n_bar,chi_IX_IX_fit,chi_XI_XI_fit
10.075035035035034,0.004599603987113193,0.004599606491555751
10.095045045045044,0.004605480966372718,0.0046054835051917795
10.115055055055054,0.004611350995847459,0.0046113535690100165
10.135065065065064,0.004617214083717999,0.004617216691190206
10.155075075075073,0.004623070238150458,0.004623072879897632
10.175085085085085,0.004628919467296485,0.004628922143283109
10.195095095095095,0.0046347617792932725,0.0046347644894829945
10.215105105105104,0.004640597182263539,0.0046405999266191785
10.235115115115114,0.004646425684315544,0.004646428462799087
10.255125125125124,0.0046522472935430804,0.0046522501061156876
10.275135135135134,0.00465806201802547,0.004658064864647481
10.295145145145144,0.0046638698658275765,0.004663872746458507
10.315155155155153,0.004669670844999795,0.0046696737595983435
10.335165165165163,0.004675464963578056,0.004675467912102097
10.355175175175175,0.004681252229583823,0.0046812552119904205
10.375185185185185,0.004687032651024096,0.0046870356672695
10.395195195195194,0.00469280623589141,0.004692809285931058
10.415205205205204,0.004698572992163832,0.004698576075952356
10.435215215215214,0.004704332927804966,0.004704336045296188
10.455225225225224,0.004710086050763951,0.004710089201910887
10.475235235235234,0.0047158323689754575,0.004715835553730326
10.495245245245243,0.004721571890359694,0.004721575108673912
10.515255255255255,0.0047273046228224,0.00472730787464659
10.535265265265265,0.004733030574254857,0.004733033859538836
10.555275275275275,0.0047387497525338725,0.004738753071226671
10.575285285285284,0.004744462165521791,0.00474446551757165
10.595295295295294,0.004750167821066496,0.004750171206420865
10.615305305305304,0.0047558667270014,0.004755870145606943
10.635315315315314,0.004761558891145455,0.00476156234294805
10.655325325325324,0.00476724432130314,0.004767247806247885
10.675335335335335,0.004772923025264482,0.004772926543295691
10.695345345345345,0.004778595010805028,0.0047785985618662395
10.715355355355355,0.0047842602856858684,0.004784263869719847
10.735365365365364,0.004789918857653626,0.00478992247460236
10.755375375375374,0.004795570734440458,0.004795574384245166
10.775385385385384,0.004801215923764056,0.004801219606365188
10.795395395395394,0.004806854433327644,0.004806858148664885
10.815405405405404,0.004812486270819988,0.0048124900188322535
10.835415415415415,0.004818111443915385,0.004818115224540829
10.855425425425425,0.0048237299602736615,0.00482373377344968
10.875435435435435,0.004829341827540182,0.004829345673203415
10.895445445445445,0.0048349470533458495,0.004834950931432178
10.915455455455454,0.004840545645307096,0.004840549555751649
10.935465465465464,0.004846137611025892,0.004846141553763045
10.955475475475474,0.00485172295808974,0.004851726933053122
10.975485485485484,0.00485730169407168,0.004857305701194174
10.995495495495494,0.0048628738265302845,0.004862877865744023
11.015505505505505,0.004868439363009661,0.004868443434246041
11.035515515515515,0.00487399831103945,0.004874002414229124
11.055525525525525,0.0048795506781348285,0.004879554813207714
11.075535535535534,0.004885096471796511,0.004885100638681788
11.095545545545544,0.004890635699510741,0.004890639898136856
11.115555555555554,0.0048961683687492995,0.004896172599043968
11.135565565565564,0.0049016944869695045,0.00490169874885971
11.155575575575574,0.004907214061614202,0.004907218355026205
11.175585585585585,0.00491272710011178,0.004912731424971115
11.195595595595595,0.004918233609876153,0.004918237966107635
11.215605605605605,0.004923733598306781,0.004923737985834496
11.235615615615615,0.00492922707278865,0.004929231491535973
11.255625625625624,0.004934714040692282,0.0049347184905818705
11.275635635635634,0.004940194509373734,0.004940198990327533
11.295645645645644,0.004945668486174603,0.004945672998113844
11.315655655655654,0.004951135978422011,0.004951140521267219
11.335665665665665,0.004956596993428621,0.004956601567099611
11.355675675675675,0.004962051538492632,0.004962056142908515
11.375685685685685,0.004967499620897772,0.004967504255976958
11.395695695695695,0.004972941247913308,0.004972945913573504
11.415705705705705,0.00497837642679404,0.004978381122952256
11.435715715715714,0.004983805164780303,0.004983809891352852
11.455725725725724,0.004989227469097965,0.004989232226000469
11.475735735735734,0.0049946433469584325,0.004994648134105821
11.495745745745745,0.005000052805558641,0.005000057622865155
11.515755755755755,0.005005455852081067,0.005005460699460256
11.535765765765765,0.005010852493693717,0.00501085737105845
11.555775775775775,0.005016242737550133,0.0050162476448125945
11.575785785785785,0.005021626590789394,0.005021631527861089
11.595795795795794,0.005027004060536112,0.0050270090273278655
11.615805805805804,0.005032375153900432,0.005032380150322395
11.635815815815814,0.005037739877978036,0.005037744903939685
11.655825825825824,0.005043098239850138,0.005043103295260278
11.675835835835835,0.005048450246583492,0.0050484553313502566
11.695845845845845,0.00505379590523038,0.005053801019261237
11.715855855855855,0.005059135222828621,0.005059140366030377
11.735865865865865,0.005064468206401574,0.005064473378680365
11.755875875875875,0.005069794862958123,0.005069800064219431
11.775885885885884,0.005075115199492694,0.00507512042964134
11.795895895895894,0.005080429222985245,0.005080434481925394
11.815905905905904,0.005085736940401268,0.005085742228036431
11.835915915915916,0.005091038358691791,0.005091043674924829
11.855925925925925,0.005096333484793375,0.005096338829526497
11.875935935935935,0.00510162232562812,0.005101627698762888
11.895945945945945,0.005106904888103655,0.005106910289540988
11.915955955955955,0.005112181179113144,0.005112186608753317
11.935965965965964,0.005117451205535291,0.005117456663277937
11.955975975975974,0.00512271497423433,0.005122720459978448
11.975985985985984,0.00512797249206003,0.005127978005703977
11.995995995995996,0.005133223765847698,0.0051332293072892
12.016006006006005,0.005138468802418171,0.005138474371554321
12.036016016016015,0.005143707608577823,0.005143713205305086
12.056026026026025,0.005148940191118563,0.0051489458153327755
12.076036036036035,0.005154166556817834,0.005154172208414207
12.096046046046045,0.00515938671243861,0.005159392391311738
12.116056056056054,0.005164600664729411,0.005164606370773256
12.136066066066064,0.005169808420424278,0.0051698141535321904
12.156076076076076,0.005175009986242796,0.0051750157463075095
12.176086086086086,0.005180205368890079,0.005180211155803712
12.196096096096095,0.0051853945750567785,0.0051854003887108376
12.216106106106105,0.005190577611419077,0.005190583451704462
12.236116116116115,0.0051957544846386984,0.0051957603514457
12.256126126126125,0.005200925201362897,0.005200931094581198
12.276136136136135,0.005206089768224461,0.005206095687743145
12.296146146146144,0.005211248191841716,0.005211254137549262
12.316156156156154,0.005216400478818518,0.00521640645060281
12.336166166166166,0.005221546635744264,0.0052215526334925865
12.356176176176175,0.0052266866691938795,0.005226692692792924
12.376186186186185,0.005231820585727824,0.005231826635063695
12.396196196196195,0.0052369483918920995,0.005236954466850304
12.416206206206205,0.005242070094218235,0.005242076194683697
12.436216216216215,0.0052471856992233,0.005247191825080353
12.456226226226224,0.005252295213409893,0.005252301364542293
12.476236236236234,0.0052573986432661495,0.005257404819557071
12.496246246246246,0.00526249599526574,0.0052625021965977785
12.516256256256256,0.005267587275867872,0.005267593502123044
12.536266266266265,0.005272672491517281,0.005272678742577029
12.556276276276275,0.005277751648644243,0.005277757924389441
12.576286286286285,0.005282824753664567,0.005282831053975518
12.596296296296295,0.005287891812979597,0.005287898137736034
12.616306306306305,0.005292952832976211,0.005292959182057301
12.636316316316314,0.00529800782002682,0.005298014193311173
12.656326326326326,0.005303056780489374,0.00530306317785503
12.676336336336336,0.0053080997207073525,0.0053081061420318
12.696346346346346,0.005313136647009773,0.005313143092169942
12.716356356356355,0.0053181675657111875,0.005318174034583453
12.736366366366365,0.00532319248311168,0.005323198975571864
12.756376376376375,0.005328211405496873,0.005328217921420249
12.776386386386385,0.005333224339137922,0.005333230878399216
12.796396396396394,0.005338231290291515,0.005338237852764904
12.816406406406406,0.005343232265199877,0.005343238850759002
12.836416416416416,0.005348227270090765,0.00534823387860872
12.856426426426426,0.005353216311177477,0.0053532229425268165
12.876436436436435,0.005358199394658839,0.005358206048711584
12.896446446446445,0.005363176526719214,0.0053631832033468494
12.916456456456455,0.005368147713528499,0.00536815441260198
12.936466466466465,0.005373112961242126,0.0053731196826318755
12.956476476476475,0.005378072276001064,0.005378079019576976
12.976486486486484,0.005383025663931812,0.005383032429563259
12.996496496496496,0.005387973131146407,0.005387979918702235
13.016506506506506,0.00539291468374242,0.005392921493090954
13.036516516516516,0.005397850327802956,0.0053978571588120024
13.056526526526525,0.005402780069396656,0.005402786921933503
13.076536536536535,0.005407703914577692,0.005407710788509119
13.096546546546545,0.005412621869385776,0.005412628764578042
13.116556556556555,0.00541753393984615,0.005417540856165009
13.136566566566565,0.005422440131969592,0.005422447069280292
13.156576576576576,0.0054273404517524194,0.005427347409919697
13.176586586586586,0.005432234905176476,0.0054322418840645655
13.196596596596596,0.005437123498209145,0.005437130497681784
13.216606606606605,0.005442006236803344,0.0054420132567237645
13.236616616616615,0.005446883126897524,0.0054468901671284676
13.256626626626625,0.005451754174415672,0.005451761234819382
13.276636636636635,0.005456619385267305,0.005456626465705537
13.296646646646645,0.005461478765347485,0.005461485865681496
13.316656656656656,0.005466332320536799,0.005466339440627364
13.336666666666666,0.005471180056701373,0.00547118719640878
13.356676676676676,0.005476021979692864,0.005476029138876917
13.376686686686686,0.005480858095348468,0.005480865273868491
13.396696696696695,0.005485688409490912,0.005485695607205749
13.416706706706705,0.00549051292792846,0.005490520144696479
13.436716716716715,0.005495331656454912,0.005495338892134004
13.456726726726725,0.0055001446008495995,0.005500151855297184
13.476736736736735,0.005504951766877389,0.0055049590399504165
13.496746746746746,0.005509753160288683,0.0055097604518436335
13.516756756756756,0.005514548786819417,0.005514556096712309
13.536766766766766,0.005519338652191063,0.005519345980277447
13.556776776776776,0.005524122762110625,0.005524130108245594
13.576786786786785,0.005528901122270648,0.00552890848630883
13.596796796796795,0.0055336737383492015,0.005533681120144775
13.616806806806805,0.005538440616009899,0.005538448015416581
13.636816816816815,0.0055432017609018825,0.00554320917777294
13.656826826826826,0.005547957178659834,0.005547964612848083
13.676836836836836,0.005552706874903962,0.005552714326261776
13.696846846846846,0.005557450855240019,0.005557458323619317
13.716856856856856,0.005562189125259286,0.005562196610511549
13.736866866866865,0.00556692169053858,0.005566929192514846
13.756876876876875,0.005571648556640255,0.005571656075191118
13.776886886886885,0.005576369729112198,0.00557637726408782
13.796896896896895,0.005581085213487827,0.005581092764737938
13.816906906906906,0.005585795015286099,0.005585802582659993
13.836916916916916,0.005590499140011507,0.0055905067233580465
13.856926926926926,0.005595197593154073,0.005595205192321694
13.876936936936936,0.005599890380189361,0.00559989799502607
13.896946946946946,0.005604577506578462,0.005604585136931845
13.916956956956955,0.005609258977768004,0.005609266623485227
13.936966966966965,0.005613934799190155,0.0056139424601179605
13.956976976976975,0.005618604976262611,0.0056186126522473285
13.976986986986986,0.005623269514388606,0.0056232772052761445
13.996996996996996,0.0056279284189569055,0.005627936124592766
14.017007007007006,0.005632581695341813,0.0056325894155710874
14.037017017017016,0.0056372293489031665,0.005637237083570531
14.057027027027026,0.005641871384986337,0.005641879133936069
14.077037037037035,0.00564650780892223,0.0056465155719982
14.097047047047045,0.005651138626027286,0.005651146403072962
14.117057057057055,0.005655763841603481,0.0056557716324619365
14.137067067067065,0.005660383460938327,0.005660391265452229
14.157077077077076,0.005664997489304865,0.005665005307316494
14.177087087087086,0.005669605931961676,0.005669613763312918
14.197097097097096,0.005674208794152874,0.005674216638685222
14.217107107107106,0.005678806081108108,0.005678813938662666
14.237117117117116,0.0056833977980425615,0.00568340566846005
14.257127127127125,0.005687983950156952,0.005687991833277705
14.277137137137135,0.005692564542637531,0.005692572438301504
14.297147147147145,0.005697139580656085,0.005697147488702855
14.317157157157157,0.005701709069369939,0.0057017169896387
14.337167167167166,0.005706273013921946,0.005706280946251523
14.357177177177176,0.005710831419440499,0.005710839363669336
14.377187187187186,0.0057153842910395245,0.0057153922470057
14.397197197197196,0.00571993163381848,0.005719939601359706
14.417207207207205,0.005724473452862362,0.005724481431815981
14.437217217217215,0.0057290097532417,0.005729017743444692
14.457227227227225,0.005733540540012557,0.005733548541301541
14.477237237237237,0.005738065818216534,0.005738073830427766
14.497247247247246,0.005742585592880762,0.005742593615850143
14.517257257257256,0.005747099869017912,0.005747107902580989
14.537267267267266,0.0057516086516261845,0.005751616695618148
14.557277277277276,0.005756111945689316,0.005756119999945009
14.577287287287286,0.0057606097561765796,0.005760617820530496
14.597297297297295,0.005765102088042783,0.0057651101623290655
14.617307307307305,0.005769588946228267,0.005769597030280722
14.637317317317317,0.005774070335658906,0.005774078429310993
14.657327327327327,0.0057785462612461105,0.0057785543643309525
14.677337337337336,0.005783016727886827,0.005783024840237205
14.697347347347346,0.005787481740463536,0.005787489861911899
14.717357357357356,0.0057919413038442485,0.005791949434222713
14.737367367367366,0.005796395422882517,0.005796403562022865
14.757377377377376,0.005800844102417424,0.005800852250151113
14.777387387387385,0.005805287347273586,0.005805295503431743
14.797397397397395,0.005809725162261159,0.005809733326674592
14.817407407407407,0.005814157552175828,0.005814165724675018
14.837417417417416,0.005818584521798815,0.005818592702213927
14.857427427427426,0.005823006075896879,0.005823014264057756
14.877437437437436,0.005827422219222311,0.005827430414958486
14.897447447447446,0.005831832956512935,0.005831841159653622
14.917457457457456,0.0058362382924921135,0.005836246502866222
14.937467467467465,0.005840638231868741,0.005840646449304869
14.957477477477475,0.005845032779337248,0.0058450410036636835
14.977487487487487,0.005849421939577598,0.00584943017062233
14.997497497497497,0.005853805717255293,0.005853813954846005
15.017507507507506,0.005858184117021364,0.0058581923609854385
15.037517517517516,0.005862557143512379,0.005862565393676908
15.057527527527526,0.005866924801350443,0.005866933057542217
15.077537537537536,0.005871287095143196,0.005871295357188708
15.097547547547546,0.005875644029483804,0.005875652297209268
15.117557557557555,0.005879995608950979,0.00588000388218231
15.137567567567567,0.00588434183810896,0.005884350116671791
15.157577577577577,0.005888682721507526,0.005888691005227205
15.177587587587587,0.005893018263681986,0.005893026552383578
15.197597597597596,0.005897348469153185,0.005897356762661475
15.217607607607606,0.005901673342427504,0.005901681640567001
15.237617617617616,0.005905992887996859,0.005906001190591793
15.257627627627626,0.0059103071103386974,0.005910315417213029
15.277637637637635,0.005914616013916005,0.0059146243248934215
15.297647647647647,0.005918919603177298,0.00591892791808122
15.317657657657657,0.005923217882556632,0.0059232262012102075
15.337667667667667,0.005927510856473593,0.005927519178699714
15.357677677677676,0.005931798529333307,0.0059318068549545945
15.377687687687686,0.005936080905526427,0.0059360892343652515
15.397697697697696,0.005940357989429147,0.005940366321307614
15.417707707707706,0.0059446297854031955,0.005944638120143154
15.437717717717716,0.005948896297795827,0.00594890463521888
15.457727727727725,0.005953157530939846,0.005953165870867337
15.477737737737737,0.005957413489153578,0.005957421831406608
15.497747747747747,0.005961664176740885,0.005961672521140305
15.517757757757757,0.005965909597991172,0.005965917944357591
15.537767767767766,0.005970149757179372,0.00597015810533315
15.557777777777776,0.005974384658565951,0.005974393008327217
15.577787787787786,0.0059786143063969175,0.005978622657585555
15.597797797797796,0.005982838704903805,0.005982847057339468
15.617807807807806,0.00598705785830369,0.005987066211805794
15.637817817817817,0.005991271770799177,0.0059912801251869085
15.657827827827827,0.00599548044657841,0.005995488801670724
15.677837837837837,0.005999683889815063,0.005999692245430692
15.697847847847846,0.006003882104668348,0.006003890460625801
15.717857857857856,0.006008075095283014,0.00600808345140057
15.737867867867866,0.0060122628657893395,0.006012271221885064
15.757877877877876,0.00601644542030314,0.006016453776194874
15.777887887887886,0.006020622762925766,0.00602063111843114
15.797897897897897,0.0060247948977441,0.0060248032526805315
15.817907907907907,0.006028961828830562,0.006028970183015254
15.837917917917917,0.006033123560243104,0.006033131913493053
15.857927927927927,0.006037280096025218,0.006037288448157212
15.877937937937936,0.006041431440205925,0.006041439791036545
15.897947947947946,0.006045577596799785,0.006045585946145414
15.917957957957956,0.006049718569806885,0.0060497269174837045
15.937967967967966,0.0060538543632128565,0.006053862709036846
15.957977977977977,0.0060579849809888585,0.006057993324775808
15.977987987987987,0.00606211042709159,0.006062118768657091
15.997997997997997,0.006066230705463278,0.006066239044622732
16.018008008008007,0.0060703458200316905,0.006070354156600309
16.03801801801802,0.006074455774710127,0.006074464108502938
16.05802802802803,0.0060785605733974235,0.006078568904229265
16.078038038038038,0.006082660219977945,0.0060826685476634765
16.09804804804805,0.006086754718321598,0.006086763042675297
16.118058058058057,0.0060908440722838245,0.006090852393119988
16.13806806806807,0.0060949282857055915,0.006094936602838346
16.158078078078077,0.006099007362413412,0.006099015675656704
16.17808808808809,0.006103081306219324,0.006103089615386935
16.198098098098097,0.006107150120920907,0.006107158425826445
16.218108108108108,0.006111213810301276,0.00611122211075818
16.23811811811812,0.00611527237812907,0.006115280673950622
16.258128128128128,0.006119325828158476,0.006119334119157786
16.27813813813814,0.006123374164129207,0.006123382450119231
16.298148148148147,0.006127417389766514,0.006127425670560045
16.31815815815816,0.006131455508781181,0.006131463784190859
16.338168168168167,0.006135488524869527,0.006135496794707839
16.35817817817818,0.00613951644171341,0.0061395247057926886
16.37818818818819,0.006143539262980216,0.006143547521112645
16.398198198198198,0.006147556992322867,0.0061475652443204855
16.41820820820821,0.006151569633379822,0.006151577879054521
16.438218218218218,0.006155577189775075,0.006155585428938605
16.45822822822823,0.0061595796651181525,0.006159587897582125
16.478238238238237,0.006163577063004114,0.006163585288579998
16.49824824824825,0.006167569387013563,0.006167577605512689
16.518258258258257,0.006171556640712623,0.006171564851946195
16.53826826826827,0.006175538827652965,0.006175547031432052
16.55827827827828,0.006179515951371784,0.006179524147507328
16.578288288288288,0.006183488015391822,0.00618349620369463
16.5982982982983,0.006187455023221343,0.006187463203502105
16.618308308308308,0.006191416978354153,0.006191425150423434
16.63831831831832,0.006195373884269596,0.006195382047937836
16.658328328328327,0.006199325744432535,0.006199333899510063
16.67833833833834,0.006203272562293387,0.006203280708590412
16.698348348348347,0.006207214341288092,0.006207222478614709
16.71835835835836,0.006211151084838129,0.006211159213004318
16.73836836836837,0.0062150827963505075,0.006215090915166144
16.758378378378378,0.006219009479217774,0.006219017588492626
16.77838838838839,0.0062229311368180145,0.006222939236361741
16.798398398398398,0.006226847772514842,0.006226855862137001
16.81840840840841,0.006230759389657406,0.006230767469167455
16.838418418418417,0.006234665991580391,0.006234674060787691
16.85842842842843,0.006238567581604023,0.006238575640317834
16.87843843843844,0.0062424641630340495,0.006242472211063542
16.89844844844845,0.006246355739161762,0.0062463637763160145
16.91845845845846,0.006250242313263988,0.006250250339351985
16.938468468468468,0.00625412388860308,0.006254131903433722
16.95847847847848,0.0062580004684269375,0.006258008471809036
16.978488488488487,0.00626187205596898,0.006261880047711272
16.9984984984985,0.006265738654448177,0.006265746634359309
17.018508508508507,0.006269600267069023,0.006269608234957567
17.03851851851852,0.006273456897021549,0.006273464852696001
17.05852852852853,0.006277308547481323,0.0062773164907501035
17.078538538538538,0.0062811552216094435,0.006281163152280903
17.09854854854855,0.006284996922552548,0.0062850048404349676
17.118558558558558,0.006288833653442805,0.006288841558344397
17.13856856856857,0.006292665417397919,0.0062926733091268295
17.158578578578577,0.006296492217521134,0.006296500095885444
17.17858858858859,0.006300314056901216,0.0063003219217089524
17.1985985985986,0.006304130938612483,0.006304138789671606
17.21860860860861,0.006307942865714769,0.006307950702833189
17.23861861861862,0.0063117498412534594,0.006311757664239029
17.258628628628628,0.006315551868259462,0.006315559676919982
17.27863863863864,0.006319348949749224,0.00631935674389245
17.298648648648648,0.0063231410887247316,0.006323148868158362
17.31865865865866,0.006326928288173498,0.006326936052705194
17.338668668668667,0.006330710551068574,0.006330718300505953
17.35867867867868,0.006334487880368546,0.00633449561451918
17.37868868868869,0.006338260279017537,0.006338267997688962
17.3986986986987,0.0063420277499451954,0.006342035452944909
17.41870870870871,0.006345790296066717,0.006345797983202187
17.438718718718718,0.0063495479202828236,0.00634955559136148
17.45872872872873,0.006353300625479772,0.00635330828030902
17.478738738738738,0.006357048414529361,0.006357056052916573
17.49874874874875,0.006360791290288915,0.006360798912041441
17.518758758758757,0.006364529255601296,0.006364536860526463
17.53876876876877,0.006368262313294904,0.006368269901200018
17.55877877877878,0.006371990466183669,0.006371998036876017
17.57878878878879,0.006375713717067058,0.0063757212703539085
17.5987987987988,0.006379432068730075,0.0063794396044186815
17.618808808808808,0.006383145523943252,0.006383153041840859
17.63881881881882,0.006386854085462661,0.006386861585376503
17.658828828828828,0.006390557756029907,0.006390565237767208
17.67883883883884,0.006394256538372132,0.00639426400174011
17.69884884884885,0.006397950435202006,0.006397957880007881
17.71885885885886,0.0064016394492177435,0.006401646875268728
17.73886886886887,0.006405323583103083,0.006405330990206394
17.75887887887888,0.006409002839527307,0.006409010227490164
17.77888888888889,0.006412677221145226,0.006412684589774855
17.798898898898898,0.006416346730597187,0.006416354079700821
17.81890890890891,0.006420011370509075,0.006420018699893955
17.838918918918917,0.006423671143492302,0.006423678452965684
17.85892892892893,0.006427326052143827,0.006427333341512979
17.87893893893894,0.00643097609904613,0.006430983368118339
17.89894894894895,0.006434621286767236,0.006434628535349803
17.91895895895896,0.006438261617860695,0.006438268845760949
17.938968968968968,0.006441897094865599,0.006441904301890889
17.95897897897898,0.006445527720306578,0.0064455349062642765
17.978988988988988,0.0064491534966937825,0.006449160661391292
17.998998998999,0.006452774426522914,0.006452781569767666
18.019009009009007,0.0064563905122751964,0.006456397633874655
18.03901901901902,0.006460001756417394,0.006460008856179057
18.05902902902903,0.006463608161401808,0.006463615239133206
18.07903903903904,0.006467209729666263,0.006467216785174974
18.09904904904905,0.0064708064636341345,0.00647081349672777
18.119059059059058,0.006474398365714319,0.006474405376200535
18.13906906906907,0.006477985438301256,0.006477992425987756
18.159079079079078,0.006481567683774911,0.006481574648469445
18.17908908908909,0.006485145104500796,0.006485152046011164
18.1990990990991,0.006488717702829949,0.006488724620964004
18.21910910910911,0.006492285481098943,0.006492292375664588
18.23911911911912,0.006495848441629893,0.006495855312435088
18.25912912912913,0.006499406586730434,0.006499413433583204
18.27913913913914,0.006502959918693753,0.0065029667414021755
18.299149149149148,0.006506508439798557,0.006506515238170781
18.31915915915916,0.006510052152309099,0.006510058926153332
18.339169169169168,0.0065135910584751605,0.006513597807599678
18.35917917917918,0.006517125160532056,0.006517131884745209
18.37918918918919,0.0065206544607006416,0.006520661159810845
18.3991991991992,0.006524178961187301,0.006524185635003049
18.41920920920921,0.006527698664183957,0.00652770531251382
18.43921921921922,0.006531213571868063,0.006531220194520688
18.45922922922923,0.00653472368640261,0.0065347302831867266
18.479239239239238,0.006538229009936127,0.006538235580660542
18.49924924924925,0.006541729544602667,0.006541736089076282
18.51925925925926,0.0065452252925218305,0.006545231810553626
18.53926926926927,0.006548716255798743,0.006548722747197795
18.55927927927928,0.0065522024365240695,0.006552208901099539
18.57928928928929,0.0065556838367740065,0.0065556902743351565
18.5992992992993,0.006559160458610288,0.006559166868966474
18.61930930930931,0.0065626323040801834,0.0065626386870408565
18.63931931931932,0.006566099375216492,0.006566105730591211
18.659329329329328,0.00656956167403755,0.00656956800163597
18.67933933933934,0.006573019202547232,0.006573025502179115
18.69934934934935,0.0065764719627349425,0.006576478234210156
18.71935935935936,0.00657991995657562,0.006579926199704146
18.73936936936937,0.006583363186029741,0.006583369400621672
18.75937937937938,0.006586801653043319,0.006586807838908855
18.77938938938939,0.006590235359547894,0.006590241516497359
18.799399399399398,0.0065936643074605466,0.006593670435304379
18.81940940940941,0.006597088498683889,0.006597094597232651
18.839419419419418,0.006600507935106073,0.006600514004170445
18.85942942942943,0.006603922618600782,0.006603928657991572
18.87943943943944,0.006607332551027228,0.006607338560555373
18.89944944944945,0.006610737734230168,0.006610743713706729
18.91945945945946,0.006614138170039889,0.006614144119276063
18.93946946946947,0.006617533860272211,0.006617539779079327
18.95947947947948,0.006620924806728489,0.0066209306949180135
18.979489489489488,0.0066243110111956155,0.006624316868579153
18.9994994994995,0.006627692475446019,0.0066276983018353115
19.01950950950951,0.006631069201237653,0.006631074996444591
19.03951951951952,0.006634441190314018,0.0066344469541506305
19.05952952952953,0.0066378084444041405,0.006637814176682611
19.07953953953954,0.006641170965222584,0.006641176665755238
19.09954954954955,0.006644528754469451,0.006644534423068766
19.11955955955956,0.00664788181383037,0.0066478874503089844
19.13956956956957,0.006651230144976511,0.006651235749147211
19.159579579579578,0.006654573749564576,0.006654579321240312
19.17958958958959,0.006657912629236805,0.006657918168230682
19.1995995995996,0.006661246785620965,0.006661252291746257
19.21960960960961,0.0066645762203303635,0.0066645816934005064
19.23961961961962,0.006667900934963847,0.00666790637479244
19.25962962962963,0.006671220931105784,0.006671226337506602
19.27963963963964,0.006674536210326088,0.006674541583113073
19.29964964964965,0.006677846774180204,0.006677852113167476
19.31965965965966,0.0066811526242091124,0.006681157929210961
19.339669669669668,0.006684453761939324,0.0066844590327702225
19.35967967967968,0.006687750188882891,0.006687755425357491
19.37968968968969,0.0066910419065373955,0.006691047108470529
19.3996996996997,0.006694328916385956,0.006694334083592642
19.41970970970971,0.006697611219897228,0.006697616352192669
19.43971971971972,0.006700888818525392,0.006700893915724987
19.45972972972973,0.006704161713710177,0.0067041667756295095
19.47973973973974,0.006707429906876834,0.006707434933331685
19.49974974974975,0.006710693399436158,0.006710698390242503
19.51975975975976,0.006713952192784475,0.006713957147758489
19.53976976976977,0.006717206288303641,0.006717211207261697
19.55977977977978,0.006720455687361056,0.0067204605701197285
19.57978978978979,0.006723700391309648,0.006723705237685718
19.5997997997998,0.006726940401487883,0.006726945211298336
19.61980980980981,0.006730175719219756,0.006730180492281792
19.63981981981982,0.006733406345814804,0.00673341108194583
19.659829829829828,0.006736632282568095,0.006736636981585732
19.67983983983984,0.006739853530760232,0.006739858192482317
19.69984984984985,0.006743070091657352,0.006743074715901941
19.71985985985986,0.006746281966511127,0.006746286553096494
19.73986986986987,0.006749489156558766,0.006749493705303409
19.75987987987988,0.006752691663023005,0.006752696173745647
19.77988988988989,0.006755889487112124,0.006755893959631714
19.7998998998999,0.006759082630019935,0.006759087064155649
19.81990990990991,0.006762271092925781,0.0067622754884970274
19.83991991991992,0.006765454876994544,0.006765459233820967
19.85992992992993,0.006768633983376637,0.006768638301278112
19.87993993993994,0.0067718084132080076,0.006771812692004654
19.89994994994995,0.006774978167610143,0.006774982407122315
19.91995995995996,0.00677814324769006,0.006778147447738357
19.93996996996997,0.006781303654540312,0.006781307814945576
19.95997997997998,0.006784459389238986,0.006784463509822309
19.97998998998999,0.006787610452849708,0.006787614533432422
20.0,0.006790756846421629,0.006790760886825328
