condition_id,nbar,pauli,pauli_weight,mode_class,h_rad_per_gate,gamma_per_gate
rates_70251d48c79bc447,2.0,YI,1,local,9.139201261366038e-10,8.016313605007354e-09
rates_70251d48c79bc447,2.0,YX,2,correlated,1.9374934242833836e-09,1.059440506796707e-08
rates_70251d48c79bc447,2.0,YY,2,correlated,2.519439303682989e-11,1.6202360850550691e-10
rates_70251d48c79bc447,2.0,YZ,2,correlated,-2.361390821840918e-09,9.445796541316697e-10
rates_70251d48c79bc447,2.0,ZI,1,local,6.964770667788251e-10,9.491188250815905e-09
rates_70251d48c79bc447,2.0,ZX,2,correlated,3.110155900624954e-10,5.424721276022816e-09
rates_70251d48c79bc447,2.0,ZY,2,correlated,-4.735419815305659e-09,3.2159919768470074e-10
rates_70251d48c79bc447,2.0,ZZ,2,correlated,8.731820106437842e-16,4.0005915464061403e-10
rates_70251d48c79bc447,3.0,IX,1,local,-1.2727305522088677e-09,0.001069614665359454
rates_70251d48c79bc447,3.0,IY,1,local,-4.496851006392331e-09,1.3422889508907633e-08
rates_70251d48c79bc447,3.0,IZ,1,local,4.2410230481899556e-11,9.198699439128088e-09
rates_70251d48c79bc447,3.0,XI,1,local,4.0544562011802705e-08,0.001069692441195687
rates_70251d48c79bc447,3.0,XX,2,correlated,0.058448112877351056,0.0026513981280310663
rates_70251d48c79bc447,3.0,XY,2,correlated,6.3421930440759485e-09,2.0664767279190803e-08
rates_70251d48c79bc447,3.0,XZ,2,correlated,4.792588163279429e-09,2.9242697557592487e-08
rates_70251d48c79bc447,3.0,YI,1,local,-3.0622493465120055e-08,2.514935089064121e-08
rates_70251d48c79bc447,3.0,YX,2,correlated,-3.5763063305124506e-08,2.050923279947256e-08
rates_70251d48c79bc447,3.0,YY,2,correlated,1.3500376987112345e-08,1.8882098379463628e-08
rates_70251d48c79bc447,3.0,YZ,2,correlated,1.0602151994909546e-11,2.0337931796860096e-08
rates_70251d48c79bc447,3.0,ZI,1,local,-3.5856894831948995e-09,1.0667723651421897e-08
rates_70251d48c79bc447,3.0,ZX,2,correlated,4.4564413294205094e-09,8.778606628298893e-09
rates_70251d48c79bc447,3.0,ZY,2,correlated,4.533968080795219e-09,8.623983931418829e-09
rates_70251d48c79bc447,3.0,ZZ,2,correlated,6.766963320346672e-16,8.095693009198268e-09
rates_70251d48c79bc447,4.0,IX,1,local,-6.498377328736042e-09,0.0013339675872326162
rates_70251d48c79bc447,4.0,IY,1,local,3.6097480821841266e-09,5.666546427072518e-09
rates_70251d48c79bc447,4.0,IZ,1,local,-1.6175849410984528e-09,4.552710758407338e-09
rates_70251d48c79bc447,4.0,XI,1,local,2.6974702427998873e-09,0.0013339605502212088
rates_70251d48c79bc447,4.0,XX,2,correlated,0.07282052573742744,0.004226035689840868
rates_70251d48c79bc447,4.0,XY,2,correlated,-9.453086773648074e-09,5.5657040795792714e-09
rates_70251d48c79bc447,4.0,XZ,2,correlated,2.8219049204506427e-10,3.085340020546768e-09
rates_70251d48c79bc447,4.0,YI,1,local,1.7165797586933676e-09,6.545514420915315e-09
rates_70251d48c79bc447,4.0,YX,2,correlated,4.3700429895610105e-09,3.0662610678603916e-09
rates_70251d48c79bc447,4.0,YY,2,correlated,2.1563278527172563e-09,1.3980290082107511e-08
rates_70251d48c79bc447,4.0,YZ,2,correlated,5.890068424205762e-09,6.317142697155121e-09
rates_70251d48c79bc447,4.0,ZI,1,local,1.3823823278959114e-09,6.2141965005357145e-09
rates_70251d48c79bc447,4.0,ZX,2,correlated,2.4080243966111584e-09,2.4967186311019435e-09
rates_70251d48c79bc447,4.0,ZY,2,correlated,-5.25431765165242e-09,7.840265044033295e-09
rates_70251d48c79bc447,4.0,ZZ,2,correlated,7.588738324124334e-17,1.1700690029283617e-08
rates_7283b228c09abbcb,0.01,IX,1,local,-9.014333959039476e-10,5.9973929743028704e-05
rates_7283b228c09abbcb,0.01,IY,1,local,4.599572995398083e-09,2.014386934603056e-09
rates_7283b228c09abbcb,0.01,IZ,1,local,-9.26597703723571e-12,2.478207105242617e-09
rates_7283b228c09abbcb,0.01,XI,1,local,-5.750812206368293e-09,5.997171704631684e-05
rates_7283b228c09abbcb,0.01,XX,2,correlated,0.013736789238169168,2.382847178729613e-06
rates_7283b228c09abbcb,0.01,XY,2,correlated,-1.741786819161499e-09,4.457403101680936e-09
rates_7283b228c09abbcb,0.01,XZ,2,correlated,-1.7976886043286459e-09,2.0048041848635705e-09
rates_7283b228c09abbcb,0.01,YI,1,local,-8.599115536275106e-11,2.5204308967882616e-09
rates_7283b228c09abbcb,0.01,YX,2,correlated,3.665353676914303e-09,3.442685782843502e-09
rates_7283b228c09abbcb,0.01,YY,2,correlated,-3.811210581619316e-09,4.6139155065648324e-09
rates_7283b228c09abbcb,0.01,YZ,2,correlated,-1.014829336513181e-09,2.6957229913134252e-09
rates_7283b228c09abbcb,0.01,ZI,1,local,1.3512532420043294e-10,2.4683907325293853e-09
rates_7283b228c09abbcb,0.01,ZX,2,correlated,-1.902926413529346e-09,2.0728728623644623e-09
rates_7283b228c09abbcb,0.01,ZY,2,correlated,-5.381032890619856e-09,3.2122464424964876e-09
rates_7283b228c09abbcb,0.01,ZZ,2,correlated,2.6700504001365136e-15,3.3467925419553403e-09
rates_7283b228c09abbcb,1.0,IX,1,local,1.1018229105129519e-08,0.00016870811915738703
rates_7283b228c09abbcb,1.0,IY,1,local,-1.2559368954050083e-09,4.023223888017851e-09
rates_7283b228c09abbcb,1.0,IZ,1,local,2.391534758461816e-10,4.709075820555556e-09
rates_7283b228c09abbcb,1.0,XI,1,local,1.5141457156338184e-08,0.00016870314847120603
rates_7283b228c09abbcb,1.0,XX,2,correlated,0.028839147892071423,0.0004600386557405635
rates_7283b228c09abbcb,1.0,XY,2,correlated,-1.243425367399461e-09,5.815765370677207e-09
rates_7283b228c09abbcb,1.0,XZ,2,correlated,1.8450372586161073e-09,2.494859153011911e-09
rates_7283b228c09abbcb,1.0,YI,1,local,2.259211026157277e-09,9.40087002879882e-10
rates_7283b228c09abbcb,1.0,YX,2,correlated,-2.33438072574681e-09,5.422577919119722e-09
rates_7283b228c09abbcb,1.0,YY,2,correlated,2.862570727454103e-09,5.073673310892407e-10
rates_7283b228c09abbcb,1.0,YZ,2,correlated,1.2249917289451837e-10,9.96668238926988e-10
rates_7283b228c09abbcb,1.0,ZI,1,local,-1.443250661614692e-11,5.127731028235563e-09
rates_7283b228c09abbcb,1.0,ZX,2,correlated,1.6948965298521998e-09,2.807706158850865e-09
rates_7283b228c09abbcb,1.0,ZY,2,correlated,3.7974781314079645e-09,1.0978165763154246e-09
rates_7283b228c09abbcb,1.0,ZZ,2,correlated,-1.8627766009604876e-16,9.613383883432317e-10
rates_7283b228c09abbcb,2.0,IX,1,local,4.422148957106115e-08,0.00026825308965276837
rates_7283b228c09abbcb,2.0,IY,1,local,2.1303588909435065e-09,8.700942536344486e-09
rates_7283b228c09abbcb,2.0,IZ,1,local,-4.2436235053773925e-10,7.620137059979252e-09
rates_7283b228c09abbcb,2.0,XI,1,local,3.315936011163108e-08,0.00026824107748646983
rates_7283b228c09abbcb,2.0,XX,2,correlated,0.043824381855473694,0.001335517904404704
rates_7283b228c09abbcb,2.0,XY,2,correlated,-1.545126512365717e-09,8.503147633465115e-09
rates_7283b228c09abbcb,2.0,XZ,2,correlated,-2.1756803617675026e-09,6.193755375767727e-09
rates_7283b228c09abbcb,2.0,YI,1,local,7.533511704142871e-09,9.342376112906121e-09
rates_7283b228c09abbcb,2.0,YX,2,correlated,6.989009860603509e-09,1.2129548778984324e-08
rates_7283b228c09abbcb,2.0,YY,2,correlated,-4.274006069734077e-09,7.215767834164762e-10
rates_7283b228c09abbcb,2.0,YZ,2,correlated,-7.686923873636137e-10,2.9970769725665207e-10
rates_7283b228c09abbcb,2.0,ZI,1,local,3.1402691893402783e-10,1.4085070215015185e-08
rates_7283b228c09abbcb,2.0,ZX,2,correlated,-2.03423352553034e-09,1.5055012667455122e-08
rates_7283b228c09abbcb,2.0,ZY,2,correlated,-3.467576522445683e-09,5.812800052674583e-10
rates_7283b228c09abbcb,2.0,ZZ,2,correlated,4.494406281303746e-16,7.17897465324184e-10
rates_7283b228c09abbcb,3.0,IX,1,local,1.2145521845148672e-08,0.00035616934699601513
rates_7283b228c09abbcb,3.0,IY,1,local,5.378500542831828e-09,6.385780218171267e-09
rates_7283b228c09abbcb,3.0,IZ,1,local,2.652088950103751e-10,6.792428894711431e-09
rates_7283b228c09abbcb,3.0,XI,1,local,4.672717174220088e-09,0.00035617456167734776
rates_7283b228c09abbcb,3.0,XX,2,correlated,0.058528800602147206,0.0025831222961257903
rates_7283b228c09abbcb,3.0,XY,2,correlated,8.364880332971916e-10,4.958505842196908e-09
rates_7283b228c09abbcb,3.0,XZ,2,correlated,-1.7127742810415861e-09,7.14943803351519e-09
rates_7283b228c09abbcb,3.0,YI,1,local,1.6303964692421874e-09,7.678319128226103e-09
rates_7283b228c09abbcb,3.0,YX,2,correlated,6.8260724528177884e-09,3.3322355146459676e-09
rates_7283b228c09abbcb,3.0,YY,2,correlated,-4.613028787514012e-09,1.4935680769692502e-08
rates_7283b228c09abbcb,3.0,YZ,2,correlated,-1.875618463187833e-09,1.0377663606734242e-08
rates_7283b228c09abbcb,3.0,ZI,1,local,1.2363361297931217e-09,5.782656609591327e-09
rates_7283b228c09abbcb,3.0,ZX,2,correlated,-1.0270239447308232e-09,6.529160378370216e-09
rates_7283b228c09abbcb,3.0,ZY,2,correlated,-1.0400639196037144e-08,1.0418388475715024e-08
rates_7283b228c09abbcb,3.0,ZZ,2,correlated,1.8817027423290606e-15,1.3096691862946042e-08
rates_7283b228c09abbcb,4.0,IX,1,local,-7.551256086463743e-09,0.00043590253704923733
rates_7283b228c09abbcb,4.0,IY,1,local,-2.3901571651613765e-10,6.8568544390623534e-09
rates_7283b228c09abbcb,4.0,IZ,1,local,4.271805058402548e-10,6.215543282977817e-09
rates_7283b228c09abbcb,4.0,XI,1,local,-5.254261059378518e-09,0.0004359054242295872
rates_7283b228c09abbcb,4.0,XX,2,correlated,0.07294130859580919,0.004164478679593967
rates_7283b228c09abbcb,4.0,XY,2,correlated,-4.770316569701023e-09,5.896868670229524e-09
rates_7283b228c09abbcb,4.0,XZ,2,correlated,-4.3302668373405115e-09,4.3535727418074485e-09
rates_7283b228c09abbcb,4.0,YI,1,local,7.636895688541867e-09,6.927709969610381e-09
rates_7283b228c09abbcb,4.0,YX,2,correlated,-5.020749316629319e-09,5.702969553089514e-09
rates_7283b228c09abbcb,4.0,YY,2,correlated,-1.0257990404043555e-08,1.2787231005259654e-08
rates_7283b228c09abbcb,4.0,YZ,2,correlated,3.2969512895668097e-09,8.302193956693797e-09
rates_7283b228c09abbcb,4.0,ZI,1,local,2.6210246711581983e-10,6.437176084264366e-09
rates_7283b228c09abbcb,4.0,ZX,2,correlated,-3.834760310875386e-09,3.2945615753739166e-09
rates_7283b228c09abbcb,4.0,ZY,2,correlated,2.3770541164939233e-09,8.069706851094455e-09
rates_7283b228c09abbcb,4.0,ZZ,2,correlated,1.7985648349266544e-17,1.144928123272479e-08
rates_7affb8fbc133d6bd,0.01,IX,1,local,-1.4340942300269943e-08,0.0002928409262542508
rates_7affb8fbc133d6bd,0.01,IY,1,local,-5.19099283792198e-10,2.4095028126621765e-09
rates_7affb8fbc133d6bd,0.01,IZ,1,local,5.066267529554562e-12,4.5113521979047537e-10
rates_7affb8fbc133d6bd,0.01,XI,1,local,-6.121194202749684e-09,0.0002928376421450634
rates_7affb8fbc133d6bd,0.01,XX,2,correlated,0.013736501793110818,8.31274699352219e-05
rates_7affb8fbc133d6bd,0.01,XY,2,correlated,1.7421386811199345e-10,1.6637348665708959e-09
rates_7affb8fbc133d6bd,0.01,XZ,2,correlated,-9.955756649767626e-10,1.5260196808650195e-09
rates_7affb8fbc133d6bd,0.01,YI,1,local,-2.597336456487571e-10,2.63447758865206e-09
rates_7affb8fbc133d6bd,0.01,YX,2,correlated,1.3567638243982877e-09,6.4997881631389e-09
rates_7affb8fbc133d6bd,0.01,YY,2,correlated,-1.7536117110705238e-09,6.036381026726972e-10
rates_7affb8fbc133d6bd,0.01,YZ,2,correlated,-1.9227947316538735e-09,4.3081975091443363e-10
rates_7affb8fbc133d6bd,0.01,ZI,1,local,-4.3206314057641865e-11,5.4815789859269005e-09
rates_7affb8fbc133d6bd,0.01,ZX,2,correlated,-8.567141398212803e-10,3.116353268999396e-09
rates_7affb8fbc133d6bd,0.01,ZY,2,correlated,-1.4278049387460033e-09,3.1051908156683075e-10
rates_7affb8fbc133d6bd,0.01,ZZ,2,correlated,5.841941458499042e-17,1.7389402092761463e-11
rates_7affb8fbc133d6bd,1.0,IX,1,local,1.1984215275226563e-08,0.0006075317971094485
rates_7affb8fbc133d6bd,1.0,IY,1,local,5.5924141048085665e-09,2.294636617103721e-09
rates_7affb8fbc133d6bd,1.0,IZ,1,local,-5.339291921419172e-11,5.067977446442032e-09
rates_7affb8fbc133d6bd,1.0,XI,1,local,-2.815076609509806e-09,0.0006075299554303068
rates_7affb8fbc133d6bd,1.0,XX,2,correlated,0.028822497415873796,0.0005376956586431019
rates_7affb8fbc133d6bd,1.0,XY,2,correlated,2.2657993096440532e-09,1.5189909892857436e-09
rates_7affb8fbc133d6bd,1.0,XZ,2,correlated,-1.1958066766099116e-09,2.209684406908756e-09
rates_7affb8fbc133d6bd,1.0,YI,1,local,2.007726193662836e-09,2.7438575817791473e-09
rates_7affb8fbc133d6bd,1.0,YX,2,correlated,6.1830249344266875e-09,2.7218052199822883e-09
rates_7affb8fbc133d6bd,1.0,YY,2,correlated,-2.80748677929969e-09,2.1615895941325656e-09
rates_7affb8fbc133d6bd,1.0,YZ,2,correlated,1.5660780313161574e-09,2.8690219503082032e-09
rates_7affb8fbc133d6bd,1.0,ZI,1,local,1.4621869534703914e-10,6.496746804147019e-09
rates_7affb8fbc133d6bd,1.0,ZX,2,correlated,-1.5811313342614881e-09,3.621470590260429e-09
rates_7affb8fbc133d6bd,1.0,ZY,2,correlated,-1.3804385549408182e-09,3.2191012557223194e-09
rates_7affb8fbc133d6bd,1.0,ZZ,2,correlated,-1.327767370333719e-16,5.250145056223156e-09
rates_7affb8fbc133d6bd,2.0,IX,1,local,4.4403765182925725e-08,0.0009061773848736278
rates_7affb8fbc133d6bd,2.0,IY,1,local,5.080894410942772e-09,5.231835121084988e-09
rates_7affb8fbc133d6bd,2.0,IZ,1,local,-2.3470283428890146e-10,8.104368803805192e-09
rates_7affb8fbc133d6bd,2.0,XI,1,local,2.8883283343271413e-08,0.0009061750971358673
rates_7affb8fbc133d6bd,2.0,XX,2,correlated,0.043781798867039305,0.0014093342944237195
rates_7affb8fbc133d6bd,2.0,XY,2,correlated,-1.3352041391805681e-09,5.913913108545775e-09
rates_7affb8fbc133d6bd,2.0,XZ,2,correlated,7.693476361755208e-10,7.636648859893976e-09
rates_7affb8fbc133d6bd,2.0,YI,1,local,2.945046325642513e-09,7.4365418324920914e-09
rates_7affb8fbc133d6bd,2.0,YX,2,correlated,5.001114652255275e-09,1.571152022220891e-08
rates_7affb8fbc133d6bd,2.0,YY,2,correlated,4.965961744996819e-10,3.0811873126708425e-10
rates_7affb8fbc133d6bd,2.0,YZ,2,correlated,2.7363717784013277e-09,1.5123430173834007e-10
rates_7affb8fbc133d6bd,2.0,ZI,1,local,5.920656656990335e-11,1.7135262556226772e-08
rates_7affb8fbc133d6bd,2.0,ZX,2,correlated,-3.0784936975356037e-10,1.0516879297441627e-08
rates_7affb8fbc133d6bd,2.0,ZY,2,correlated,-1.8507301566635947e-09,1.939497693307854e-10
rates_7affb8fbc133d6bd,2.0,ZZ,2,correlated,6.295225835886035e-17,3.7396774305725744e-10
rates_7affb8fbc133d6bd,3.0,IX,1,local,2.5262775830217438e-08,0.0011847201716162934
rates_7affb8fbc133d6bd,3.0,IY,1,local,-6.824999201908292e-09,4.198535065783309e-09
rates_7affb8fbc133d6bd,3.0,IZ,1,local,-6.420359834423531e-10,5.24068336834543e-09
rates_7affb8fbc133d6bd,3.0,XI,1,local,-4.363811800672538e-09,0.0011847163566926604
rates_7affb8fbc133d6bd,3.0,XX,2,correlated,0.05845264209453787,0.0026517624063649927
rates_7affb8fbc133d6bd,3.0,XY,2,correlated,-1.0923553940549693e-08,1.1547907671148301e-08
rates_7affb8fbc133d6bd,3.0,XZ,2,correlated,-1.8588330809103252e-09,7.98383824521362e-09
rates_7affb8fbc133d6bd,3.0,YI,1,local,-6.667573787935423e-09,1.2871173715502279e-08
rates_7affb8fbc133d6bd,3.0,YX,2,correlated,-1.155080436981717e-08,6.365463694557941e-09
rates_7affb8fbc133d6bd,3.0,YY,2,correlated,-3.1649105470903746e-09,1.7701478613094644e-08
rates_7affb8fbc133d6bd,3.0,YZ,2,correlated,2.188972183587824e-09,1.1182873799808901e-08
rates_7affb8fbc133d6bd,3.0,ZI,1,local,-1.1650466701382476e-09,3.57135239090562e-09
rates_7affb8fbc133d6bd,3.0,ZX,2,correlated,-2.3927709740191087e-09,1.433390713111507e-08
rates_7affb8fbc133d6bd,3.0,ZY,2,correlated,2.9188101814451624e-09,1.1498518269626123e-08
rates_7affb8fbc133d6bd,3.0,ZZ,2,correlated,3.2818439259701015e-15,1.2138493801685385e-08
rates_7affb8fbc133d6bd,4.0,IX,1,local,6.718843530505326e-09,0.001446840457720149
rates_7affb8fbc133d6bd,4.0,IY,1,local,1.7414897396682688e-09,4.18080347505147e-09
rates_7affb8fbc133d6bd,4.0,IZ,1,local,1.2081404620457571e-10,7.568416436883488e-09
rates_7affb8fbc133d6bd,4.0,XI,1,local,6.32509816948976e-09,0.0014468502736953725
rates_7affb8fbc133d6bd,4.0,XX,2,correlated,0.07282549780542656,0.004226475031335468
rates_7affb8fbc133d6bd,4.0,XY,2,correlated,-9.6894816244023e-10,6.008475733230642e-09
rates_7affb8fbc133d6bd,4.0,XZ,2,correlated,-5.395319357520218e-10,4.295718437083776e-09
rates_7affb8fbc133d6bd,4.0,YI,1,local,-2.6313832423388023e-09,8.557420935649655e-09
rates_7affb8fbc133d6bd,4.0,YX,2,correlated,-1.6926665199688102e-09,4.555483748363252e-09
rates_7affb8fbc133d6bd,4.0,YY,2,correlated,-2.6604604725867397e-09,9.258442297156697e-09
rates_7affb8fbc133d6bd,4.0,YZ,2,correlated,5.170633888227449e-09,9.232290237291515e-09
rates_7affb8fbc133d6bd,4.0,ZI,1,local,9.626298545715724e-10,8.12123779839472e-09
rates_7affb8fbc133d6bd,4.0,ZX,2,correlated,-1.4060979468330354e-11,2.4175700174405845e-09
rates_7affb8fbc133d6bd,4.0,ZY,2,correlated,5.328356178493987e-10,7.166785365829663e-09
rates_7affb8fbc133d6bd,4.0,ZZ,2,correlated,2.3239917119165133e-18,1.0275512207173071e-08
rates_7b7e6184da369793,0.01,IX,1,local,-6.180198846434114e-09,0.0010433554792355316
rates_7b7e6184da369793,0.01,IY,1,local,4.201831250939621e-10,0.00019625582611374826
rates_7b7e6184da369793,0.01,IZ,1,local,-6.427020844383975e-11,0.0004538708830185505
rates_7b7e6184da369793,0.01,XI,1,local,-3.7043455761724456e-09,0.0010433499547405339
rates_7b7e6184da369793,0.01,XX,2,correlated,0.013707697957227162,0.0006472939814163348
rates_7b7e6184da369793,0.01,XY,2,correlated,-2.907597506121604e-09,0.0004536581256848934
rates_7b7e6184da369793,0.01,XZ,2,correlated,-3.2139939937529455e-10,0.00019618647688072026
rates_7b7e6184da369793,0.01,YI,1,local,-3.1221028981376077e-09,0.00019625020087751658
rates_7b7e6184da369793,0.01,YX,2,correlated,4.392616338161683e-09,0.00045365843398270493
rates_7b7e6184da369793,0.01,YY,2,correlated,-4.876861020244413e-10,0.0
rates_7b7e6184da369793,0.01,YZ,2,correlated,1.610161378058722e-09,0.0
rates_7b7e6184da369793,0.01,ZI,1,local,3.471092133020066e-11,0.0004538709313882767
rates_7b7e6184da369793,0.01,ZX,2,correlated,-3.555979971326109e-10,0.00019619174544910562
rates_7b7e6184da369793,0.01,ZY,2,correlated,-2.8037504336273843e-09,0.0
rates_7b7e6184da369793,0.01,ZZ,2,correlated,-8.790690799586527e-17,8.606490722244502e-08
rates_7b7e6184da369793,1.0,IX,1,local,1.4248201829684357e-08,0.0027949134198609086
rates_7b7e6184da369793,1.0,IY,1,local,-3.0028929531083345e-09,0.000256132874242225
rates_7b7e6184da369793,1.0,IZ,1,local,-8.561294085409752e-11,0.00039401094119844083
rates_7b7e6184da369793,1.0,XI,1,local,9.279422690295413e-09,0.00279491683252981
rates_7b7e6184da369793,1.0,XX,2,correlated,0.028683439684279964,0.0010944439093213587
rates_7b7e6184da369793,1.0,XY,2,correlated,6.564462994069253e-10,0.00039383798234447255
rates_7b7e6184da369793,1.0,XZ,2,correlated,-6.895113989329396e-10,0.00025600142333341385
rates_7b7e6184da369793,1.0,YI,1,local,1.941315104643476e-09,0.0002561349210831139
rates_7b7e6184da369793,1.0,YX,2,correlated,-4.233110163088198e-09,0.00039383874477474695
rates_7b7e6184da369793,1.0,YY,2,correlated,-8.585029696460735e-10,5.059297291304171e-09
rates_7b7e6184da369793,1.0,YZ,2,correlated,-2.1115856928074413e-09,0.0
rates_7b7e6184da369793,1.0,ZI,1,local,-1.491903941765485e-10,0.0003940111267061356
rates_7b7e6184da369793,1.0,ZX,2,correlated,-2.733908394969083e-10,0.00025599842855521715
rates_7b7e6184da369793,1.0,ZY,2,correlated,1.215935746819816e-09,0.0
rates_7b7e6184da369793,1.0,ZZ,2,correlated,2.280220367240122e-17,4.527734915465986e-08
rates_7b7e6184da369793,2.0,IX,1,local,2.206703408740938e-08,0.004464862346050341
rates_7b7e6184da369793,2.0,IY,1,local,6.012147813105101e-10,0.000272330063826729
rates_7b7e6184da369793,2.0,IZ,1,local,1.5970014297764047e-10,0.0003778433950613119
rates_7b7e6184da369793,2.0,XI,1,local,2.565964125481604e-08,0.004464854786922886
rates_7b7e6184da369793,2.0,XX,2,correlated,0.04346543674674104,0.0019666855387943426
rates_7b7e6184da369793,2.0,XY,2,correlated,-3.0109186828993802e-09,0.000377660225064435
rates_7b7e6184da369793,2.0,XZ,2,correlated,6.876226267482399e-11,0.000272152808705042
rates_7b7e6184da369793,2.0,YI,1,local,9.424670692445187e-10,0.00027232172451457996
rates_7b7e6184da369793,2.0,YX,2,correlated,3.951284165152345e-09,0.0003776606848172807
rates_7b7e6184da369793,2.0,YY,2,correlated,-6.090262716256711e-10,5.443026192253602e-09
rates_7b7e6184da369793,2.0,YZ,2,correlated,3.936639112662817e-10,0.0
rates_7b7e6184da369793,2.0,ZI,1,local,4.6052531527009383e-10,0.00037784442162810077
rates_7b7e6184da369793,2.0,ZX,2,correlated,1.550878749788468e-10,0.0002721596616973908
rates_7b7e6184da369793,2.0,ZY,2,correlated,-2.677027093732677e-09,0.0
rates_7b7e6184da369793,2.0,ZZ,2,correlated,1.459390842501652e-16,3.5078999995573346e-08
rates_7b7e6184da369793,3.0,IX,1,local,5.279508779010825e-09,0.006042164794423872
rates_7b7e6184da369793,3.0,IY,1,local,2.4442837749271057e-09,0.0002804015598063027
rates_7b7e6184da369793,3.0,IZ,1,local,-1.0964056497991e-09,0.000369800024825372
rates_7b7e6184da369793,3.0,XI,1,local,4.560653356363491e-09,0.006042136185761425
rates_7b7e6184da369793,3.0,XX,2,correlated,0.05790540584281224,0.0032106687703605885
rates_7b7e6184da369793,3.0,XY,2,correlated,-1.0685158329926341e-08,0.0003696002211465507
rates_7b7e6184da369793,3.0,XZ,2,correlated,-4.587030602340301e-09,0.0002801873405265839
rates_7b7e6184da369793,3.0,YI,1,local,8.154378155142007e-10,0.0002803730242692577
rates_7b7e6184da369793,3.0,YX,2,correlated,1.1820031204440816e-08,0.00036960512159897076
rates_7b7e6184da369793,3.0,YY,2,correlated,-7.070270915688435e-09,1.4882894421719547e-08
rates_7b7e6184da369793,3.0,YZ,2,correlated,-1.7162550625734382e-09,0.0
rates_7b7e6184da369793,3.0,ZI,1,local,8.923890765519524e-10,0.00036979765465132615
rates_7b7e6184da369793,3.0,ZX,2,correlated,-4.5887078579668115e-09,0.0002802133457847562
rates_7b7e6184da369793,3.0,ZY,2,correlated,-9.81653285378698e-09,0.0
rates_7b7e6184da369793,3.0,ZZ,2,correlated,1.2072727010179174e-15,1.7678190534706206e-08
rates_7b7e6184da369793,4.0,IX,1,local,-1.4278689301193202e-08,0.007535952451210814
rates_7b7e6184da369793,4.0,IY,1,local,9.702689086476e-11,0.0002854612624214165
