nbar,step_size,maximum_stencil_multiplier,rate_power,sector,mode,coefficient_per_multiplier_power,coefficient_per_rate_s_power
4.0,0.05,0.2,2,A,"YI,YY",-5.569830266969123e-06,-1.719083415731211e-08
4.0,0.05,0.2,2,A,"YI,YZ",-8.761346169163802e-06,-2.7041191880135192e-08
4.0,0.05,0.2,2,A,"YI,ZI",1.1717263498937239e-05,3.616439351523839e-08
4.0,0.05,0.2,2,A,"YI,ZX",1.4247374198941106e-06,4.397337715722563e-09
4.0,0.05,0.2,2,A,"YI,ZY",8.172265415133145e-06,2.522304140473193e-08
4.0,0.05,0.2,2,A,"YI,ZZ",1.3574534902522838e-05,4.1896712662107525e-08
4.0,0.05,0.2,2,A,"YX,YY",2.7065463703373855e-05,8.353538180053659e-08
4.0,0.05,0.2,2,A,"YX,YZ",7.565752194048759e-06,2.335108701866901e-08
4.0,0.05,0.2,2,A,"YX,ZI",6.084991638997507e-06,1.8780838391967616e-08
4.0,0.05,0.2,2,A,"YX,ZX",9.097113754738633e-06,2.8077511588699487e-08
4.0,0.05,0.2,2,A,"YX,ZY",-1.5797508157035512e-06,-4.875774122541825e-09
4.0,0.05,0.2,2,A,"YX,ZZ",7.014858101424784e-06,2.1650796609335753e-08
4.0,0.05,0.2,2,A,"YY,YZ",1.0377609771076416e-05,3.202965978727289e-08
4.0,0.05,0.2,2,A,"YY,ZI",-1.862079581873236e-05,-5.747159203312457e-08
4.0,0.05,0.2,2,A,"YY,ZX",2.939462081801784e-06,9.072413832721556e-09
4.0,0.05,0.2,2,A,"YY,ZY",-4.68558444735148e-07,-1.4461680393060124e-09
4.0,0.05,0.2,2,A,"YY,ZZ",-2.840521927264002e-05,-8.767042985382722e-08
4.0,0.05,0.2,2,A,"YZ,ZI",-1.8210200132607706e-09,-5.6204321396937364e-12
4.0,0.05,0.2,2,A,"YZ,ZX",-4.617353338648352e-06,-1.4251090551383803e-08
4.0,0.05,0.2,2,A,"YZ,ZY",6.602176559481496e-06,2.0377088146547826e-08
4.0,0.05,0.2,2,A,"YZ,ZZ",1.5364510599927904e-06,4.7421329012123165e-09
4.0,0.05,0.2,2,A,"ZI,ZX",1.4069687345256321e-05,4.3424960942149136e-08
4.0,0.05,0.2,2,A,"ZI,ZY",5.131714867537382e-06,1.5838626134374634e-08
4.0,0.05,0.2,2,A,"ZI,ZZ",8.24216415056311e-06,2.5438778242478735e-08
4.0,0.05,0.2,2,A,"ZX,ZY",-1.024209750372534e-05,-3.1611412048535e-08
4.0,0.05,0.2,2,A,"ZX,ZZ",-1.3804296972780948e-05,-4.2605854854262186e-08
4.0,0.05,0.2,2,A,"ZY,ZZ",-6.225857661472465e-06,-1.9215610066273042e-08
4.0,0.05,0.2,3,H,IX,-0.0003176274561236803,-5.4462869705706497e-08
4.0,0.05,0.2,3,H,IY,0.00041211282959480904,7.066406543120869e-08
4.0,0.05,0.2,3,H,IZ,5.686831063401461e-05,9.751082070304288e-09
4.0,0.05,0.2,3,H,XI,0.0001263164417507594,2.1659197831062994e-08
4.0,0.05,0.2,3,H,XX,0.000538430423983713,9.232346090255711e-08
4.0,0.05,0.2,3,H,XY,0.00030812677230367423,5.283380869404565e-08
4.0,0.05,0.2,3,H,XZ,-7.441813670564003e-05,-1.2760311506454052e-08
4.0,0.05,0.2,3,H,YI,0.0001276148361302382,2.188183061218076e-08
4.0,0.05,0.2,3,H,YX,5.855020679661982e-05,1.0039473044687898e-08
4.0,0.05,0.2,3,H,YY,-0.00022136764849531597,-3.7957415722790807e-08
4.0,0.05,0.2,3,H,YZ,-0.0003439659711730302,-5.8979075989888577e-08
4.0,0.05,0.2,3,H,ZI,-2.2849334352517597e-05,-3.91792427169369e-09
4.0,0.05,0.2,3,H,ZX,-0.0001550108199613053,-2.6579358703927523e-08
4.0,0.05,0.2,3,H,ZY,-0.00025260267669694337,-4.3313216168886036e-08
4.0,0.05,0.2,3,H,ZZ,1.3362308431779085e-11,2.2912051494820104e-15
4.0,0.05,0.2,3,S,IX,-0.00021217571580039727,-3.6381295576199805e-08
4.0,0.05,0.2,3,S,IY,-7.067908095699472e-06,-1.2119183977536819e-09
4.0,0.05,0.2,3,S,IZ,1.0418692144500996e-05,1.786469846450788e-09
4.0,0.05,0.2,3,S,XI,0.00013899199146306948,2.3832645998468702e-08
4.0,0.05,0.2,3,S,XX,0.0002106749686923265,3.612396582515886e-08
4.0,0.05,0.2,3,S,XY,0.00020077549111472938,3.442652453956265e-08
4.0,0.05,0.2,3,S,XZ,2.295896652919528e-05,3.936722655897682e-09
4.0,0.05,0.2,3,S,YI,7.392265346231302e-05,1.2675352102591395e-08
4.0,0.05,0.2,3,S,YX,0.0001566618394926189,2.686245533138184e-08
4.0,0.05,0.2,3,S,YY,-8.005036015595957e-05,-1.3726056268168652e-08
4.0,0.05,0.2,3,S,YZ,-6.355234932882211e-05,-1.0897179240195835e-08
4.0,0.05,0.2,3,S,ZI,1.642140328986868e-05,2.8157413048471676e-09
4.0,0.05,0.2,3,S,ZX,-1.569820194688994e-05,-2.6917355876011556e-09
4.0,0.05,0.2,3,S,ZY,-9.437109058454694e-05,-1.618159989446964e-08
4.0,0.05,0.2,3,S,ZZ,-0.00017005114826689315,-2.9158290169220363e-08
4.0,0.05,0.2,3,C,"IX,IY",-5.011934262415031e-05,-8.593851615937982e-09
4.0,0.05,0.2,3,C,"IX,IZ",-0.0001686953839345368,-2.8925820290558436e-08
4.0,0.05,0.2,3,C,"IX,XI",-9.07925287611037e-05,-1.5567991900052076e-08
4.0,0.05,0.2,3,C,"IX,XX",-0.00025483958171217954,-4.369677327026398e-08
4.0,0.05,0.2,3,C,"IX,XY",0.0002472529695392794,4.2395913844183714e-08
4.0,0.05,0.2,3,C,"IX,XZ",0.0002938534546539373,5.038639483092203e-08
4.0,0.05,0.2,3,C,"IX,YI",-7.41409377522345e-05,-1.2712780821713735e-08
4.0,0.05,0.2,3,C,"IX,YX",0.0003567536181922613,6.117174523186922e-08
4.0,0.05,0.2,3,C,"IX,YY",0.00023516448387076285,4.032312823572751e-08
4.0,0.05,0.2,3,C,"IX,YZ",1.52608344758524e-05,2.616741165269616e-09
4.0,0.05,0.2,3,C,"IX,ZI",-0.0001003623889060142,-1.72089144214702e-08
4.0,0.05,0.2,3,C,"IX,ZX",0.0002615476155687297,4.4846984836887815e-08
4.0,0.05,0.2,3,C,"IX,ZY",-5.105949719226022e-06,-8.755057817602919e-10
4.0,0.05,0.2,3,C,"IX,ZZ",0.00028823869000556843,4.942364369094109e-08
4.0,0.05,0.2,3,C,"IY,IZ",-4.2935067409204e-05,-7.3619800084369e-09
4.0,0.05,0.2,3,C,"IY,XI",-5.8717422072056735e-05,-1.0068145074083802e-08
4.0,0.05,0.2,3,C,"IY,XX",-8.53192127985215e-05,-1.4629494649952245e-08
4.0,0.05,0.2,3,C,"IY,XY",-0.0001430163388727416,-2.452269185060727e-08
4.0,0.05,0.2,3,C,"IY,XZ",5.6409565253827274e-05,9.672422025690548e-09
4.0,0.05,0.2,3,C,"IY,YI",-4.767127976842987e-05,-8.174087751788386e-09
4.0,0.05,0.2,3,C,"IY,YX",-0.0001181363534594114,-2.0256576381929255e-08
4.0,0.05,0.2,3,C,"IY,YY",0.00011063339070911167,1.8970060135307213e-08
4.0,0.05,0.2,3,C,"IY,YZ",6.04162445759038e-05,1.0359438370353874e-08
4.0,0.05,0.2,3,C,"IY,ZI",-0.00014206928362692434,-2.4360302405165354e-08
4.0,0.05,0.2,3,C,"IY,ZX",6.468044194741612e-05,1.1090610759159143e-08
4.0,0.05,0.2,3,C,"IY,ZY",4.583084868264116e-06,7.858513148601021e-10
4.0,0.05,0.2,3,C,"IY,ZZ",-1.1655935150468776e-05,-1.998617138283398e-09
4.0,0.05,0.2,3,C,"IZ,XI",-0.0001350169349035296,-2.3151051938190947e-08
4.0,0.05,0.2,3,C,"IZ,XX",-0.0002795146749907693,-4.7927756342724505e-08
4.0,0.05,0.2,3,C,"IZ,XY",3.954724472090938e-05,6.781077627042075e-09
4.0,0.05,0.2,3,C,"IZ,XZ",4.111181673527988e-05,7.049351292057592e-09
4.0,0.05,0.2,3,C,"IZ,YI",-6.330027583066082e-05,-1.0853956761087247e-08
4.0,0.05,0.2,3,C,"IZ,YX",4.43953945619351e-05,7.612379040112328e-09
4.0,0.05,0.2,3,C,"IZ,YY",-2.6577767658834625e-05,-4.557230394176033e-09
4.0,0.05,0.2,3,C,"IZ,YZ",-0.0001051858514055953,-1.8035982751302347e-08
4.0,0.05,0.2,3,C,"IZ,ZI",-1.6219480847387212e-05,-2.781118115121264e-09
4.0,0.05,0.2,3,C,"IZ,ZX",1.642092290306664e-05,2.8156589339963376e-09
4.0,0.05,0.2,3,C,"IZ,ZY",-8.048781448742441e-05,-1.3801065584263445e-08
4.0,0.05,0.2,3,C,"IZ,ZZ",9.407141587280704e-06,1.6130215341702169e-09
4.0,0.05,0.2,3,C,"XI,XX",-4.23960161678905e-05,-7.269550097374914e-09
4.0,0.05,0.2,3,C,"XI,XY",0.0002654305094797013,4.551277597388568e-08
4.0,0.05,0.2,3,C,"XI,XZ",0.00025821125429800637,4.427490642969931e-08
4.0,0.05,0.2,3,C,"XI,YI",-9.375302598795119e-05,-1.60756217400465e-08
4.0,0.05,0.2,3,C,"XI,YX",0.0003158047070575613,5.415032699889597e-08
4.0,0.05,0.2,3,C,"XI,YY",0.0002447393618645835,4.196491115647865e-08
4.0,0.05,0.2,3,C,"XI,YZ",-4.16289594845033e-06,-7.138024602966958e-10
4.0,0.05,0.2,3,C,"XI,ZI",-0.00013713539816661495,-2.35143000971562e-08
4.0,0.05,0.2,3,C,"XI,ZX",0.00028213914404127266,4.837776818265992e-08
4.0,0.05,0.2,3,C,"XI,ZY",-6.005791831189479e-06,-1.0297996967060148e-09
4.0,0.05,0.2,3,C,"XI,ZZ",0.0003082117633269316,5.2848381914768786e-08
4.0,0.05,0.2,3,C,"XX,XY",4.596126185198416e-05,7.880874803152292e-09
4.0,0.05,0.2,3,C,"XX,XZ",-0.0003835043623238442,-6.575863551506246e-08
4.0,0.05,0.2,3,C,"XX,YI",-9.326326098863166e-05,-1.599164283069816e-08
4.0,0.05,0.2,3,C,"XX,YX",3.889635759353285e-05,6.669471466655152e-09
4.0,0.05,0.2,3,C,"XX,YY",-0.00048267554435593165,-8.27632963573271e-08
4.0,0.05,0.2,3,C,"XX,YZ",0.00012016089549000858,2.0603720077161966e-08
4.0,0.05,0.2,3,C,"XX,ZI",-2.464047542393884e-05,-4.225047226326961e-09
4.0,0.05,0.2,3,C,"XX,ZX",-9.370855839794048e-05,-1.606799698181421e-08
4.0,0.05,0.2,3,C,"XX,ZY",0.00014282988715039722,2.4490721390671677e-08
4.0,0.05,0.2,3,C,"XX,ZZ",6.513182309125552e-06,1.1168008074632292e-09
4.0,0.05,0.2,3,C,"XY,XZ",2.52959838929279e-05,4.337445797827143e-09
4.0,0.05,0.2,3,C,"XY,YI",-0.0001371918839916375,-2.352398559527392e-08
4.0,0.05,0.2,3,C,"XY,YX",0.0002694615890283811,4.620397617084724e-08
4.0,0.05,0.2,3,C,"XY,YY",5.0970638974463545e-05,8.739821497678935e-09
4.0,0.05,0.2,3,C,"XY,YZ",-0.00013079252014145475,-2.242670098447441e-08
4.0,0.05,0.2,3,C,"XY,ZI",0.00013418123390125224,2.300775615590745e-08
4.0,0.05,0.2,3,C,"XY,ZX",6.476173066146391e-05,1.1104549153200258e-08
4.0,0.05,0.2,3,C,"XY,ZY",-5.783207721462015e-05,-9.916336970956816e-09
4.0,0.05,0.2,3,C,"XY,ZZ",5.229940204684072e-06,8.967661530665418e-10
4.0,0.05,0.2,3,C,"XZ,YI",-2.5631983095937623e-05,-4.395058829893282e-09
4.0,0.05,0.2,3,C,"XZ,YX",6.543316472621441e-05,1.1219678450996984e-08
4.0,0.05,0.2,3,C,"XZ,YY",-1.830514444688953e-05,-3.138742189110002e-09
4.0,0.05,0.2,3,C,"XZ,YZ",-1.3234347506136936e-05,-2.2692639756750577e-09
4.0,0.05,0.2,3,C,"XZ,ZI",2.0246345629202364e-05,3.471595615432504e-09
4.0,0.05,0.2,3,C,"XZ,ZX",8.16640669257217e-06,1.4002754959828822e-09
4.0,0.05,0.2,3,C,"XZ,ZY",-4.815761374377409e-05,-8.257478351127246e-09
4.0,0.05,0.2,3,C,"XZ,ZZ",2.188254816587957e-05,3.752151605946428e-09
4.0,0.05,0.2,3,C,"YI,YX",-1.0461606398330526e-05,-1.7938282576012562e-09
4.0,0.05,0.2,3,C,"YI,YY",2.2165808476216694e-05,3.800721618006978e-09
4.0,0.05,0.2,3,C,"YI,YZ",1.949014057123612e-05,3.3419308249719e-09
4.0,0.05,0.2,3,C,"YI,ZI",-0.00013846761239742674,-2.3742731892562884e-08
4.0,0.05,0.2,3,C,"YI,ZX",3.1039660020722116e-06,5.322301100946865e-10
4.0,0.05,0.2,3,C,"YI,ZY",3.960982646312651e-05,6.791808378451048e-09
4.0,0.05,0.2,3,C,"YI,ZZ",-6.565630002053661e-05,-1.1257938960997361e-08
4.0,0.05,0.2,3,C,"YX,YY",-3.5850712037180055e-05,-6.147241432986978e-09
4.0,0.05,0.2,3,C,"YX,YZ",-8.056338922057302e-05,-1.3814024214775894e-08
4.0,0.05,0.2,3,C,"YX,ZI",0.00021069493621671834,3.612738961192016e-08
4.0,0.05,0.2,3,C,"YX,ZX",-2.0505628544153473e-05,-3.5160542771182224e-09
4.0,0.05,0.2,3,C,"YX,ZY",3.760019958655367e-05,6.4472221513295045e-09
4.0,0.05,0.2,3,C,"YX,ZZ",6.265130220891906e-05,1.0742678705233035e-08
4.0,0.05,0.2,3,C,"YY,YZ",-9.569345450162844e-05,-1.64083426786057e-08
4.0,0.05,0.2,3,C,"YY,ZI",8.8522716453485e-05,1.517879225882802e-08
4.0,0.05,0.2,3,C,"YY,ZX",-4.440973242594877e-05,-7.614837521596154e-09
4.0,0.05,0.2,3,C,"YY,ZY",-8.352992465630262e-05,-1.4322689412946266e-08
4.0,0.05,0.2,3,C,"YY,ZZ",-4.307555966069756e-05,-7.386069900668306e-09
4.0,0.05,0.2,3,C,"YZ,ZI",-0.00010497138495411948,-1.799920866840183e-08
4.0,0.05,0.2,3,C,"YZ,ZX",-1.6011658580665903e-05,-2.7454832957246063e-09
4.0,0.05,0.2,3,C,"YZ,ZY",-7.163499540992597e-05,-1.2283092491413918e-08
4.0,0.05,0.2,3,C,"YZ,ZZ",-0.00010928817272168747,-1.8739398614829814e-08
4.0,0.05,0.2,3,C,"ZI,ZX",6.588635218993633e-05,1.1297385492101564e-08
4.0,0.05,0.2,3,C,"ZI,ZY",-0.0001257612343861467,-2.1563997665663013e-08
4.0,0.05,0.2,3,C,"ZI,ZZ",-7.910009308971744e-05,-1.3563116099059917e-08
4.0,0.05,0.2,3,C,"ZX,ZY",-3.368981269987422e-05,-5.77671685525964e-09
4.0,0.05,0.2,3,C,"ZX,ZZ",8.855094000342076e-06,1.5183631687829348e-09
4.0,0.05,0.2,3,C,"ZY,ZZ",-0.00013357155355485156,-2.2903215630118582e-08
4.0,0.05,0.2,3,A,"IX,IY",-0.00023053758242157712,-3.952976378970801e-08
4.0,0.05,0.2,3,A,"IX,IZ",0.0002131935848449044,3.6555827305367694e-08
4.0,0.05,0.2,3,A,"IX,XI",0.0001581062924575666,2.7110132451571778e-08
4.0,0.05,0.2,3,A,"IX,XX",0.00018140599973665388,3.110528116197769e-08
4.0,0.05,0.2,3,A,"IX,XY",0.00016571700534548175,2.8415124373367928e-08
4.0,0.05,0.2,3,A,"IX,XZ",-1.906697746324045e-05,-3.2693719930110514e-09
4.0,0.05,0.2,3,A,"IX,YI",-0.0002864483604967555,-4.9116659893133665e-08
4.0,0.05,0.2,3,A,"IX,YX",7.210828867324989e-05,1.23642470290209e-08
4.0,0.05,0.2,3,A,"IX,YY",0.00015233322369938008,2.6120237259838836e-08
4.0,0.05,0.2,3,A,"IX,YZ",0.00012497880655078968,2.1429836514195762e-08
4.0,0.05,0.2,3,A,"IX,ZI",0.00033352833181986394,5.7189357307932774e-08
4.0,0.05,0.2,3,A,"IX,ZX",2.1228462764643263e-05,3.6399970446919176e-09
4.0,0.05,0.2,3,A,"IX,ZY",-5.045556307586937e-05,-8.651502585025611e-09
4.0,0.05,0.2,3,A,"IX,ZZ",7.784583512513948e-05,1.334805129031884e-08
4.0,0.05,0.2,3,A,"IY,IZ",-3.366831674470378e-05,-5.773030991890223e-09
4.0,0.05,0.2,3,A,"IY,XI",0.00026880179691138783,4.6090843091801754e-08
4.0,0.05,0.2,3,A,"IY,XX",-0.00013941962226245484,-2.3905970895482652e-08
4.0,0.05,0.2,3,A,"IY,XY",-2.6466151353990803e-05,-4.538091795951784e-09
4.0,0.05,0.2,3,A,"IY,XZ",5.015822467568679e-05,8.600518634377022e-09
4.0,0.05,0.2,3,A,"IY,YI",-6.86997064312986e-05,-1.1779785053377675e-08
4.0,0.05,0.2,3,A,"IY,YX",-4.0165396243606265e-05,-6.887070686489414e-09
4.0,0.05,0.2,3,A,"IY,YY",9.964170900066905e-05,1.7085341049497436e-08
4.0,0.05,0.2,3,A,"IY,YZ",-2.005669618327345e-05,-3.439076848983788e-09
4.0,0.05,0.2,3,A,"IY,ZI",-5.455107912887876e-06,-9.353751565308428e-10
4.0,0.05,0.2,3,A,"IY,ZX",8.122864436399714e-05,1.392809402674848e-08
4.0,0.05,0.2,3,A,"IY,ZY",-1.138819918997721e-05,-1.952709051779357e-09
4.0,0.05,0.2,3,A,"IY,ZZ",-0.00014873341351616357,-2.5502985856680995e-08
4.0,0.05,0.2,3,A,"IZ,XI",-0.00017373652010119195,-2.9790212637378594e-08
4.0,0.05,0.2,3,A,"IZ,XX",6.755255992910025e-06,1.1583086407596064e-09
4.0,0.05,0.2,3,A,"IZ,XY",8.338363783523068e-06,1.4297605938825562e-09
4.0,0.05,0.2,3,A,"IZ,XZ",-4.616221814208862e-05,-7.915332328890367e-09
4.0,0.05,0.2,3,A,"IZ,YI",-2.799959175688354e-05,-4.801027393155614e-09
4.0,0.05,0.2,3,A,"IZ,YX",9.209305259013151e-05,1.5790989813122687e-08
4.0,0.05,0.2,3,A,"IZ,YY",-5.014360883625726e-05,-8.598012489070174e-09
4.0,0.05,0.2,3,A,"IZ,YZ",-1.5814468864378347e-05,-2.711671615977083e-09
4.0,0.05,0.2,3,A,"IZ,ZI",1.4493010300096168e-06,2.4850840706612086e-10
4.0,0.05,0.2,3,A,"IZ,ZX",3.0071918778234663e-05,5.15636467390855e-09
4.0,0.05,0.2,3,A,"IZ,ZY",-4.732124314041004e-05,-8.1140677538426e-09
4.0,0.05,0.2,3,A,"IZ,ZZ",-5.827729631932331e-05,-9.992677695357221e-09
4.0,0.05,0.2,3,A,"XI,XX",-0.0002625341713343087,-4.5016147348132495e-08
4.0,0.05,0.2,3,A,"XI,XY",0.00020903355658999083,3.584251656206976e-08
4.0,0.05,0.2,3,A,"XI,XZ",-1.5960363330338634e-05,-2.736687813844073e-09
4.0,0.05,0.2,3,A,"XI,YI",-0.00022198451045191787,-3.806318766322323e-08
4.0,0.05,0.2,3,A,"XI,YX",7.656016160473869e-05,1.312759972646411e-08
4.0,0.05,0.2,3,A,"XI,YY",0.00011065653169847921,1.897402806901221e-08
4.0,0.05,0.2,3,A,"XI,YZ",3.392795269320697e-05,5.817550187449755e-09
4.0,0.05,0.2,3,A,"XI,ZI",0.0004447409526145839,7.625873673089573e-08
4.0,0.05,0.2,3,A,"XI,ZX",2.745734326416311e-06,4.708049256543743e-10
4.0,0.05,0.2,3,A,"XI,ZY",2.66434601328923e-05,4.568494535818296e-09
4.0,0.05,0.2,3,A,"XI,ZZ",0.0001018690468721466,1.7467257694126645e-08
4.0,0.05,0.2,3,A,"XX,XY",-0.0004969449981999388,-8.521004770232146e-08
4.0,0.05,0.2,3,A,"XX,XZ",-0.00033594947609867675,-5.760450550388833e-08
4.0,0.05,0.2,3,A,"XX,YI",0.0002513286647869142,4.309476419528707e-08
4.0,0.05,0.2,3,A,"XX,YX",4.243988673543728e-06,7.277072485500219e-10
4.0,0.05,0.2,3,A,"XX,YY",-1.5461977461323504e-09,-2.651230703244771e-13
4.0,0.05,0.2,3,A,"XX,YZ",0.00019427852058872354,3.331250353030239e-08
4.0,0.05,0.2,3,A,"XX,ZI",2.2891238898493546e-05,3.92510955049615e-09
4.0,0.05,0.2,3,A,"XX,ZX",-0.000596741686084358,-1.0232196263449211e-07
4.0,0.05,0.2,3,A,"XX,ZY",0.00028563776223981265,4.897766842246445e-08
4.0,0.05,0.2,3,A,"XX,ZZ",-0.00022135042347431485,-3.795446218695385e-08
4.0,0.05,0.2,3,A,"XY,XZ",-9.360985086725987e-05,-1.605107182223249e-08
4.0,0.05,0.2,3,A,"XY,YI",0.00011454661947754452,1.964105272248706e-08
4.0,0.05,0.2,3,A,"XY,YX",7.523832102479584e-05,1.2900946677777065e-08
4.0,0.05,0.2,3,A,"XY,YY",-0.00021020007813045037,-3.60425374023406e-08
4.0,0.05,0.2,3,A,"XY,YZ",8.889836937609185e-06,1.5243204625530152e-09
4.0,0.05,0.2,3,A,"XY,ZI",-0.00011206160642643608,-1.921495309095269e-08
4.0,0.05,0.2,3,A,"XY,ZX",-9.531083653837956e-05,-1.6342736031958088e-08
4.0,0.05,0.2,3,A,"XY,ZY",-6.429904661059746e-05,-1.10252137535318e-08
4.0,0.05,0.2,3,A,"XY,ZZ",-7.715744935445677e-05,-1.3230015321408912e-08
4.0,0.05,0.2,3,A,"XZ,YI",-4.434388969243159e-05,-7.603547615300341e-09
4.0,0.05,0.2,3,A,"XZ,YX",9.217271153472194e-05,1.5804648754239017e-08
4.0,0.05,0.2,3,A,"XZ,YY",-7.159481394249269e-06,-1.227620266503647e-09
4.0,0.05,0.2,3,A,"XZ,YZ",1.9676401704724293e-05,3.3738686050624645e-09
4.0,0.05,0.2,3,A,"XZ,ZI",1.5761877265066377e-05,2.702653852034701e-09
4.0,0.05,0.2,3,A,"XZ,ZX",1.0122181570132284e-05,1.735627841243533e-09
4.0,0.05,0.2,3,A,"XZ,ZY",-4.1195997862866075e-05,-7.063785641780877e-09
4.0,0.05,0.2,3,A,"XZ,ZZ",6.134636532625502e-05,1.051892409572274e-08
4.0,0.05,0.2,3,A,"YI,YX",-0.00014167159874074704,-2.4292112266931934e-08
4.0,0.05,0.2,3,A,"YI,YY",2.9087996082338666e-05,4.987653649235025e-09
4.0,0.05,0.2,3,A,"YI,YZ",6.602217722505093e-05,1.1320675107176086e-08
4.0,0.05,0.2,3,A,"YI,ZI",-9.27517888709322e-05,-1.5903941850297014e-08
4.0,0.05,0.2,3,A,"YI,ZX",-1.189875109075643e-05,-2.040252244642735e-09
4.0,0.05,0.2,3,A,"YI,ZY",-6.581769490580501e-05,-1.1285612981105112e-08
4.0,0.05,0.2,3,A,"YI,ZZ",-9.28775563088094e-05,-1.592550691166142e-08
4.0,0.05,0.2,3,A,"YX,YY",-0.00018793311109582353,-3.222447035250747e-08
4.0,0.05,0.2,3,A,"YX,YZ",-5.468745914565731e-05,-9.377136341847961e-09
4.0,0.05,0.2,3,A,"YX,ZI",-4.3302668041923605e-05,-7.425011666996503e-09
4.0,0.05,0.2,3,A,"YX,ZX",-6.697583611751085e-05,-1.1484196865142465e-08
4.0,0.05,0.2,3,A,"YX,ZY",1.4645870372565713e-05,2.5112946455016654e-09
4.0,0.05,0.2,3,A,"YX,ZZ",-6.493679302555433e-05,-1.1134566705341963e-08
4.0,0.05,0.2,3,A,"YY,YZ",-6.605522346467324e-05,-1.1326341471994726e-08
4.0,0.05,0.2,3,A,"YY,ZI",0.00013330567166943528,2.2857625457722097e-08
4.0,0.05,0.2,3,A,"YY,ZX",-2.787140459258504e-05,-4.7790474267121125e-09
