dataset,nbar,rate_multiplier,rate_s^-1,sector,mode,coefficient_per_gate
validation,3.0,1.5,27.0,C,"YX,ZZ",-3.965011993823948e-09
validation,3.0,1.5,27.0,C,"YY,YZ",-1.4103284609213665e-09
validation,3.0,1.5,27.0,C,"YY,ZI",3.2699242854794188e-09
validation,3.0,1.5,27.0,C,"YY,ZX",1.815750285710127e-09
validation,3.0,1.5,27.0,C,"YY,ZY",-2.547429153274687e-09
validation,3.0,1.5,27.0,C,"YY,ZZ",1.5729298194879296e-09
validation,3.0,1.5,27.0,C,"YZ,ZI",5.15164538237102e-10
validation,3.0,1.5,27.0,C,"YZ,ZX",3.022572029303943e-09
validation,3.0,1.5,27.0,C,"YZ,ZY",2.3248778989199553e-09
validation,3.0,1.5,27.0,C,"YZ,ZZ",-4.354650501186524e-09
validation,3.0,1.5,27.0,C,"ZI,ZX",-8.559087536957065e-10
validation,3.0,1.5,27.0,C,"ZI,ZY",-1.0151896556506118e-09
validation,3.0,1.5,27.0,C,"ZI,ZZ",-4.553063300981709e-09
validation,3.0,1.5,27.0,C,"ZX,ZY",1.8490237755861868e-09
validation,3.0,1.5,27.0,C,"ZX,ZZ",1.3942699605076546e-09
validation,3.0,1.5,27.0,C,"ZY,ZZ",-2.9815937877104687e-09
validation,3.0,1.5,27.0,A,"IX,IY",8.051371835135793e-09
validation,3.0,1.5,27.0,A,"IX,IZ",5.545703111680869e-09
validation,3.0,1.5,27.0,A,"IX,XI",5.815466815476734e-09
validation,3.0,1.5,27.0,A,"IX,XX",1.9433667633064052e-10
validation,3.0,1.5,27.0,A,"IX,XY",-6.422184771091292e-09
validation,3.0,1.5,27.0,A,"IX,XZ",-1.1305639336346368e-09
validation,3.0,1.5,27.0,A,"IX,YI",9.934455838694375e-09
validation,3.0,1.5,27.0,A,"IX,YX",1.3079155128458622e-09
validation,3.0,1.5,27.0,A,"IX,YY",-4.0744733441215915e-09
validation,3.0,1.5,27.0,A,"IX,YZ",6.378518776722197e-09
validation,3.0,1.5,27.0,A,"IX,ZI",3.4975626788993394e-09
validation,3.0,1.5,27.0,A,"IX,ZX",5.345131663472971e-09
validation,3.0,1.5,27.0,A,"IX,ZY",-1.675094056110432e-08
validation,3.0,1.5,27.0,A,"IX,ZZ",-5.602525691268779e-09
validation,3.0,1.5,27.0,A,"IY,IZ",1.07929949849537e-09
validation,3.0,1.5,27.0,A,"IY,XI",-6.978162670688347e-09
validation,3.0,1.5,27.0,A,"IY,XX",2.897926893596844e-09
validation,3.0,1.5,27.0,A,"IY,XY",6.623887577781698e-11
validation,3.0,1.5,27.0,A,"IY,XZ",-2.2528006868825778e-10
validation,3.0,1.5,27.0,A,"IY,YI",4.8098423284347595e-09
validation,3.0,1.5,27.0,A,"IY,YX",-4.694909138455594e-09
validation,3.0,1.5,27.0,A,"IY,YY",1.4670397097482303e-09
validation,3.0,1.5,27.0,A,"IY,YZ",-5.170870504217972e-10
validation,3.0,1.5,27.0,A,"IY,ZI",-5.1753423267338785e-09
validation,3.0,1.5,27.0,A,"IY,ZX",3.735590436989833e-09
validation,3.0,1.5,27.0,A,"IY,ZY",1.2981782257368781e-09
validation,3.0,1.5,27.0,A,"IY,ZZ",2.529344043114503e-09
validation,3.0,1.5,27.0,A,"IZ,XI",4.014444000166964e-10
validation,3.0,1.5,27.0,A,"IZ,XX",5.33816489951904e-09
validation,3.0,1.5,27.0,A,"IZ,XY",5.519640417471494e-10
validation,3.0,1.5,27.0,A,"IZ,XZ",-2.3947877749597898e-09
validation,3.0,1.5,27.0,A,"IZ,YI",-4.120138026107793e-09
validation,3.0,1.5,27.0,A,"IZ,YX",-7.873666384023927e-10
validation,3.0,1.5,27.0,A,"IZ,YY",-4.862655086985523e-09
validation,3.0,1.5,27.0,A,"IZ,YZ",2.9394807181849178e-09
validation,3.0,1.5,27.0,A,"IZ,ZI",1.953055733245265e-09
validation,3.0,1.5,27.0,A,"IZ,ZX",-3.6470962816235098e-09
validation,3.0,1.5,27.0,A,"IZ,ZY",-4.074770199561837e-10
validation,3.0,1.5,27.0,A,"IZ,ZZ",-3.587689370664132e-09
validation,3.0,1.5,27.0,A,"XI,XX",-4.369282206910829e-09
validation,3.0,1.5,27.0,A,"XI,XY",-9.395287065873368e-09
validation,3.0,1.5,27.0,A,"XI,XZ",-1.5916505568445574e-09
validation,3.0,1.5,27.0,A,"XI,YI",5.543893136991953e-09
validation,3.0,1.5,27.0,A,"XI,YX",5.061728608702185e-09
validation,3.0,1.5,27.0,A,"XI,YY",-1.0397690818695981e-08
validation,3.0,1.5,27.0,A,"XI,YZ",1.564369202990062e-08
validation,3.0,1.5,27.0,A,"XI,ZI",6.4514631092026835e-09
validation,3.0,1.5,27.0,A,"XI,ZX",1.8509983781553514e-09
validation,3.0,1.5,27.0,A,"XI,ZY",-1.4882794770192026e-08
validation,3.0,1.5,27.0,A,"XI,ZZ",-1.1018242186322404e-08
validation,3.0,1.5,27.0,A,"XX,XY",1.036723178523907e-08
validation,3.0,1.5,27.0,A,"XX,XZ",-1.738188587846116e-08
validation,3.0,1.5,27.0,A,"XX,YI",-9.710196120445871e-10
validation,3.0,1.5,27.0,A,"XX,YX",-4.008025462049189e-09
validation,3.0,1.5,27.0,A,"XX,YY",9.28929334347398e-14
validation,3.0,1.5,27.0,A,"XX,YZ",-1.713347859665101e-08
validation,3.0,1.5,27.0,A,"XX,ZI",3.86476101522835e-09
validation,3.0,1.5,27.0,A,"XX,ZX",-1.0070206418930824e-08
validation,3.0,1.5,27.0,A,"XX,ZY",9.694121036735888e-09
validation,3.0,1.5,27.0,A,"XX,ZZ",1.5547299189101137e-08
validation,3.0,1.5,27.0,A,"XY,XZ",-1.2752093533223308e-09
validation,3.0,1.5,27.0,A,"XY,YI",-6.6116583755968305e-09
validation,3.0,1.5,27.0,A,"XY,YX",2.4507147310174788e-09
validation,3.0,1.5,27.0,A,"XY,YY",-4.08335164689154e-09
validation,3.0,1.5,27.0,A,"XY,YZ",1.560327564492811e-09
validation,3.0,1.5,27.0,A,"XY,ZI",3.817961625961846e-09
validation,3.0,1.5,27.0,A,"XY,ZX",-5.2335040354086786e-09
validation,3.0,1.5,27.0,A,"XY,ZY",-4.221038341573506e-09
validation,3.0,1.5,27.0,A,"XY,ZZ",6.409924591973299e-09
validation,3.0,1.5,27.0,A,"XZ,YI",9.251739228314733e-09
validation,3.0,1.5,27.0,A,"XZ,YX",-5.9448994622507416e-09
validation,3.0,1.5,27.0,A,"XZ,YY",3.994840883922834e-09
validation,3.0,1.5,27.0,A,"XZ,YZ",-8.049464146117769e-10
validation,3.0,1.5,27.0,A,"XZ,ZI",-9.41302954974397e-09
validation,3.0,1.5,27.0,A,"XZ,ZX",7.213666427145305e-09
validation,3.0,1.5,27.0,A,"XZ,ZY",5.56840660695726e-09
validation,3.0,1.5,27.0,A,"XZ,ZZ",-7.576818415020166e-10
validation,3.0,1.5,27.0,A,"YI,YX",-9.486135382714574e-10
validation,3.0,1.5,27.0,A,"YI,YY",-2.6529193820171276e-09
validation,3.0,1.5,27.0,A,"YI,YZ",-1.274521563420939e-09
validation,3.0,1.5,27.0,A,"YI,ZI",-3.459046586272581e-10
validation,3.0,1.5,27.0,A,"YI,ZX",7.555071502218444e-10
validation,3.0,1.5,27.0,A,"YI,ZY",-4.205482075075592e-09
validation,3.0,1.5,27.0,A,"YI,ZZ",1.8830077056757405e-09
validation,3.0,1.5,27.0,A,"YX,YY",5.2010479894233925e-09
validation,3.0,1.5,27.0,A,"YX,YZ",-4.52296180445296e-09
validation,3.0,1.5,27.0,A,"YX,ZI",-1.8811750357320203e-09
validation,3.0,1.5,27.0,A,"YX,ZX",5.622513651123448e-10
validation,3.0,1.5,27.0,A,"YX,ZY",2.6852314920681977e-09
validation,3.0,1.5,27.0,A,"YX,ZZ",-1.94867256362433e-09
validation,3.0,1.5,27.0,A,"YY,YZ",-3.2636649757099846e-09
validation,3.0,1.5,27.0,A,"YY,ZI",-5.084378162232653e-09
validation,3.0,1.5,27.0,A,"YY,ZX",6.588866894860583e-10
validation,3.0,1.5,27.0,A,"YY,ZY",-1.7251601564870133e-09
validation,3.0,1.5,27.0,A,"YY,ZZ",5.325883224337262e-09
validation,3.0,1.5,27.0,A,"YZ,ZI",2.2633896044469638e-09
validation,3.0,1.5,27.0,A,"YZ,ZX",3.2793376797866697e-09
validation,3.0,1.5,27.0,A,"YZ,ZY",-1.316901021095881e-09
validation,3.0,1.5,27.0,A,"YZ,ZZ",5.793702893404534e-10
validation,3.0,1.5,27.0,A,"ZI,ZX",-1.7889424390120245e-09
validation,3.0,1.5,27.0,A,"ZI,ZY",2.495022838420302e-09
validation,3.0,1.5,27.0,A,"ZI,ZZ",1.0981217261330342e-09
validation,3.0,1.5,27.0,A,"ZX,ZY",-7.242098043931468e-09
validation,3.0,1.5,27.0,A,"ZX,ZZ",5.531559016333436e-09
validation,3.0,1.5,27.0,A,"ZY,ZZ",-1.1097300044248053e-09
validation,3.0,3.0,54.0,H,IX,-1.5508768526232932e-08
validation,3.0,3.0,54.0,H,IY,-1.7840439940216005e-08
validation,3.0,3.0,54.0,H,IZ,5.381417803010688e-10
validation,3.0,3.0,54.0,H,XI,2.061433240902541e-09
validation,3.0,3.0,54.0,H,XX,-0.00047243587484770567
validation,3.0,3.0,54.0,H,XY,1.1368911266961327e-09
validation,3.0,3.0,54.0,H,XZ,-2.9262498832205605e-09
validation,3.0,3.0,54.0,H,YI,-2.1177344498076715e-10
validation,3.0,3.0,54.0,H,YX,-7.999721278451446e-09
validation,3.0,3.0,54.0,H,YY,-3.5240101759857095e-09
validation,3.0,3.0,54.0,H,YZ,-6.354107148855911e-09
validation,3.0,3.0,54.0,H,ZI,-2.27508782460402e-09
validation,3.0,3.0,54.0,H,ZX,-4.007302344484446e-09
validation,3.0,3.0,54.0,H,ZY,1.5355489045134092e-08
validation,3.0,3.0,54.0,H,ZZ,4.47591781373723e-15
validation,3.0,3.0,54.0,S,IX,0.004215159112986758
validation,3.0,3.0,54.0,S,IY,2.8751131397539154e-09
validation,3.0,3.0,54.0,S,IZ,-3.8186419174315867e-10
validation,3.0,3.0,54.0,S,XI,0.004215131368048944
validation,3.0,3.0,54.0,S,XX,0.00045367618022827943
validation,3.0,3.0,54.0,S,XY,-1.8852527841790867e-09
validation,3.0,3.0,54.0,S,XZ,4.2673036290555647e-10
validation,3.0,3.0,54.0,S,YI,-5.932331290699894e-10
validation,3.0,3.0,54.0,S,YX,3.0650341644074264e-09
validation,3.0,3.0,54.0,S,YY,1.2080109740211092e-09
validation,3.0,3.0,54.0,S,YZ,-8.848613608329614e-10
validation,3.0,3.0,54.0,S,ZI,3.1173500382626618e-09
validation,3.0,3.0,54.0,S,ZX,4.499677802127615e-09
validation,3.0,3.0,54.0,S,ZY,2.5948088163817856e-09
validation,3.0,3.0,54.0,S,ZZ,1.7751055674734666e-09
validation,3.0,3.0,54.0,C,"IX,IY",3.362277343072589e-09
validation,3.0,3.0,54.0,C,"IX,IZ",6.728976000108337e-09
validation,3.0,3.0,54.0,C,"IX,XI",0.004215141719084251
validation,3.0,3.0,54.0,C,"IX,XX",1.5624276122369665e-08
validation,3.0,3.0,54.0,C,"IX,XY",1.143798261456547e-09
validation,3.0,3.0,54.0,C,"IX,XZ",-3.815161974401458e-09
validation,3.0,3.0,54.0,C,"IX,YI",-1.5006667818041387e-09
validation,3.0,3.0,54.0,C,"IX,YX",1.0572009019784057e-08
validation,3.0,3.0,54.0,C,"IX,YY",-2.5593976862846032e-09
validation,3.0,3.0,54.0,C,"IX,YZ",-1.0140080585951118e-09
validation,3.0,3.0,54.0,C,"IX,ZI",6.058461048411827e-09
validation,3.0,3.0,54.0,C,"IX,ZX",-3.520112896948361e-09
validation,3.0,3.0,54.0,C,"IX,ZY",-6.919985858526196e-10
validation,3.0,3.0,54.0,C,"IX,ZZ",-6.529338016287106e-09
validation,3.0,3.0,54.0,C,"IY,IZ",2.1128436093976687e-09
validation,3.0,3.0,54.0,C,"IY,XI",2.24266713782874e-09
validation,3.0,3.0,54.0,C,"IY,XX",-3.353260643118317e-09
validation,3.0,3.0,54.0,C,"IY,XY",2.0953313195038233e-09
validation,3.0,3.0,54.0,C,"IY,XZ",1.5185389462264547e-09
validation,3.0,3.0,54.0,C,"IY,YI",8.676721969980913e-10
validation,3.0,3.0,54.0,C,"IY,YX",-2.8619800239381434e-09
validation,3.0,3.0,54.0,C,"IY,YY",6.321231720345798e-09
validation,3.0,3.0,54.0,C,"IY,YZ",-5.880278753079635e-09
validation,3.0,3.0,54.0,C,"IY,ZI",1.6628708920839965e-10
validation,3.0,3.0,54.0,C,"IY,ZX",3.766980656035399e-09
validation,3.0,3.0,54.0,C,"IY,ZY",-5.6380338828724196e-09
validation,3.0,3.0,54.0,C,"IY,ZZ",1.0207121177996262e-09
validation,3.0,3.0,54.0,C,"IZ,XI",4.070616059046885e-09
validation,3.0,3.0,54.0,C,"IZ,XX",-1.1035406220824247e-09
validation,3.0,3.0,54.0,C,"IZ,XY",-8.54966064633457e-10
validation,3.0,3.0,54.0,C,"IZ,XZ",-8.260685456463067e-10
validation,3.0,3.0,54.0,C,"IZ,YI",-3.652596870134962e-09
validation,3.0,3.0,54.0,C,"IZ,YX",4.81047696165237e-09
validation,3.0,3.0,54.0,C,"IZ,YY",-2.2782740917098457e-09
validation,3.0,3.0,54.0,C,"IZ,YZ",1.2109190246093618e-09
validation,3.0,3.0,54.0,C,"IZ,ZI",2.6778069372611255e-09
validation,3.0,3.0,54.0,C,"IZ,ZX",-5.8027023268870675e-09
validation,3.0,3.0,54.0,C,"IZ,ZY",-1.8497604631824827e-09
validation,3.0,3.0,54.0,C,"IZ,ZZ",8.208807477578273e-10
validation,3.0,3.0,54.0,C,"XI,XX",6.800166896374855e-09
validation,3.0,3.0,54.0,C,"XI,XY",6.452874381773605e-10
validation,3.0,3.0,54.0,C,"XI,XZ",-5.879970677187045e-09
validation,3.0,3.0,54.0,C,"XI,YI",-2.5517207499454828e-09
validation,3.0,3.0,54.0,C,"XI,YX",6.680386353433568e-09
validation,3.0,3.0,54.0,C,"XI,YY",-6.651157184303641e-09
validation,3.0,3.0,54.0,C,"XI,YZ",1.5301564442851313e-09
validation,3.0,3.0,54.0,C,"XI,ZI",4.353919674529973e-09
validation,3.0,3.0,54.0,C,"XI,ZX",-5.131284657425584e-09
validation,3.0,3.0,54.0,C,"XI,ZY",1.7614718263113777e-10
validation,3.0,3.0,54.0,C,"XI,ZZ",-2.4701377163378155e-09
validation,3.0,3.0,54.0,C,"XX,XY",1.1073611174412874e-10
validation,3.0,3.0,54.0,C,"XX,XZ",1.7873424154968437e-08
validation,3.0,3.0,54.0,C,"XX,YI",-1.144207210001976e-09
validation,3.0,3.0,54.0,C,"XX,YX",5.878825574826456e-10
validation,3.0,3.0,54.0,C,"XX,YY",9.77562623879743e-09
validation,3.0,3.0,54.0,C,"XX,YZ",7.29047107395927e-09
validation,3.0,3.0,54.0,C,"XX,ZI",8.225209814675785e-09
validation,3.0,3.0,54.0,C,"XX,ZX",4.371927666421172e-10
validation,3.0,3.0,54.0,C,"XX,ZY",-3.683710236833689e-09
validation,3.0,3.0,54.0,C,"XX,ZZ",4.309475332919879e-10
validation,3.0,3.0,54.0,C,"XY,XZ",1.704205684174742e-10
validation,3.0,3.0,54.0,C,"XY,YI",5.639191817748752e-09
validation,3.0,3.0,54.0,C,"XY,YX",-1.954561552232983e-09
validation,3.0,3.0,54.0,C,"XY,YY",4.577322480242057e-09
validation,3.0,3.0,54.0,C,"XY,YZ",2.2690315789369538e-09
validation,3.0,3.0,54.0,C,"XY,ZI",-3.6728750638503253e-09
validation,3.0,3.0,54.0,C,"XY,ZX",5.4654952600769354e-09
validation,3.0,3.0,54.0,C,"XY,ZY",7.275646448533208e-10
validation,3.0,3.0,54.0,C,"XY,ZZ",-2.7560280312887624e-09
validation,3.0,3.0,54.0,C,"XZ,YI",-3.6554107337863022e-09
validation,3.0,3.0,54.0,C,"XZ,YX",-2.642219808372591e-09
validation,3.0,3.0,54.0,C,"XZ,YY",-5.547008228731346e-10
validation,3.0,3.0,54.0,C,"XZ,YZ",-1.982816942271453e-09
validation,3.0,3.0,54.0,C,"XZ,ZI",2.440146978894325e-09
validation,3.0,3.0,54.0,C,"XZ,ZX",-1.8432571410148717e-10
validation,3.0,3.0,54.0,C,"XZ,ZY",-4.344824559932468e-09
validation,3.0,3.0,54.0,C,"XZ,ZZ",1.177952141878773e-09
validation,3.0,3.0,54.0,C,"YI,YX",-1.0223419734523401e-09
validation,3.0,3.0,54.0,C,"YI,YY",-4.263228024011149e-09
validation,3.0,3.0,54.0,C,"YI,YZ",5.717088559610179e-09
validation,3.0,3.0,54.0,C,"YI,ZI",-3.553891838165416e-09
validation,3.0,3.0,54.0,C,"YI,ZX",6.870581423194387e-10
validation,3.0,3.0,54.0,C,"YI,ZY",3.2817189127058997e-09
validation,3.0,3.0,54.0,C,"YI,ZZ",-1.1983495669687508e-09
validation,3.0,3.0,54.0,C,"YX,YY",1.984372875027741e-10
validation,3.0,3.0,54.0,C,"YX,YZ",-3.1303057013443257e-09
validation,3.0,3.0,54.0,C,"YX,ZI",3.7577721668193204e-09
validation,3.0,3.0,54.0,C,"YX,ZX",-1.19320605661796e-09
validation,3.0,3.0,54.0,C,"YX,ZY",-4.1479196664275755e-09
validation,3.0,3.0,54.0,C,"YX,ZZ",-1.3527073163430316e-10
validation,3.0,3.0,54.0,C,"YY,YZ",2.238315782752903e-09
validation,3.0,3.0,54.0,C,"YY,ZI",5.737465673154149e-10
validation,3.0,3.0,54.0,C,"YY,ZX",3.880136064271855e-10
validation,3.0,3.0,54.0,C,"YY,ZY",-4.650318144565074e-09
validation,3.0,3.0,54.0,C,"YY,ZZ",-1.0416711336818513e-09
validation,3.0,3.0,54.0,C,"YZ,ZI",-1.508999146386922e-09
validation,3.0,3.0,54.0,C,"YZ,ZX",6.950695883315196e-09
validation,3.0,3.0,54.0,C,"YZ,ZY",1.707977344842307e-09
validation,3.0,3.0,54.0,C,"YZ,ZZ",-8.740988060468593e-10
validation,3.0,3.0,54.0,C,"ZI,ZX",-2.9955504355298857e-09
validation,3.0,3.0,54.0,C,"ZI,ZY",-1.1745687740648575e-09
validation,3.0,3.0,54.0,C,"ZI,ZZ",-1.381297639309566e-09
validation,3.0,3.0,54.0,C,"ZX,ZY",1.9631813138476745e-09
validation,3.0,3.0,54.0,C,"ZX,ZZ",-8.396597711318106e-10
validation,3.0,3.0,54.0,C,"ZY,ZZ",-1.835405124042244e-10
validation,3.0,3.0,54.0,A,"IX,IY",6.873108212121961e-09
validation,3.0,3.0,54.0,A,"IX,IZ",-2.8293857028859796e-09
validation,3.0,3.0,54.0,A,"IX,XI",-8.469179842862272e-09
validation,3.0,3.0,54.0,A,"IX,XX",4.508781194314155e-09
validation,3.0,3.0,54.0,A,"IX,XY",-6.723696626591811e-09
validation,3.0,3.0,54.0,A,"IX,XZ",-8.096086849999778e-10
validation,3.0,3.0,54.0,A,"IX,YI",7.311355378686774e-09
validation,3.0,3.0,54.0,A,"IX,YX",-7.82224692608019e-09
validation,3.0,3.0,54.0,A,"IX,YY",5.860296392887125e-09
validation,3.0,3.0,54.0,A,"IX,YZ",8.283456229807111e-09
validation,3.0,3.0,54.0,A,"IX,ZI",1.4090525819792339e-08
validation,3.0,3.0,54.0,A,"IX,ZX",4.569827653452386e-09
validation,3.0,3.0,54.0,A,"IX,ZY",-1.306053599300654e-08
validation,3.0,3.0,54.0,A,"IX,ZZ",4.011621717086357e-09
validation,3.0,3.0,54.0,A,"IY,IZ",-2.9392102214366477e-09
validation,3.0,3.0,54.0,A,"IY,XI",-8.239822147357581e-10
validation,3.0,3.0,54.0,A,"IY,XX",-3.6008783452857244e-09
validation,3.0,3.0,54.0,A,"IY,XY",-2.526285662714293e-09
validation,3.0,3.0,54.0,A,"IY,XZ",1.3102030484851701e-09
validation,3.0,3.0,54.0,A,"IY,YI",2.8378073063389267e-09
validation,3.0,3.0,54.0,A,"IY,YX",-7.018876291786293e-09
validation,3.0,3.0,54.0,A,"IY,YY",-2.153149559290801e-09
validation,3.0,3.0,54.0,A,"IY,YZ",2.6942019317392963e-09
validation,3.0,3.0,54.0,A,"IY,ZI",-4.840334700876315e-09
validation,3.0,3.0,54.0,A,"IY,ZX",4.710091406275644e-09
validation,3.0,3.0,54.0,A,"IY,ZY",2.5777021126493247e-09
validation,3.0,3.0,54.0,A,"IY,ZZ",2.5374792184284863e-09
validation,3.0,3.0,54.0,A,"IZ,XI",3.108766657644536e-09
validation,3.0,3.0,54.0,A,"IZ,XX",3.6549871608784904e-09
validation,3.0,3.0,54.0,A,"IZ,XY",-2.3616906520695924e-10
validation,3.0,3.0,54.0,A,"IZ,XZ",2.268781280547166e-09
validation,3.0,3.0,54.0,A,"IZ,YI",-1.9041707776208716e-09
validation,3.0,3.0,54.0,A,"IZ,YX",1.7636759126855412e-09
validation,3.0,3.0,54.0,A,"IZ,YY",1.9290062569411544e-09
validation,3.0,3.0,54.0,A,"IZ,YZ",-3.1846945705001452e-09
validation,3.0,3.0,54.0,A,"IZ,ZI",1.4554778263949906e-09
validation,3.0,3.0,54.0,A,"IZ,ZX",-4.710989291070571e-09
validation,3.0,3.0,54.0,A,"IZ,ZY",-5.963002487786883e-10
validation,3.0,3.0,54.0,A,"IZ,ZZ",-2.117995192274589e-09
validation,3.0,3.0,54.0,A,"XI,XX",-1.306154208346457e-08
validation,3.0,3.0,54.0,A,"XI,XY",-6.430935898919718e-09
validation,3.0,3.0,54.0,A,"XI,XZ",-3.876063092607298e-09
validation,3.0,3.0,54.0,A,"XI,YI",1.5792456450686167e-09
validation,3.0,3.0,54.0,A,"XI,YX",-4.818488362664561e-09
validation,3.0,3.0,54.0,A,"XI,YY",-2.2513949554241905e-09
validation,3.0,3.0,54.0,A,"XI,YZ",1.3398456022454557e-08
validation,3.0,3.0,54.0,A,"XI,ZI",1.7093106791070586e-08
validation,3.0,3.0,54.0,A,"XI,ZX",4.101971905097399e-10
validation,3.0,3.0,54.0,A,"XI,ZY",-8.675672119317209e-09
validation,3.0,3.0,54.0,A,"XI,ZZ",-5.706259929939722e-10
validation,3.0,3.0,54.0,A,"XX,XY",1.4340505137875078e-08
validation,3.0,3.0,54.0,A,"XX,XZ",3.5858034142867785e-10
validation,3.0,3.0,54.0,A,"XX,YI",-3.6944550983226425e-09
validation,3.0,3.0,54.0,A,"XX,YX",1.4569336296070992e-08
validation,3.0,3.0,54.0,A,"XX,YY",5.466593562090241e-14
validation,3.0,3.0,54.0,A,"XX,YZ",-1.545986362145863e-08
validation,3.0,3.0,54.0,A,"XX,ZI",1.997800508452782e-09
validation,3.0,3.0,54.0,A,"XX,ZX",-2.0366223929997164e-08
validation,3.0,3.0,54.0,A,"XX,ZY",6.249093283420819e-09
validation,3.0,3.0,54.0,A,"XX,ZZ",-3.5235706515995397e-09
validation,3.0,3.0,54.0,A,"XY,XZ",2.798975623693624e-09
validation,3.0,3.0,54.0,A,"XY,YI",-3.4078050022160372e-09
validation,3.0,3.0,54.0,A,"XY,YX",3.366157449365944e-09
validation,3.0,3.0,54.0,A,"XY,YY",1.4642772661957129e-09
validation,3.0,3.0,54.0,A,"XY,YZ",-6.474170538696739e-10
validation,3.0,3.0,54.0,A,"XY,ZI",1.9774099883354143e-09
validation,3.0,3.0,54.0,A,"XY,ZX",-3.0082756475287885e-09
validation,3.0,3.0,54.0,A,"XY,ZY",-1.3628008490141816e-09
validation,3.0,3.0,54.0,A,"XY,ZZ",3.714776572986653e-09
validation,3.0,3.0,54.0,A,"XZ,YI",4.987915868842382e-09
validation,3.0,3.0,54.0,A,"XZ,YX",-5.597116420483641e-09
validation,3.0,3.0,54.0,A,"XZ,YY",-3.281933969797487e-09
validation,3.0,3.0,54.0,A,"XZ,YZ",4.378743594535417e-09
validation,3.0,3.0,54.0,A,"XZ,ZI",-7.0760178801761136e-09
validation,3.0,3.0,54.0,A,"XZ,ZX",5.4151240903259125e-09
validation,3.0,3.0,54.0,A,"XZ,ZY",7.0100237260468625e-09
validation,3.0,3.0,54.0,A,"XZ,ZZ",-2.968860326672583e-09
validation,3.0,3.0,54.0,A,"YI,YX",-4.270525625870995e-10
validation,3.0,3.0,54.0,A,"YI,YY",6.193632987017919e-10
validation,3.0,3.0,54.0,A,"YI,YZ",-8.870201853165969e-10
validation,3.0,3.0,54.0,A,"YI,ZI",9.291046598833581e-10
validation,3.0,3.0,54.0,A,"YI,ZX",1.4953964485968363e-09
validation,3.0,3.0,54.0,A,"YI,ZY",-3.7092199783214947e-09
validation,3.0,3.0,54.0,A,"YI,ZZ",-1.5088667659265047e-09
validation,3.0,3.0,54.0,A,"YX,YY",3.125015834996075e-09
validation,3.0,3.0,54.0,A,"YX,YZ",-8.545862127830375e-10
validation,3.0,3.0,54.0,A,"YX,ZI",-1.7580077688733597e-09
validation,3.0,3.0,54.0,A,"YX,ZX",-2.0018050404329575e-09
validation,3.0,3.0,54.0,A,"YX,ZY",9.513939764877958e-10
validation,3.0,3.0,54.0,A,"YX,ZZ",-1.9654335635812702e-09
validation,3.0,3.0,54.0,A,"YY,YZ",-1.1844667815926968e-09
validation,3.0,3.0,54.0,A,"YY,ZI",-1.2677401150348402e-09
validation,3.0,3.0,54.0,A,"YY,ZX",-9.403448428497294e-11
validation,3.0,3.0,54.0,A,"YY,ZY",-1.9460598504148292e-10
validation,3.0,3.0,54.0,A,"YY,ZZ",1.3854585046419832e-09
validation,3.0,3.0,54.0,A,"YZ,ZI",1.8780158619638896e-09
validation,3.0,3.0,54.0,A,"YZ,ZX",4.447916135084412e-09
validation,3.0,3.0,54.0,A,"YZ,ZY",-5.384123607309163e-09
validation,3.0,3.0,54.0,A,"YZ,ZZ",3.5305869803149607e-09
validation,3.0,3.0,54.0,A,"ZI,ZX",-3.3452678322658686e-09
validation,3.0,3.0,54.0,A,"ZI,ZY",2.708022233336391e-09
validation,3.0,3.0,54.0,A,"ZI,ZZ",5.127091011014934e-10
validation,3.0,3.0,54.0,A,"ZX,ZY",-6.55420814991996e-09
validation,3.0,3.0,54.0,A,"ZX,ZZ",5.3360970171103345e-09
validation,3.0,3.0,54.0,A,"ZY,ZZ",-5.292525754741061e-09
training,4.0,0.0,0.0,H,IX,0.0
training,4.0,0.0,0.0,H,IY,0.0
training,4.0,0.0,0.0,H,IZ,0.0
training,4.0,0.0,0.0,H,XI,0.0
training,4.0,0.0,0.0,H,XX,0.0
training,4.0,0.0,0.0,H,XY,0.0
training,4.0,0.0,0.0,H,XZ,0.0
training,4.0,0.0,0.0,H,YI,0.0
training,4.0,0.0,0.0,H,YX,0.0
training,4.0,0.0,0.0,H,YY,0.0
training,4.0,0.0,0.0,H,YZ,0.0
training,4.0,0.0,0.0,H,ZI,0.0
training,4.0,0.0,0.0,H,ZX,0.0
training,4.0,0.0,0.0,H,ZY,0.0
training,4.0,0.0,0.0,H,ZZ,0.0
training,4.0,0.0,0.0,S,IX,0.0
training,4.0,0.0,0.0,S,IY,0.0
training,4.0,0.0,0.0,S,IZ,0.0
training,4.0,0.0,0.0,S,XI,0.0
training,4.0,0.0,0.0,S,XX,0.0
training,4.0,0.0,0.0,S,XY,0.0
training,4.0,0.0,0.0,S,XZ,0.0
training,4.0,0.0,0.0,S,YI,0.0
training,4.0,0.0,0.0,S,YX,0.0
training,4.0,0.0,0.0,S,YY,0.0
training,4.0,0.0,0.0,S,YZ,0.0
training,4.0,0.0,0.0,S,ZI,0.0
training,4.0,0.0,0.0,S,ZX,0.0
training,4.0,0.0,0.0,S,ZY,0.0
training,4.0,0.0,0.0,S,ZZ,0.0
training,4.0,0.0,0.0,C,"IX,IY",0.0
