nbar,polynomial_degree,sector,mode,rate_power,coefficient_per_nominal_multiplier_power,coefficient_per_rate_s_power
1.0,3,A,"YI,YX",2,2.692930090896737e-09,8.311512626224497e-12
1.0,3,A,"YI,YX",3,-4.44016470883093e-10,-7.61345114682944e-14
1.0,3,A,"YI,YY",1,-2.872598055942157e-09,-1.595887808856754e-10
1.0,3,A,"YI,YY",2,2.5439912683274554e-09,7.851824902245232e-12
1.0,3,A,"YI,YY",3,-4.632942618863543e-10,-7.944003118764648e-14
1.0,3,A,"YI,YZ",1,1.4167458352186086e-09,7.870810195658936e-11
1.0,3,A,"YI,YZ",2,-6.357030023803042e-10,-1.9620463036429143e-12
1.0,3,A,"YI,YZ",3,5.17931626932411e-11,8.88085780062433e-15
1.0,3,A,"YI,ZI",1,-2.622018676635693e-09,-1.456677042575385e-10
1.0,3,A,"YI,ZI",2,2.989901217855193e-09,9.22809017856541e-12
1.0,3,A,"YI,ZI",3,-5.875613830224795e-10,-1.0074783659507537e-13
1.0,3,A,"YI,ZX",1,2.3680519121279266e-09,1.315584395626626e-10
1.0,3,A,"YI,ZX",2,-1.463081007357911e-09,-4.515682121475034e-12
1.0,3,A,"YI,ZX",3,2.250508395300464e-10,3.858896425412318e-14
1.0,3,A,"YI,ZY",1,4.260282121405209e-09,2.3668234007806717e-10
1.0,3,A,"YI,ZY",2,-3.427662436983127e-09,-1.0579205052417058e-11
1.0,3,A,"YI,ZY",3,6.161071115858616e-10,1.0564250884531234e-13
1.0,3,A,"YI,ZZ",1,8.138955736893819e-09,4.5216420760521215e-10
1.0,3,A,"YI,ZZ",2,-5.261937185047649e-09,-1.6240546867431016e-11
1.0,3,A,"YI,ZZ",3,8.383492559895602e-10,1.4374987242619344e-13
1.0,3,A,"YX,YY",1,1.9174779276389845e-09,1.0652655153549914e-10
1.0,3,A,"YX,YY",2,-2.474078283414771e-09,-7.63604408461349e-12
1.0,3,A,"YX,YY",3,4.741612207381883e-10,8.130336432410636e-14
1.0,3,A,"YX,YZ",1,-4.745298911278897e-09,-2.6362771729327207e-10
1.0,3,A,"YX,YZ",2,2.737978171502704e-09,8.450549912045383e-12
1.0,3,A,"YX,YZ",3,-4.280911472733552e-10,-7.340383183699506e-14
1.0,3,A,"YX,ZI",1,-9.7232968459375e-10,-5.401831581076388e-11
1.0,3,A,"YX,ZI",2,3.6184013488489114e-10,1.1167905397681826e-12
1.0,3,A,"YX,ZI",3,-2.595856749064852e-11,-4.4510575258313646e-15
1.0,3,A,"YX,ZX",1,4.7033865137271276e-09,2.612992507626182e-10
1.0,3,A,"YX,ZX",2,-3.781795648415248e-09,-1.1672208791405087e-11
1.0,3,A,"YX,ZX",3,6.566688751316368e-10,1.1259754374685131e-13
1.0,3,A,"YX,ZY",1,-3.6673769379862373e-09,-2.0374316322145764e-10
1.0,3,A,"YX,ZY",2,2.622325204376972e-09,8.09359630980547e-12
1.0,3,A,"YX,ZY",3,-4.671461979182988e-10,-8.010051404634752e-14
1.0,3,A,"YX,ZZ",1,-2.385462178235408e-09,-1.3252567656863378e-10
1.0,3,A,"YX,ZZ",2,2.81343214342e-09,8.683432541419753e-12
1.0,3,A,"YX,ZZ",3,-5.578682307947534e-10,-9.565641817468337e-14
1.0,3,A,"YY,YZ",1,8.148066609944952e-10,4.52670367219164e-11
1.0,3,A,"YY,YZ",2,-4.592851053416713e-10,-1.4175466214249113e-12
1.0,3,A,"YY,YZ",3,4.175255495092836e-11,7.15921724124286e-15
1.0,3,A,"YY,ZI",1,-4.438920306392059e-09,-2.466066836884477e-10
1.0,3,A,"YY,ZI",2,4.13684873913338e-09,1.2768051663991915e-11
1.0,3,A,"YY,ZI",3,-7.575233033289644e-10,-1.2989082704543286e-13
1.0,3,A,"YY,ZX",1,3.938966696822484e-09,2.1883148315680467e-10
1.0,3,A,"YY,ZX",2,-3.7119672435338658e-09,-1.1456689023252672e-11
1.0,3,A,"YY,ZX",3,6.976217078030789e-10,1.196196343969614e-13
1.0,3,A,"YY,ZY",1,3.0487565019280156e-09,1.6937536121822308e-10
1.0,3,A,"YY,ZY",2,-2.8162021710512152e-09,-8.691982009417332e-12
1.0,3,A,"YY,ZY",3,5.156209727955097e-10,8.841237530787203e-14
1.0,3,A,"YY,ZZ",1,1.01998684323219e-08,5.666593573512166e-10
1.0,3,A,"YY,ZZ",2,-6.653004903697923e-09,-2.0533965752154084e-11
1.0,3,A,"YY,ZZ",3,1.0771745165553296e-09,1.84700705856538e-13
1.0,3,A,"YZ,ZI",1,3.627317680386419e-09,2.015176489103566e-10
1.0,3,A,"YZ,ZI",2,-2.7398664985215756e-09,-8.456378081856715e-12
1.0,3,A,"YZ,ZI",3,4.723717865782276e-10,8.099653404976468e-14
1.0,3,A,"YZ,ZX",1,-1.9916983997339133e-09,-1.1064991109632852e-10
1.0,3,A,"YZ,ZX",2,1.2259487624797557e-09,3.783792476789369e-12
1.0,3,A,"YZ,ZX",3,-1.7030299182712635e-10,-2.920147322138655e-14
1.0,3,A,"YZ,ZY",1,4.954731664353711e-10,2.7526287024187284e-11
1.0,3,A,"YZ,ZY",2,5.563345254871756e-10,1.7170818687875792e-12
1.0,3,A,"YZ,ZY",3,-1.8694300879484525e-10,-3.2054699724767704e-14
1.0,3,A,"YZ,ZZ",1,-6.340760735103223e-09,-3.522644852835124e-10
1.0,3,A,"YZ,ZZ",2,4.8496559311521876e-09,1.4968073861580825e-11
1.0,3,A,"YZ,ZZ",3,-8.172432439829834e-10,-1.4013087173919468e-13
1.0,3,A,"ZI,ZX",1,7.963829963753077e-10,4.42434997986282e-11
1.0,3,A,"ZI,ZX",2,-2.010882659581067e-09,-6.20642796166996e-12
1.0,3,A,"ZI,ZX",3,4.506867775449609e-10,7.727825403720181e-14
1.0,3,A,"ZI,ZY",1,-2.075236613014426e-09,-1.1529092294524588e-10
1.0,3,A,"ZI,ZY",2,2.663613949443569e-09,8.221030708159163e-12
1.0,3,A,"ZI,ZY",3,-5.371632751562521e-10,-9.210618572638067e-14
1.0,3,A,"ZI,ZZ",1,1.788199575780621e-09,9.934442087670117e-11
1.0,3,A,"ZI,ZZ",2,-1.574212886025935e-09,-4.8586817469936265e-12
1.0,3,A,"ZI,ZZ",3,2.9487030110475743e-10,5.056075121823687e-14
1.0,3,A,"ZX,ZY",1,5.849016336750736e-09,3.2494535204170754e-10
1.0,3,A,"ZX,ZY",2,-4.343020175285929e-09,-1.3404383257055336e-11
1.0,3,A,"ZX,ZY",3,7.675631132332123e-10,1.3161233080130527e-13
1.0,3,A,"ZX,ZZ",1,6.517833361392763e-09,3.6210185341070905e-10
1.0,3,A,"ZX,ZZ",2,-3.8034679102740965e-09,-1.1739098488500299e-11
1.0,3,A,"ZX,ZZ",3,5.669002533567749e-10,9.720511888833588e-14
1.0,3,A,"ZY,ZZ",1,-3.3715951390378625e-09,-1.8731084105765902e-10
1.0,3,A,"ZY,ZZ",2,2.711819660857639e-09,8.369813768079133e-12
1.0,3,A,"ZY,ZZ",3,-4.687418837325225e-10,-8.03741227250553e-14
1.0,4,H,IX,1,-5.653536069502942e-08,-3.140853371946079e-09
1.0,4,H,IX,2,1.0328739134991468e-07,3.1878824490714405e-10
1.0,4,H,IX,3,-5.4121436937379545e-08,-9.280081779386067e-12
1.0,4,H,IX,4,7.959094108404852e-09,7.581822615078544e-14
1.0,4,H,IY,1,5.893657099508877e-10,3.2742539441715985e-11
1.0,4,H,IY,2,1.1713721087765006e-08,3.615346014742286e-11
1.0,4,H,IY,3,-8.231134105169332e-09,-1.41137416069433e-12
1.0,4,H,IY,4,1.3335741236202415e-09,1.2703609621439582e-14
1.0,4,H,IZ,1,-6.430951614216189e-10,-3.5727508967867716e-11
1.0,4,H,IZ,2,5.579616980530491e-10,1.7221040063365712e-12
1.0,4,H,IZ,3,-2.246481927789063e-10,-3.851992331599903e-14
1.0,4,H,IZ,4,3.1296435928210974e-11,2.981294384260305e-16
1.0,4,H,XI,1,-4.6374683672763725e-08,-2.5763713151535405e-09
1.0,4,H,XI,2,6.985079386468669e-08,2.155888699527367e-10
1.0,4,H,XI,3,-3.487898277388365e-08,-5.9806211889375255e-12
1.0,4,H,XI,4,5.070944940844887e-09,4.830575503776946e-14
1.0,4,H,XX,1,-4.1640005617145354e-05,-2.313333645396964e-06
1.0,4,H,XX,2,6.350416909395136e-07,1.960005218949116e-09
1.0,4,H,XX,3,2.0110866197811238e-08,3.4483652602556993e-12
1.0,4,H,XX,4,-3.3065687288551514e-09,-3.149833036937158e-14
1.0,4,H,XY,1,-2.227738588407391e-08,-1.2376325491152174e-09
1.0,4,H,XY,2,5.688637787441834e-08,1.7557524035314302e-10
1.0,4,H,XY,3,-3.4334369124734036e-08,-5.88723750424109e-12
1.0,4,H,XY,4,5.395264907068265e-09,5.1395222784905736e-14
1.0,4,H,XZ,1,-4.676450091006213e-09,-2.5980278283367847e-10
1.0,4,H,XZ,2,8.29286361372964e-09,2.559525806706679e-11
1.0,4,H,XZ,3,-3.539056448656545e-09,-6.068340961345242e-13
1.0,4,H,XZ,4,4.2585585288292377e-10,4.056697272547285e-15
1.0,4,H,YI,1,-3.138955794608115e-08,-1.7438643303378415e-09
1.0,4,H,YI,2,6.379138923825382e-08,1.9688700382177107e-10
1.0,4,H,YI,3,-3.518465557591307e-08,-6.033034220835575e-12
1.0,4,H,YI,4,5.300984822894769e-09,5.0497111938869536e-14
1.0,4,H,YX,1,1.5493682720562872e-08,8.607601511423818e-10
1.0,4,H,YX,2,-1.6516751308902452e-08,-5.0977627496612506e-11
1.0,4,H,YX,3,6.911673290237899e-09,1.185129164992781e-12
1.0,4,H,YX,4,-9.30735436238764e-10,-8.86617356575564e-15
1.0,4,H,YY,1,-1.0543041212330883e-08,-5.857245117961602e-10
1.0,4,H,YY,2,2.0927624226888475e-08,6.45914327990385e-11
1.0,4,H,YY,3,-9.751677679177798e-09,-1.672098367485905e-12
1.0,4,H,YY,4,1.2691232192643783e-09,1.2089651151352483e-14
1.0,4,H,YZ,1,4.1194582574556105e-08,2.2885879208086725e-09
1.0,4,H,YZ,2,-8.188235948829706e-08,-2.527233317540033e-10
1.0,4,H,YZ,3,4.4510456525581925e-08,7.632108457747244e-12
1.0,4,H,YZ,4,-6.666524577142709e-09,-6.350522573867083e-14
1.0,4,H,ZI,1,2.671710137894565e-10,1.4842834099414248e-11
1.0,4,H,ZI,2,-4.558742052668091e-11,-1.407019152058053e-13
1.0,4,H,ZI,3,-3.6517592268378866e-11,-6.261589895126692e-15
1.0,4,H,ZI,4,7.492623385607111e-12,7.137463215979949e-17
1.0,4,H,ZX,1,-6.285980388730925e-09,-3.492211327072736e-10
1.0,4,H,ZX,2,1.207550423122822e-08,3.727007478774142e-11
1.0,4,H,ZX,3,-5.648887782785802e-09,-9.686021575421472e-13
1.0,4,H,ZX,4,7.423662216737421e-10,7.0717708969073126e-15
1.0,4,H,ZY,1,-4.812644921667556e-09,-2.6736916231486423e-10
1.0,4,H,ZY,2,-3.24427791361264e-09,-1.001320343707605e-11
1.0,4,H,ZY,3,3.0647506212773737e-09,5.255059364330201e-13
1.0,4,H,ZY,4,-5.140827722144546e-10,-4.897145749642343e-15
1.0,4,H,ZZ,1,1.5683225027943776e-15,8.712902793302097e-17
1.0,4,H,ZZ,2,-4.869114617109256e-15,-1.5028131534287827e-17
1.0,4,H,ZZ,3,2.673206619276666e-15,4.58368761878715e-19
1.0,4,H,ZZ,4,-3.889908653019246e-16,-3.705521884068021e-21
1.0,4,S,IX,1,0.0006394464749272286,3.5524804162623814e-05
1.0,4,S,IX,2,-1.9938018902736164e-06,-6.153709537881532e-09
1.0,4,S,IX,3,6.51307225704225e-09,1.1167819370785752e-12
1.0,4,S,IX,4,-1.8191389653613334e-10,-1.7329093939198801e-15
1.0,4,S,IY,1,-3.652381156093428e-09,-2.0291006422741267e-10
1.0,4,S,IY,2,3.468736652982665e-09,1.0705977324020571e-11
1.0,4,S,IY,3,-1.202199081351157e-09,-2.061383884346977e-13
1.0,4,S,IY,4,1.4264482329497554e-10,1.3588327169541184e-15
1.0,4,S,IZ,1,-4.251782085759453e-09,-2.3621011587552513e-10
1.0,4,S,IZ,2,8.54574150795546e-09,2.637574539492426e-11
1.0,4,S,IZ,3,-4.9564287064605776e-09,-8.498677480213611e-13
1.0,4,S,IZ,4,7.675279771297045e-10,7.31146144956661e-15
1.0,4,S,XI,1,0.0006394589135761097,3.552549519867276e-05
1.0,4,S,XI,2,-1.99743965892032e-06,-6.164937218889877e-09
1.0,4,S,XI,3,3.5321743640704596e-09,6.056540404784739e-13
1.0,4,S,XI,4,6.465044285266976e-10,6.15859271192175e-15
1.0,4,S,XX,1,0.00015444014741511827,8.580008189728793e-06
1.0,4,S,XX,2,1.113155691601792e-06,3.435665714820346e-09
1.0,4,S,XX,3,-3.142409998428136e-08,-5.388220161913813e-12
1.0,4,S,XX,4,3.2455073252633738e-09,3.091666023913441e-14
1.0,4,S,XY,1,-1.313179188575609e-08,-7.295439936531161e-10
1.0,4,S,XY,2,1.7279674387875106e-08,5.333232835763921e-11
1.0,4,S,XY,3,-7.81838860429116e-09,-1.340601612532778e-12
1.0,4,S,XY,4,1.075733509960892e-09,1.0247423315432976e-14
1.0,4,S,XZ,1,7.665454352489056e-09,4.2585857513828084e-10
1.0,4,S,XZ,2,-1.2045688624500157e-08,-3.7178051310185673e-11
1.0,4,S,XZ,3,5.577864979999045e-09,9.564240363510023e-13
1.0,4,S,XZ,4,-7.470586073079346e-10,-7.116470500951975e-15
1.0,4,S,YI,1,6.6094374907603945e-09,3.671909717089108e-10
1.0,4,S,YI,2,-4.946733136674226e-09,-1.5267694866278477e-11
1.0,4,S,YI,3,1.3922564239093545e-09,2.387270960064051e-13
1.0,4,S,YI,4,-1.322409945710436e-10,-1.2597259809008117e-15
1.0,4,S,YX,1,-1.3192793674138736e-08,-7.329329818965964e-10
1.0,4,S,YX,2,1.7958155275712157e-08,5.54264051719511e-11
1.0,4,S,YX,3,-7.972525617674405e-09,-1.3670311415765441e-12
1.0,4,S,YX,4,1.075289165511781e-09,1.0243190496035104e-14
1.0,4,S,YY,1,1.122684584232871e-08,6.237136579071506e-10
1.0,4,S,YY,2,-9.247089836725081e-09,-2.8540400730632965e-11
1.0,4,S,YY,3,3.0444506068710928e-09,5.220251383523821e-13
1.0,4,S,YY,4,-3.417137578086646e-10,-3.2551607777841087e-15
1.0,4,S,YZ,1,1.884201583377983e-08,1.0467786574322128e-09
1.0,4,S,YZ,2,-2.2862992056101906e-08,-7.056479029661082e-11
1.0,4,S,YZ,3,9.574120511247352e-09,1.6416530369079821e-12
1.0,4,S,YZ,4,-1.2410246315401303e-09,-1.1821984373000784e-14
1.0,4,S,ZI,1,-6.981687349322919e-09,-3.8787151940682886e-10
1.0,4,S,ZI,2,1.2160866884911628e-08,3.7533539768245764e-11
1.0,4,S,ZI,3,-6.531370608763862e-09,-1.1199195145342698e-12
1.0,4,S,ZI,4,9.769620377508058e-10,9.306527565832247e-15
1.0,4,S,ZX,1,1.3665423423627053e-09,7.591901902015029e-11
1.0,4,S,ZX,2,-4.739583192365783e-10,-1.4628343186314145e-12
1.0,4,S,ZX,3,2.7011429071091996e-10,4.631589346895061e-14
1.0,4,S,ZX,4,-5.712123022633958e-11,-5.441360904048504e-16
1.0,4,S,ZY,1,1.990427253482418e-08,1.1057929186013434e-09
1.0,4,S,ZY,2,-2.6451408637270056e-08,-8.164015011503104e-11
1.0,4,S,ZY,3,1.2156762802151573e-08,2.084492935897046e-12
1.0,4,S,ZY,4,-1.6851653588736787e-09,-1.605286311989101e-14
1.0,4,S,ZZ,1,2.545821111684519e-08,1.414345062046955e-09
1.0,4,S,ZZ,2,-3.2124179911583976e-08,-9.914870343081474e-11
1.0,4,S,ZZ,3,1.3744009048406773e-08,2.3566545007556196e-12
1.0,4,S,ZZ,4,-1.8162715303961901e-09,-1.730177879130649e-14
1.0,4,C,"IX,IY",1,-4.541414470434223e-09,-2.5230080391301236e-10
1.0,4,C,"IX,IY",2,5.1978587524107725e-09,1.6042773927193743e-11
1.0,4,C,"IX,IY",3,-2.2996396939261232e-09,-3.943140764619553e-13
1.0,4,C,"IX,IY",4,3.149752421552335e-10,3.0004500281515156e-15
1.0,4,C,"IX,IZ",1,8.071076176833068e-10,4.483931209351705e-11
1.0,4,C,"IX,IZ",2,-7.006031361333367e-09,-2.1623553584362243e-11
1.0,4,C,"IX,IZ",3,3.952911299060049e-09,6.777968619787464e-13
1.0,4,C,"IX,IZ",4,-5.733381037531756e-10,-5.461611261175656e-15
1.0,4,C,"IX,XI",1,0.0006394516168136116,3.552508982297842e-05
1.0,4,C,"IX,XI",2,-1.9923073924959963e-06,-6.149096890419742e-09
1.0,4,C,"IX,XI",3,3.093525485945484e-09,5.304398981388005e-13
1.0,4,C,"IX,XI",4,5.251650706772437e-10,5.002715579534786e-15
1.0,4,C,"IX,XX",1,-4.556518213328806e-09,-2.5313990074048923e-10
1.0,4,C,"IX,XX",2,-2.513794347574484e-09,-7.758624529550876e-12
1.0,4,C,"IX,XX",3,2.9814349325788397e-09,5.112199815807338e-13
1.0,4,C,"IX,XX",4,-5.329654160522923e-10,-5.077021567332459e-15
1.0,4,C,"IX,XY",1,-4.791818447568629e-09,-2.6621213597603497e-10
1.0,4,C,"IX,XY",2,9.410098829856682e-09,2.9043514906965068e-11
1.0,4,C,"IX,XY",3,-5.672613946847506e-09,-9.726704298435367e-13
1.0,4,C,"IX,XY",4,9.091938000518225e-10,8.660968221801388e-15
1.0,4,C,"IX,XZ",1,-2.0711816066228713e-08,-1.1506564481238174e-09
1.0,4,C,"IX,XZ",2,4.609536815164895e-08,1.4226965478903997e-10
1.0,4,C,"IX,XZ",3,-2.5374479801297023e-08,-4.350905315723084e-12
1.0,4,C,"IX,XZ",4,3.805406465870614e-09,3.6250252113536555e-14
1.0,4,C,"IX,YI",1,6.247843624316738e-09,3.4710242357315213e-10
1.0,4,C,"IX,YI",2,-1.2616573184121363e-08,-3.89400406917326e-11
1.0,4,C,"IX,YI",3,6.856390522502512e-09,1.1756499524181261e-12
1.0,4,C,"IX,YI",4,-1.0271394752149508e-09,-9.784517177401986e-15
1.0,4,C,"IX,YX",1,1.689458174075383e-08,9.385878744863238e-10
1.0,4,C,"IX,YX",2,-2.8454442951750347e-08,-8.782235478935292e-11
1.0,4,C,"IX,YX",3,1.4145828946133502e-08,2.425553660173783e-12
1.0,4,C,"IX,YX",4,-2.01179288045656e-09,-1.916431260913504e-14
1.0,4,C,"IX,YY",1,-1.9427022840902834e-08,-1.0792790467168241e-09
1.0,4,C,"IX,YY",2,4.474278233219909e-08,1.3809500719814534e-10
1.0,4,C,"IX,YY",3,-2.49141467291419e-08,-4.27197303311761e-12
1.0,4,C,"IX,YY",4,3.753428096093198e-09,3.575510684435679e-14
1.0,4,C,"IX,YZ",1,-2.2095577038198413e-10,-1.2275320576776896e-11
1.0,4,C,"IX,YZ",2,8.236026112604163e-10,2.5419833680877048e-12
1.0,4,C,"IX,YZ",3,-5.406339256238937e-10,-9.270129040190221e-14
1.0,4,C,"IX,YZ",4,8.715862867597702e-11,8.30271954313148e-16
1.0,4,C,"IX,ZI",1,1.3082682477497304e-08,7.268156931942946e-10
1.0,4,C,"IX,ZI",2,-3.0935249953493926e-08,-9.54791665231294e-11
1.0,4,C,"IX,ZI",3,1.7516134426677213e-08,3.003452405122979e-12
1.0,4,C,"IX,ZI",4,-2.6668626645138612e-09,-2.5404498785568713e-14
1.0,4,C,"IX,ZX",1,-1.637946720202717e-08,-9.099704001126205e-10
1.0,4,C,"IX,ZX",2,3.750208104017471e-08,1.1574716370424293e-10
1.0,4,C,"IX,ZX",3,-2.088652185060693e-08,-3.581365200721353e-12
1.0,4,C,"IX,ZX",4,3.1472664132790643e-09,2.9980818599289974e-14
1.0,4,C,"IX,ZY",1,7.780821945794853e-10,4.322678858774918e-11
1.0,4,C,"IX,ZY",2,-2.45690432127978e-09,-7.583038028641296e-12
1.0,4,C,"IX,ZY",3,1.4780995065913481e-09,2.5344641745393485e-13
1.0,4,C,"IX,ZY",4,-2.2801746511088207e-10,-2.1720913838485186e-15
1.0,4,C,"IX,ZZ",1,-1.1974704922375494e-08,-6.652613845764163e-10
1.0,4,C,"IX,ZZ",2,3.238609085524377e-08,9.995707054087584e-11
1.0,4,C,"IX,ZZ",3,-1.863465603794565e-08,-3.1952428048603655e-12
1.0,4,C,"IX,ZZ",4,2.8435204050682446e-09,2.7087338106502865e-14
1.0,4,C,"IY,IZ",1,7.595290439945873e-09,4.2196057999699295e-10
1.0,4,C,"IY,IZ",2,-1.3793256357759751e-08,-4.257177888197454e-11
1.0,4,C,"IY,IZ",3,6.949207503690553e-09,1.1915650726492718e-12
1.0,4,C,"IY,IZ",4,-9.931049451836897e-10,-9.460304690440574e-15
1.0,4,C,"IY,XI",1,6.594444190661461e-09,3.663580105923034e-10
1.0,4,C,"IY,XI",2,-1.3701153781504495e-08,-4.228751167131017e-11
1.0,4,C,"IY,XI",3,7.3470968353282245e-09,1.259790266688653e-12
1.0,4,C,"IY,XI",4,-1.0862589821597679e-09,-1.0347688825634124e-14
1.0,4,C,"IY,XX",1,-6.084594668751443e-09,-3.3803303715285795e-10
1.0,4,C,"IY,XX",2,1.350572097962674e-08,4.168432401119365e-11
1.0,4,C,"IY,XX",3,-6.72817867572806e-09,-1.153665753725662e-12
1.0,4,C,"IY,XX",4,9.214644089073741e-10,8.777857880919202e-15
1.0,4,C,"IY,XY",1,-5.30278674444637e-09,-2.945992635803539e-10
1.0,4,C,"IY,XY",2,7.1582346371321615e-09,2.2093316781272104e-11
1.0,4,C,"IY,XY",3,-3.2671678741382562e-09,-5.602139701883156e-13
1.0,4,C,"IY,XY",4,4.495377971874923e-10,4.2822911635754105e-15
1.0,4,C,"IY,XZ",1,2.8062551259057846e-10,1.5590306255032136e-11
1.0,4,C,"IY,XZ",2,-1.8621387775207628e-09,-5.7473419059282806e-12
1.0,4,C,"IY,XZ",3,8.986205249240276e-10,1.54084452147467e-13
1.0,4,C,"IY,XZ",4,-1.0568764332595971e-10,-1.0067791049950437e-15
1.0,4,C,"IY,YI",1,8.081339322423518e-09,4.489632956901955e-10
1.0,4,C,"IY,YI",2,-9.292957747240873e-09,-2.8681968355681705e-11
1.0,4,C,"IY,YI",3,3.799546927106402e-09,6.514998160333337e-13
1.0,4,C,"IY,YI",4,-4.872001200119864e-10,-4.641061957132929e-15
1.0,4,C,"IY,YX",1,1.040344358626703e-08,5.779690881259461e-10
1.0,4,C,"IY,YX",2,-2.265284158753123e-08,-6.991617773929391e-11
1.0,4,C,"IY,YX",3,1.2980124197168773e-08,2.2256728733142614e-12
1.0,4,C,"IY,YX",4,-1.9953678353608636e-09,-1.9007847844848953e-14
1.0,4,C,"IY,YY",1,6.548045451678805e-09,3.637803028710447e-10
1.0,4,C,"IY,YY",2,-6.52173511582191e-09,-2.0128812085870093e-11
1.0,4,C,"IY,YY",3,2.520326236426152e-09,4.321547044626461e-13
1.0,4,C,"IY,YY",4,-3.1284148403869626e-10,-2.980123876302167e-15
1.0,4,C,"IY,YZ",1,-3.6840719394942233e-09,-2.0467066330523464e-10
1.0,4,C,"IY,YZ",2,9.568126445891577e-09,2.9531254462628326e-11
1.0,4,C,"IY,YZ",3,-5.0210860483527195e-09,-8.609543978656927e-13
1.0,4,C,"IY,YZ",4,7.273733350003666e-10,6.9289488549798676e-15
1.0,4,C,"IY,ZI",1,-1.4315639721368719e-08,-7.953133178538177e-10
1.0,4,C,"IY,ZI",2,2.9116919865563374e-08,8.986703662210918e-11
1.0,4,C,"IY,ZI",3,-1.5832596053398943e-08,-2.714779844547144e-12
1.0,4,C,"IY,ZI",4,2.360566006480505e-09,2.248672083600542e-14
1.0,4,C,"IY,ZX",1,-1.3268801266101053e-09,-7.371556258945029e-11
1.0,4,C,"IY,ZX",2,5.771072958869566e-09,1.781195357675792e-11
1.0,4,C,"IY,ZX",3,-3.662415829019126e-09,-6.27986253261167e-13
1.0,4,C,"IY,ZX",4,5.774754913974646e-10,5.501023961643277e-15
1.0,4,C,"IY,ZY",1,2.6443027996024596e-09,1.4690571108902555e-10
1.0,4,C,"IY,ZY",2,-7.756837192455597e-09,-2.394085553227036e-11
1.0,4,C,"IY,ZY",3,4.8127187831585245e-09,8.252261287994727e-13
1.0,4,C,"IY,ZY",4,-7.543413517183477e-10,-7.18584582874512e-15
1.0,4,C,"IY,ZZ",1,3.638815533593323e-09,2.0215641853296239e-10
1.0,4,C,"IY,ZZ",2,-6.432047514765853e-09,-1.985199850236374e-11
1.0,4,C,"IY,ZZ",3,3.42734034367593e-09,5.876783854039661e-13
1.0,4,C,"IY,ZZ",4,-5.203360466028522e-10,-4.956714359499812e-15
1.0,4,C,"IZ,XI",1,4.4422743390596e-09,2.4679301883664444e-10
1.0,4,C,"IZ,XI",2,-1.0110626372957602e-08,-3.1205636953572843e-11
1.0,4,C,"IZ,XI",3,4.894246325430874e-09,8.392054741822486e-13
1.0,4,C,"IZ,XI",4,-6.681218443298816e-10,-6.364519931507026e-15
1.0,4,C,"IZ,XX",1,2.133578801946258e-08,1.18532155663681e-09
1.0,4,C,"IZ,XX",2,-5.510875317553316e-08,-1.700887443689295e-10
1.0,4,C,"IZ,XX",3,3.3350747826609144e-08,5.718578159569469e-12
1.0,4,C,"IZ,XX",4,-5.245996646846992e-09,-4.997329529461012e-14
1.0,4,C,"IZ,XY",1,2.4327998041186217e-08,1.3515554467325675e-09
1.0,4,C,"IZ,XY",2,-3.6307417184436064e-08,-1.1205992958159279e-10
1.0,4,C,"IZ,XY",3,1.7857087914545897e-08,3.0619149373364023e-12
1.0,4,C,"IZ,XY",4,-2.5622530976068967e-09,-2.4407989422409853e-14
1.0,4,C,"IZ,XZ",1,-1.988048610805178e-09,-1.104471450447321e-10
1.0,4,C,"IZ,XZ",2,6.266176076147882e-09,1.9340049617740375e-11
1.0,4,C,"IZ,XZ",3,-3.865899075996431e-09,-6.628770706441068e-13
1.0,4,C,"IZ,XZ",4,6.06047019302062e-10,5.7731959619537986e-15
1.0,4,C,"IZ,YI",1,7.165266252040042e-09,3.980703473355579e-10
1.0,4,C,"IZ,YI",2,-8.275671962726888e-09,-2.5542197415823728e-11
1.0,4,C,"IZ,YI",3,3.731946082284444e-09,6.399084503231214e-13
1.0,4,C,"IZ,YI",4,-5.215995180887228e-10,-4.9687501723129355e-15
1.0,4,C,"IZ,YX",1,5.42236074781168e-09,3.0124226376731554e-10
1.0,4,C,"IZ,YX",2,-1.0253203600074805e-08,-3.1645690123687666e-11
1.0,4,C,"IZ,YX",3,5.034950298994724e-09,8.633316699236495e-13
1.0,4,C,"IZ,YX",4,-6.987473632597561e-10,-6.656258223401121e-15
1.0,4,C,"IZ,YY",1,8.689777842752867e-09,4.827654357084926e-10
1.0,4,C,"IZ,YY",2,-1.1220333054898277e-08,-3.4630657576846535e-11
1.0,4,C,"IZ,YY",3,5.014369647347097e-09,8.598027516027258e-13
1.0,4,C,"IZ,YY",4,-6.861696406383513e-10,-6.536443002575363e-15
1.0,4,C,"IZ,YZ",1,-9.78789416751136e-09,-5.437718981950756e-10
1.0,4,C,"IZ,YZ",2,7.761604586426171e-09,2.3955569711191885e-11
1.0,4,C,"IZ,YZ",3,-1.970898249745635e-09,-3.3794551607435443e-13
1.0,4,C,"IZ,YZ",4,1.4802117093809676e-10,1.4100477341306275e-15
1.0,4,C,"IZ,ZI",1,9.286408789143828e-09,5.159115993968793e-10
1.0,4,C,"IZ,ZI",2,-2.303616203952909e-08,-7.109926555410213e-11
1.0,4,C,"IZ,ZI",3,1.2611804927405962e-08,2.162517991667689e-12
