context,noise_source,noise_title,nominal_rate_s^-1,nbar,sector,mode,coefficient_per_gate
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IX,ZY",1.3603573244038795e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IX,ZZ",-6.402581309094958e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,IZ",2.7254111058923714e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,XI",3.928868858241251e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,XX",4.310631225585041e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,XY",-3.17876603404157e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,XZ",-3.603743788842609e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,YI",-1.3271178176082642e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,YX",1.02496465287788e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,YY",-4.0228102846141823e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,YZ",3.237311410233219e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,ZI",1.1347377867495988e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,ZX",8.620213493738333e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,ZY",-7.566523761755762e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IY,ZZ",2.1116457071428156e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,XI",6.501773740267115e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,XX",-7.496653379663682e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,XY",-2.413562461326367e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,XZ",-1.38069381332509e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,YI",-1.3333122090429127e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,YX",-1.7705431641005907e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,YY",1.186001944317788e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,YZ",8.918839838205145e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,ZI",-6.142413857207171e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,ZX",-9.650466235024886e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,ZY",-3.796605563371482e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"IZ,ZZ",1.753883798550888e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,XX",1.8231036293347963e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,XY",1.5402430642845876e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,XZ",9.135220413174444e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,YI",-3.909584069468176e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,YX",9.301092835945851e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,YY",-1.313222998889191e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,YZ",-1.4365574842858968e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,ZI",-1.4240516603423639e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,ZX",3.1340109550212644e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,ZY",1.3732092338401504e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XI,ZZ",-1.2015162821452058e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,XY",-2.9361251494276357e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,XZ",-1.6798410107480862e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,YI",-1.1112664542762267e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,YX",-2.8762417712209143e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,YY",-3.679845518278454e-13
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,YZ",5.566844107473358e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,ZI",7.703056038111168e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,ZX",-1.3044587530137253e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,ZY",2.9044135280721932e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XX,ZZ",1.9014517123968702e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,XZ",2.6503556340913794e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,YI",-1.492213828373715e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,YX",-5.875735907609091e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,YY",-8.807527516822508e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,YZ",-2.5137721772333446e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,ZI",2.558607118743205e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,ZX",-3.107451537127982e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,ZY",-1.6043508746001897e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XY,ZZ",-1.6310659973363283e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XZ,YI",-2.774722163475073e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XZ,YX",3.8998127531087756e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XZ,YY",-3.095967085299335e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XZ,YZ",9.142761836867438e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XZ,ZI",7.097477412428445e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XZ,ZX",-2.465335247204945e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XZ,ZY",-6.762002964620231e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"XZ,ZZ",3.0121108036828063e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YI,YX",-5.702811722030484e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YI,YY",-1.1386357642993538e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YI,YZ",3.214904025809156e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YI,ZI",-6.745323657776929e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YI,ZX",6.668938244247091e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YI,ZY",1.3899202569655409e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YI,ZZ",3.581855531647518e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YX,YY",-9.319796222331576e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YX,YZ",-1.868777144113923e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YX,ZI",-4.78722777131485e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YX,ZX",1.0176728182223417e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YX,ZY",-1.8203811403789269e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YX,ZZ",-1.3545757931209117e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YY,YZ",6.810732269343267e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YY,ZI",-8.398565968181741e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YY,ZX",1.1725453837349779e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YY,ZY",2.3826629443799135e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YY,ZZ",4.8202694438851635e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YZ,ZI",-1.6180188039842943e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YZ,ZX",1.89568170851584e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YZ,ZY",1.699579781643463e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"YZ,ZZ",-2.26079106276822e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"ZI,ZX",-4.901690571313026e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"ZI,ZY",3.11580368210215e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"ZI,ZZ",1.4132942051009613e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"ZX,ZY",2.2613864896753064e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"ZX,ZZ",3.0387607579403526e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,A,"ZY,ZZ",-8.042371796904126e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,IY",-1.3282201698048734e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,IZ",-2.8193505483897874e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,XI",0.0006374629281116726
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,XX",-4.621843044354058e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,XY",-1.4513976454350183e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,XZ",3.814478749991385e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,YI",-5.394785125794207e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,YX",5.741748547241794e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,YY",4.155040858297701e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,YZ",1.4917154392732117e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,ZI",-3.0032957138185758e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,ZX",3.3833584008479e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,ZY",-4.287400852477895e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IX,ZZ",4.620250299956875e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,IZ",-2.4186335926456293e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,XI",-8.458717376216821e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,XX",1.6144120440712519e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,XY",-9.62182184301232e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,XZ",-7.885803833287107e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,YI",2.1007283822603685e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,YX",-1.2646416395040154e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,YY",2.23379508829774e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,YZ",1.5903417930269726e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,ZI",1.3292500972515305e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,ZX",1.3592524946324753e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,ZY",-1.054156961451903e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IY,ZZ",1.1377231593325359e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,XI",-1.4422275528201432e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,XX",-5.668213976284967e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,XY",3.3154156736869633e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,XZ",1.0182754086487822e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,YI",2.0999408534796163e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,YX",-4.946399165412834e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,YY",1.7976447945167046e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,YZ",-3.849166659900939e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,ZI",-3.009038565667432e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,ZX",2.2059447617400464e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,ZY",6.979006611098722e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"IZ,ZZ",8.187748918218408e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,XX",-3.919676574129971e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,XY",-7.464706412682469e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,XZ",4.268515364676821e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,YI",-2.6993189718986553e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,YX",-1.2778235132039108e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,YY",4.3161805494139045e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,YZ",-2.359145700685599e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,ZI",-1.8517104256956094e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,ZX",5.066719169706869e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,ZY",5.153500535786688e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XI,ZZ",3.729474708072901e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,XY",8.330187049622228e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,XZ",-5.403630392334309e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,YI",1.0054345192102458e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,YX",3.152141263730692e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,YY",-8.717490815496314e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,YZ",-1.0180580587419548e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,ZI",-4.984659303690738e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,ZX",-2.5448056538481566e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,ZY",-2.0252378971049734e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XX,ZZ",-1.1455886388483033e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,XZ",-1.2026986398318842e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,YI",-2.313178004514021e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,YX",2.8351188966353677e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,YY",-2.2749351970888347e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,YZ",5.584136382166412e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,ZI",2.2851542730413152e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,ZX",-3.307014263982138e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,ZY",2.7172414553357743e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XY,ZZ",-8.922610686378503e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XZ,YI",2.334683823897855e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XZ,YX",-2.0217709709177115e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XZ,YY",2.875734524983888e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XZ,YZ",-2.5221430321784107e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XZ,ZI",9.352186674528275e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XZ,ZX",2.218340699732747e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XZ,ZY",-1.0738552013355058e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"XZ,ZZ",3.5302040688824234e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YI,YX",-1.6983863204662024e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YI,YY",3.791448185716573e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YI,YZ",-1.7090837327089436e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YI,ZI",1.0134556255924722e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YI,ZX",2.925871198983224e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YI,ZY",-3.53628097475185e-11
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YI,ZZ",8.073118941211573e-10
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YX,YY",-2.43290850940179e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YX,YZ",2.119140515488708e-09
isolated_noise_response,motional_dephasing,Motional dephasing,18.0,1.0,C,"YX,ZI",2.4162659494114853e-09
