nbar,multiplier_heating,pauli,delta_h_heating,delta_gamma_heating,multiplier_motional_dephasing,delta_h_motional_dephasing,delta_gamma_motional_dephasing,gamma_mode_product,h_mode_product,gamma_overlap_fraction
1.0,4.0,YY,-7.3894363842923085e-09,3.854264372395687e-09,1.0,3.0329763905135165e-09,3.462985937243578e-09,1.3347263320025209e-17,-2.2411986092760137e-17,1.093496131192491e-11
1.0,4.0,YY,-7.3894363842923085e-09,3.854264372395687e-09,2.0,-4.4015654989283797e-10,6.956139776690594e-09,2.6810801710703044e-17,3.2525088245627096e-18,1.1016826126406054e-11
1.0,4.0,YY,-7.3894363842923085e-09,3.854264372395687e-09,4.0,2.5729438469437637e-09,1.6091425034455039e-09,6.2020606211376096e-18,-1.9012604877347268e-17,1.2821489869942453e-12
1.0,4.0,YZ,-9.3117702864818e-10,0.0,0.0,0.0,0.0,0.0,-0.0,
1.0,4.0,YZ,-9.3117702864818e-10,0.0,0.5,9.113698448849571e-10,0.0,0.0,-8.48646664159527e-19,0.0
1.0,4.0,YZ,-9.3117702864818e-10,0.0,1.0,-1.7237452483828053e-09,0.0,0.0,1.6051119785355196e-18,0.0
1.0,4.0,YZ,-9.3117702864818e-10,0.0,2.0,2.66362264956597e-09,0.0,0.0,-2.480304224262832e-18,0.0
1.0,4.0,YZ,-9.3117702864818e-10,0.0,4.0,-7.359801519413927e-11,0.0,0.0,6.853278110288221e-20,0.0
1.0,4.0,ZI,1.268712756386009e-10,-2.553893060000382e-08,0.0,0.0,0.0,-0.0,0.0,
1.0,4.0,ZI,1.268712756386009e-10,-2.553893060000382e-08,0.5,-4.299474326549346e-10,3.211966940000217e-08,-8.203020077017217e-16,-5.4547979238473e-20,-1.341995451428211e-09
1.0,4.0,ZI,1.268712756386009e-10,-2.553893060000382e-08,1.0,-1.016163335861579e-09,5.548213910001876e-08,-1.4169545000151375e-15,-1.2892193867793455e-19,-1.1608628875386696e-09
1.0,4.0,ZI,1.268712756386009e-10,-2.553893060000382e-08,2.0,-3.0994553186978335e-10,1.126112952999983e-07,-2.875972055443193e-15,-3.9323185006804043e-20,-1.1817656339076127e-09
1.0,4.0,ZI,1.268712756386009e-10,-2.553893060000382e-08,4.0,-3.413398925567497e-11,2.388386423999981e-07,-6.099683512852682e-15,-4.330622759501781e-21,-1.2609846170054135e-09
1.0,4.0,ZX,-3.7186499167762164e-09,8.60338434299562e-09,0.0,0.0,0.0,0.0,-0.0,
1.0,4.0,ZX,-3.7186499167762164e-09,8.60338434299562e-09,0.5,9.87980452773997e-11,-2.8895634008479533e-08,-2.4860024520948457e-16,-3.673953428484552e-19,-4.0670435420460077e-10
1.0,4.0,ZX,-3.7186499167762164e-09,8.60338434299562e-09,1.0,8.75669433787638e-10,-5.948900815278522e-08,-5.118068013220112e-16,-3.2563080670778767e-18,-4.1930599834945496e-10
1.0,4.0,ZX,-3.7186499167762164e-09,8.60338434299562e-09,2.0,-3.302244343449326e-10,-1.105086994585984e-07,-9.50748814686914e-16,1.2279890652942568e-18,-3.906721810974791e-10
1.0,4.0,ZX,-3.7186499167762164e-09,8.60338434299562e-09,4.0,1.6002836979062536e-09,-2.2697382759646423e-07,-1.9527430746132074e-15,-5.9508948400374255e-18,-4.0368962961153875e-10
1.0,4.0,ZY,-2.6906738391607127e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
1.0,4.0,ZY,-2.6906738391607127e-09,0.0,0.5,6.117189902432555e-09,0.0,0.0,-1.6459362839653348e-17,0.0
1.0,4.0,ZY,-2.6906738391607127e-09,0.0,1.0,4.278205082070656e-09,0.0,0.0,-1.1511254492891925e-17,0.0
1.0,4.0,ZY,-2.6906738391607127e-09,0.0,2.0,8.804976017640459e-10,0.0,0.0,-2.3691318625102657e-18,0.0
1.0,4.0,ZY,-2.6906738391607127e-09,0.0,4.0,1.6751263043633619e-09,0.0,0.0,-4.5072185244404635e-18,0.0
1.0,4.0,ZZ,4.1204376757187193e-16,-3.741570750620571e-09,0.0,0.0,0.0,-0.0,0.0,
1.0,4.0,ZZ,4.1204376757187193e-16,-3.741570750620571e-09,0.5,-4.989838717444656e-17,-5.2930650619072664e-11,1.980437741676389e-19,-2.0560319447118935e-32,3.239951159711021e-13
1.0,4.0,ZZ,4.1204376757187193e-16,-3.741570750620571e-09,1.0,-1.0871384233343338e-16,-6.392197036619797e-09,2.3916857464420125e-17,-4.4794861182282355e-32,1.959427223435962e-11
1.0,4.0,ZZ,4.1204376757187193e-16,-3.741570750620571e-09,2.0,-4.8401331712549604e-17,-1.0814948929203168e-08,4.046489658296184e-17,-1.9943467074334864e-32,1.6627430044343987e-11
1.0,4.0,ZZ,4.1204376757187193e-16,-3.741570750620571e-09,4.0,7.893799766586456e-17,-5.670963407810388e-09,2.1218310814502905e-17,3.2525909962822465e-32,4.386451113332373e-12
2.0,4.0,IX,8.14515792268668e-09,0.0009387180758346999,0.0,0.0,0.0,0.0,0.0,
2.0,4.0,IX,8.14515792268668e-09,0.0009387180758346999,0.5,-7.980008731146034e-09,0.0005207355858129,4.888239071329408e-07,-6.4998431339603e-17,0.49992672297469665
2.0,4.0,IX,8.14515792268668e-09,0.0009387180758346999,1.0,-1.3254350545600252e-08,0.001038986858892,9.753157449966371e-07,-1.079587783565624e-16,0.499926528235646
2.0,4.0,IX,8.14515792268668e-09,0.0009387180758346999,2.0,9.60857215359697e-10,0.0020681049428544996,1.941367492580608e-06,7.826333760257697e-18,0.49992360834952226
2.0,4.0,IX,8.14515792268668e-09,0.0009387180758346999,4.0,-1.9757658414855956e-08,0.0040974254478521,3.846327332283857e-06,-1.6092924797150112e-16,0.499918911664878
2.0,4.0,IY,9.68219256225001e-09,1.2337665400007514e-08,0.0,0.0,0.0,0.0,0.0,
2.0,4.0,IY,9.68219256225001e-09,1.2337665400007514e-08,0.5,-9.90222209549965e-09,-2.7196428599993768e-08,-3.355404361419179e-16,-9.587522112279443e-17,-3.431616748243643e-10
2.0,4.0,IY,9.68219256225001e-09,1.2337665400007514e-08,1.0,-1.8566739088180183e-09,-5.198830219999614e-08,-6.414142772580269e-16,-1.797667431048147e-17,-3.2877559337616055e-10
2.0,4.0,IY,9.68219256225001e-09,1.2337665400007514e-08,2.0,-2.197002420711926e-09,-1.0936528789999382e-07,-1.3493123284856143e-15,-2.1271800497062277e-17,-3.474628531820932e-10
2.0,4.0,IY,9.68219256225001e-09,1.2337665400007514e-08,4.0,-1.7619320048040668e-08,-2.2757174689999702e-07,-2.8077040677473607e-15,-1.7059364952104185e-16,-3.6492587358441824e-10
2.0,4.0,IZ,1.0144737508949501e-09,-1.4233060599983796e-08,0.0,0.0,0.0,-0.0,0.0,
2.0,4.0,IZ,1.0144737508949501e-09,-1.4233060599983796e-08,0.5,-1.0879353975679652e-09,3.604294419997864e-08,-5.130014090001304e-16,-1.1036819035021625e-18,-5.24653376278279e-10
2.0,4.0,IZ,1.0144737508949501e-09,-1.4233060599983796e-08,1.0,-3.8756803321675837e-10,6.921841569999788e-08,-9.851899052929395e-16,-3.931775963843835e-19,-5.049878170556985e-10
2.0,4.0,IZ,1.0144737508949501e-09,-1.4233060599983796e-08,2.0,-3.237300395534953e-10,1.4761723189998734e-07,-2.101045007234381e-15,-3.2841562750320496e-19,-5.410423350218673e-10
2.0,4.0,IZ,1.0144737508949501e-09,-1.4233060599983796e-08,4.0,-5.645201535871246e-10,2.6919667299999577e-07,-3.831492560122961e-15,-5.726908776653237e-19,-4.979907910155447e-10
2.0,4.0,XI,2.2966426088448165e-09,0.0009387162694384998,0.0,0.0,0.0,0.0,0.0,
2.0,4.0,XI,2.2966426088448165e-09,0.0009387162694384998,0.5,-4.354881724021019e-09,0.0005207368506259001,4.888241537786982e-07,-1.0001606923866246e-17,0.4999269752225991
2.0,4.0,XI,2.2966426088448165e-09,0.0009387162694384998,1.0,-1.2300389273472792e-08,0.0010389862103149998,9.753132593449412e-07,-2.824959811083535e-17,0.4999252541423802
2.0,4.0,XI,2.2966426088448165e-09,0.0009387162694384998,2.0,-9.46776800922955e-09,0.0020681120918121,1.941370467606507e-06,-2.174407942065445e-17,0.4999243744516064
2.0,4.0,XI,2.2966426088448165e-09,0.0009387162694384998,4.0,-2.2212359246409593e-08,0.0040974547790745995,3.84634746440586e-06,-5.101385068827241e-17,0.49992152829826664
2.0,4.0,XX,3.4045311896102604e-05,1.9460700160999714e-06,0.0,0.0,0.0,0.0,0.0,
2.0,4.0,XX,3.4045311896102604e-05,1.9460700160999714e-06,0.5,-4.676520926559513e-05,7.350938708050006e-05,1.4305441409924778e-10,-1.5921361353336936e-09,0.00014630365537390228
2.0,4.0,XX,3.4045311896102604e-05,1.9460700160999714e-06,1.0,-9.297363609879483e-05,0.0001485886468278999,2.891639103246441e-10,-3.165316439098214e-09,0.00014821939512536163
2.0,4.0,XX,3.4045311896102604e-05,1.9460700160999714e-06,2.0,-0.00018376497692159516,0.0003033498165259999,5.903399823306759e-10,-6.256335954875804e-09,0.0001520190768865935
2.0,4.0,XX,3.4045311896102604e-05,1.9460700160999714e-06,4.0,-0.0003588226729084945,0.0006308370716259001,1.2276531101354742e-09,-1.2216229814562902e-08,0.0001595618244889502
2.0,4.0,XY,-3.4675708034502527e-09,-1.1586594000055368e-09,0.0,0.0,0.0,-0.0,-0.0,
2.0,4.0,XY,-3.4675708034502527e-09,-1.1586594000055368e-09,0.5,-1.4142047796281398e-09,2.5331699700001896e-08,-2.935081197552463e-17,4.903855203938337e-18,-3.00174664811964e-11
2.0,4.0,XY,-3.4675708034502527e-09,-1.1586594000055368e-09,1.0,-2.044172982684177e-11,5.332293970001373e-08,-6.178312531934932e-17,7.088314551957471e-20,-3.16687426640043e-11
2.0,4.0,XY,-3.4675708034502527e-09,-1.1586594000055368e-09,2.0,5.947918362198887e-09,9.76524855000199e-08,-1.1314597025850243e-16,-2.0624828054066505e-17,-2.9136339172265005e-11
2.0,4.0,XY,-3.4675708034502527e-09,-1.1586594000055368e-09,4.0,9.293912022240138e-09,2.1772373639999455e-07,-2.5226765378418133e-16,-3.2227297978155196e-17,-3.278799749296352e-11
2.0,4.0,XZ,-2.489034936673424e-09,4.03704139999891e-09,0.0,0.0,0.0,0.0,-0.0,
2.0,4.0,XZ,-2.489034936673424e-09,4.03704139999891e-09,0.5,5.864106350354133e-10,-3.509467080000338e-08,-1.416786389389465e-16,-1.4595965578399923e-18,-1.4489663178646478e-10
2.0,4.0,XZ,-2.489034936673424e-09,4.03704139999891e-09,1.0,2.2064538523212855e-09,-7.158323649999597e-08,-2.889844892963968e-16,-5.491940724585343e-18,-1.481274276448772e-10
2.0,4.0,XZ,-2.489034936673424e-09,4.03704139999891e-09,2.0,4.6086057205791065e-09,-1.3762917880000476e-07,-5.556146926634715e-16,-1.1470980647874395e-17,-1.430769306016905e-10
2.0,4.0,XZ,-2.489034936673424e-09,4.03704139999891e-09,4.0,2.427311393970334e-09,-2.6560830320000544e-07,-1.0722717162018849e-15,-6.04166286177763e-18,-1.3936643011981618e-10
2.0,4.0,YI,-3.155941643798467e-09,8.030457499997212e-09,0.0,0.0,0.0,0.0,-0.0,
2.0,4.0,YI,-3.155941643798467e-09,8.030457499997212e-09,0.5,-2.222991904460201e-09,-2.642000160000288e-08,-2.121646999986815e-16,7.015632725112812e-18,-2.1698366559719938e-10
2.0,4.0,YI,-3.155941643798467e-09,8.030457499997212e-09,1.0,-5.698460953726788e-09,-5.2547969899997674e-08,-4.219842389930641e-16,1.79840102294259e-17,-2.1630032802422466e-10
2.0,4.0,YI,-3.155941643798467e-09,8.030457499997212e-09,2.0,-2.26815943503405e-09,-1.0483494430000293e-07,-8.418725647157485e-16,7.158178815798361e-18,-2.167914997709732e-10
2.0,4.0,YI,-3.155941643798467e-09,8.030457499997212e-09,4.0,2.3332592988889964e-09,-1.9894645720000754e-07,-1.597631069319675e-15,-7.363630187143798e-18,-2.0764898991112296e-10
2.0,4.0,YX,5.726195959159292e-09,3.9795076999860936e-09,0.0,0.0,0.0,0.0,0.0,
2.0,4.0,YX,5.726195959159292e-09,3.9795076999860936e-09,0.5,-2.4709783334851517e-09,2.6854309199991116e-08,1.0686693023917204e-16,-1.4149306148372838e-17,1.0929423346371873e-10
2.0,4.0,YX,5.726195959159292e-09,3.9795076999860936e-09,1.0,5.345663316054696e-09,5.439779879998674e-08,2.1647645918684153e-16,3.0610315679418465e-17,1.1096132226020442e-10
2.0,4.0,YX,5.726195959159292e-09,3.9795076999860936e-09,2.0,1.8886341865406564e-09,1.013442627999803e-07,4.0330027416193583e-16,1.0814689447299204e-17,1.0385428265278068e-10
2.0,4.0,YX,5.726195959159292e-09,3.9795076999860936e-09,4.0,-1.962154007220571e-08,2.1913469099997702e-07,8.720481901684819e-16,-1.1235678347394646e-16,1.1334276687509467e-10
2.0,4.0,YY,-7.694238979088855e-09,1.5925788379028694e-10,0.0,0.0,0.0,0.0,-0.0,
2.0,4.0,YY,-7.694238979088855e-09,1.5925788379028694e-10,0.5,4.725238136961108e-09,6.518989241786422e-11,1.0382004310985527e-20,-3.6357111458883363e-17,1.0617814139946776e-14
2.0,4.0,YY,-7.694238979088855e-09,1.5925788379028694e-10,1.0,6.003978716079037e-09,4.630863680087588e-09,7.375015498120495e-19,-4.619604706687519e-17,3.7802792711730244e-13
2.0,4.0,YY,-7.694238979088855e-09,1.5925788379028694e-10,2.0,1.1667198237400425e-08,-1.4524932785597484e-09,-2.313210057630413e-19,-8.977021145496314e-17,-5.956771828623714e-14
2.0,4.0,YY,-7.694238979088855e-09,1.5925788379028694e-10,4.0,1.0119915260792762e-08,1.3440199907742737e-08,2.140457795025518e-18,-7.786504646466783e-17,2.782018374703404e-13
2.0,4.0,YZ,5.339700072973017e-10,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,4.0,YZ,5.339700072973017e-10,0.0,0.5,1.9028498793203402e-09,0.0,0.0,1.0160647639463517e-18,0.0
2.0,4.0,YZ,5.339700072973017e-10,0.0,1.0,-1.6472043830117224e-09,0.0,0.0,-8.795577364169168e-19,0.0
2.0,4.0,YZ,5.339700072973017e-10,0.0,2.0,-1.6179502579099205e-09,0.0,0.0,-8.639369110228314e-19,0.0
2.0,4.0,YZ,5.339700072973017e-10,0.0,4.0,-8.446240490224354e-09,7.526306699504222e-09,0.0,-4.5100390961998634e-18,0.0
2.0,4.0,ZI,-1.4051918584090068e-11,-1.4770056499987519e-08,0.0,0.0,0.0,-0.0,-0.0,
2.0,4.0,ZI,-1.4051918584090068e-11,-1.4770056499987519e-08,0.5,-1.3460094630231355e-10,3.6366951799998324e-08,-5.37141932818298e-16,1.891401538781589e-21,-5.493422116384263e-10
2.0,4.0,ZI,-1.4051918584090068e-11,-1.4770056499987519e-08,1.0,-3.8145522666631944e-10,6.866148190000322e-08,-1.014133967035918e-15,5.360177788590743e-21,-5.198239399978697e-10
2.0,4.0,ZI,-1.4051918584090068e-11,-1.4770056499987519e-08,2.0,-6.620888892346453e-10,1.4697894079999962e-07,-2.170887259924315e-15,9.303619166955863e-21,-5.590274878141386e-10
2.0,4.0,ZI,-1.4051918584090068e-11,-1.4770056499987519e-08,4.0,-9.106098368546641e-10,2.6870131670001744e-07,-3.968733629280297e-15,1.2795815289353279e-20,-5.158284319653911e-10
2.0,4.0,ZX,-4.005204813856008e-09,3.743076100007109e-09,0.0,0.0,0.0,0.0,-0.0,
2.0,4.0,ZX,-4.005204813856008e-09,3.743076100007109e-09,0.5,2.2373875003632935e-09,-3.7717716499987425e-08,-1.4118028317794672e-16,-8.961195186916324e-18,-1.443869567095369e-10
2.0,4.0,ZX,-4.005204813856008e-09,3.743076100007109e-09,1.0,1.8044549807644997e-09,-7.154149459999328e-08,-2.677852585960225e-16,-7.227211775344426e-18,-1.3726114371613657e-10
2.0,4.0,ZX,-4.005204813856008e-09,3.743076100007109e-09,2.0,4.76887234318465e-09,-1.4521300889999418e-07,-5.435433430236878e-16,-1.9100310465587942e-17,-1.3996842451377432e-10
2.0,4.0,ZX,-4.005204813856008e-09,3.743076100007109e-09,4.0,5.251308698583208e-09,-2.951491907999962e-07,-1.104765882019904e-15,-2.1032566878609393e-17,-1.435897961019196e-10
2.0,4.0,ZY,-7.537411466130902e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
2.0,4.0,ZY,-7.537411466130902e-09,0.0,0.5,2.835769580730111e-09,0.0,0.0,-2.1374362153100358e-17,0.0
2.0,4.0,ZY,-7.537411466130902e-09,0.0,1.0,-6.45148066760995e-09,0.0,0.0,4.8627464357565084e-17,0.0
2.0,4.0,ZY,-7.537411466130902e-09,0.0,2.0,-9.673186078456541e-10,0.0,0.0,7.291078366177615e-18,0.0
2.0,4.0,ZY,-7.537411466130902e-09,0.0,4.0,5.706911200780957e-09,0.0,0.0,-4.301533792095726e-17,0.0
2.0,4.0,ZZ,9.700717869884285e-16,-3.1082166115071436e-09,0.0,0.0,0.0,-0.0,0.0,
2.0,4.0,ZZ,9.700717869884285e-16,-3.1082166115071436e-09,0.5,-1.4979746727935496e-16,2.6841783418336818e-09,-8.343007710335149e-18,-1.4531429677002453e-31,-8.532505148620239e-12
2.0,4.0,ZZ,9.700717869884285e-16,-3.1082166115071436e-09,1.0,1.2182608076455528e-15,-1.5403120974880058e-09,4.787623648317631e-18,1.1818004386906875e-30,2.454036122435984e-12
2.0,4.0,ZZ,9.700717869884285e-16,-3.1082166115071436e-09,2.0,6.327423843488096e-16,6.6267404393179595e-09,-2.0597344713634227e-17,6.138055354885688e-31,-5.3040441498128315e-12
2.0,4.0,ZZ,9.700717869884285e-16,-3.1082166115071436e-09,4.0,7.800876666717163e-16,-2.187585852481827e-09,6.79949068578203e-18,7.567410368158654e-31,8.837505729116579e-13
3.0,4.0,IX,-7.753162374429275e-09,0.0009209262870747,0.0,0.0,0.0,0.0,-0.0,
3.0,4.0,IX,-7.753162374429275e-09,0.0009209262870747,0.5,-9.955604696672042e-09,0.0007136631555928,6.572311601020913e-07,7.718741974892905e-17,0.499946751223966
3.0,4.0,IX,-7.753162374429275e-09,0.0009209262870747,1.0,-2.8399596075618896e-09,0.0014228197714987,1.310312129342771e-06,2.2018667974247773e-17,0.4999317909598371
3.0,4.0,IX,-7.753162374429275e-09,0.0009209262870747,2.0,-1.5875417459324833e-08,0.0028280374519499,2.6044140303324167e-06,1.230846893239949e-16,0.4999325915566282
3.0,4.0,IX,-7.753162374429275e-09,0.0009209262870747,4.0,-3.5551217366681656e-09,0.0055870877041527,5.145295934946056e-06,2.7563436085251283e-17,0.49992190939966713
3.0,4.0,IY,1.1141914211534258e-09,4.874079999740537e-11,0.0,0.0,0.0,0.0,0.0,
3.0,4.0,IY,1.1141914211534258e-09,4.874079999740537e-11,0.5,-2.8175441576924772e-08,-1.9914165999952932e-09,-9.706323821188359e-20,-3.139283529221913e-17,-7.383467728427733e-14
3.0,4.0,IY,1.1141914211534258e-09,4.874079999740537e-11,1.0,-2.214676190322706e-08,-5.17413269999936e-08,-2.5219136709070383e-18,-2.4675732118903108e-17,-9.62201898241635e-13
3.0,4.0,IY,1.1141914211534258e-09,4.874079999740537e-11,2.0,-3.4842815579144425e-08,-8.504964829999422e-08,-4.145387897639685e-18,-3.8821566207113654e-17,-7.957315889632096e-13
3.0,4.0,IY,1.1141914211534258e-09,4.874079999740537e-11,4.0,-1.894288968595074e-08,-2.0377282749999112e-07,-9.932050630082852e-18,-2.1106005179942027e-17,-9.650076065638861e-13
3.0,4.0,IZ,1.111576825570459e-09,3.928348200009889e-09,0.0,0.0,0.0,0.0,0.0,
3.0,4.0,IZ,1.111576825570459e-09,3.928348200009889e-09,0.5,-3.708479765735275e-09,2.153711780000355e-08,8.460529794304489e-17,-4.1222601656882965e-18,6.435809257185947e-11
3.0,4.0,IZ,1.111576825570459e-09,3.928348200009889e-09,1.0,-2.8883781132549565e-09,5.302677439999277e-08,2.0830763376654205e-16,-3.210654174179136e-18,7.947694758175501e-11
3.0,4.0,IZ,1.111576825570459e-09,3.928348200009889e-09,2.0,-4.8459278057908724e-09,1.3982346059999398e-07,5.4927523976714e-16,-5.3866210473046374e-18,1.0543661295651436e-10
3.0,4.0,IZ,1.111576825570459e-09,3.928348200009889e-09,4.0,-3.214449521891224e-09,2.835254901000124e-07,1.1137868486913053e-15,-3.573107595500326e-18,1.0821660310736493e-10
3.0,4.0,XI,-5.318279779695897e-09,0.0009209444290759999,0.0,0.0,0.0,0.0,-0.0,
3.0,4.0,XI,-5.318279779695897e-09,0.0009209444290759999,0.5,-1.2522403131241456e-08,0.0007136170064020999,6.572016065399061e-07,6.659764336608202e-17,0.4999242702335649
3.0,4.0,XI,-5.318279779695897e-09,0.0009209444290759999,1.0,1.2706820552237051e-08,0.0014228037307413,1.3103231694947492e-06,-6.757842680718656e-17,0.4999360031798321
3.0,4.0,XI,-5.318279779695897e-09,0.0009209444290759999,2.0,-5.56708208366142e-09,0.0028279601149206997,2.604394113485343e-06,2.960730007744383e-17,0.4999287684006871
3.0,4.0,XI,-5.318279779695897e-09,0.0009209444290759999,4.0,-1.563552337953165e-08,0.005587031258128,5.145345312246457e-06,8.315408783432563e-17,0.4999267069457382
3.0,4.0,XX,3.657423131710191e-05,2.4849465899002936e-06,0.0,0.0,0.0,0.0,0.0,
3.0,4.0,XX,3.657423131710191e-05,2.4849465899002936e-06,0.5,-8.07662063428971e-05,6.823476967759978e-05,1.6955975822298353e-10,-2.9539619133899024e-09,0.00012898178815613955
3.0,4.0,XX,3.657423131710191e-05,2.4849465899002936e-06,1.0,-0.00016066901795609712,0.00013944552442549975,3.465146803980037e-10,-5.876345828217897e-09,0.0001322079685335283
3.0,4.0,XX,3.657423131710191e-05,2.4849465899002936e-06,2.0,-0.0003180294244953946,0.00029065405756589996,7.222598091890667e-10,-1.163168173713936e-08,0.00013864201850387014
3.0,4.0,XX,3.657423131710191e-05,2.4849465899002936e-06,4.0,-0.0006234394938709961,0.0006270104899499,1.5580875788327163e-09,-2.2801820261054754e-08,0.00015138529003388068
3.0,4.0,XY,1.4026504623052767e-08,-1.6424711799997976e-08,0.0,0.0,0.0,-0.0,0.0,
3.0,4.0,XY,1.4026504623052767e-08,-1.6424711799997976e-08,0.5,-4.272186266818681e-08,6.162979299998935e-08,-1.0122515883183577e-15,-5.992384042207478e-16,-7.700059335629362e-10
3.0,4.0,XY,1.4026504623052767e-08,-1.6424711799997976e-08,1.0,-3.32523836004893e-08,9.882647990000536e-08,-1.6231964505658808e-15,-4.664147122997873e-16,-6.193085528545622e-10
3.0,4.0,XY,1.4026504623052767e-08,-1.6424711799997976e-08,2.0,-5.407914061466659e-08,1.5011420610001143e-07,-2.4655825722781858e-15,-7.585413158423417e-16,-4.732830766153429e-10
3.0,4.0,XY,1.4026504623052767e-08,-1.6424711799997976e-08,4.0,-4.3805958802273094e-08,2.720846933000078e-07,-4.468912672643469e-15,-6.144444836573426e-16,-4.3420386008792614e-10
3.0,4.0,XZ,4.060707211482051e-09,1.2100074200011067e-08,0.0,0.0,0.0,0.0,0.0,
3.0,4.0,XZ,4.060707211482051e-09,1.2100074200011067e-08,0.5,6.851733259729659e-09,-7.263966719999544e-08,-8.78945362984055e-16,2.7822882658935646e-17,-6.686017118527816e-10
3.0,4.0,XZ,4.060707211482051e-09,1.2100074200011067e-08,1.0,6.332996058533336e-09,-9.702572839999715e-08,-1.1740185129500867e-15,2.571644276517372e-17,-4.479308133196742e-10
3.0,4.0,XZ,4.060707211482051e-09,1.2100074200011067e-08,2.0,1.3008047358493223e-08,-2.0703750439999646e-07,-2.505169165425075e-15,5.282187171593348e-17,-4.808819560071485e-10
3.0,4.0,XZ,4.060707211482051e-09,1.2100074200011067e-08,4.0,-2.9712016932774704e-09,-3.4968515269998945e-07,-4.231216294312073e-15,-1.2065180142659506e-17,-4.1110905100109704e-10
3.0,4.0,YI,1.9678271074741957e-09,2.4254852000002588e-08,0.0,0.0,0.0,0.0,0.0,
3.0,4.0,YI,1.9678271074741957e-09,2.4254852000002588e-08,0.5,-1.1242150699264162e-08,-5.558507210000579e-08,-1.3482076971951136e-15,-2.2122608892322002e-17,-1.0255631490191982e-09
3.0,4.0,YI,1.9678271074741957e-09,2.4254852000002588e-08,1.0,-8.577420193845149e-09,-7.366668480000111e-08,-1.786774537154867e-15,-1.6878879969645055e-17,-6.817195494094316e-10
3.0,4.0,YI,1.9678271074741957e-09,2.4254852000002588e-08,2.0,-6.8794889985431764e-09,-1.6504481690001068e-07,-4.003137607277285e-15,-1.353764493690377e-17,-7.684258090517564e-10
3.0,4.0,YI,1.9678271074741957e-09,2.4254852000002588e-08,4.0,7.922674881916553e-09,-2.724199848000029e-07,-6.6075064131670255e-15,1.5590454396340314e-17,-6.419916879816237e-10
3.0,4.0,YX,-1.497570423093129e-09,-1.7434597400002062e-08,0.0,0.0,0.0,-0.0,-0.0,
3.0,4.0,YX,-1.497570423093129e-09,-1.7434597400002062e-08,0.5,-7.161362316060038e-09,5.560042959999972e-08,-9.69371105343153e-16,1.0724644393585223e-17,-7.373873368563556e-10
3.0,4.0,YX,-1.497570423093129e-09,-1.7434597400002062e-08,1.0,-8.755007086962226e-09,9.034360210001362e-08,-1.5751043302797183e-15,1.3111239667405364e-17,-6.009596577422377e-10
