n_bar,row_pauli,column_pauli,component,is_diagonal,real,imag,abs
0.25,YX,ZY,"YX,ZY",False,-3.129443557464846e-10,2.0481483244282084e-10,3.740097396889058e-10
0.25,YX,ZZ,"YX,ZZ",False,1.0454778362478656e-10,-4.352055060358455e-09,4.353310635304181e-09
0.25,YY,YY,"YY,YY",True,6.559727037253049e-08,-2.247732521370042e-17,6.559727037253049e-08
0.25,YY,YZ,"YY,YZ",False,5.914927144322781e-09,8.769066347755534e-11,5.915577129503729e-09
0.25,YY,ZI,"YY,ZI",False,-4.3806044359566984e-09,6.22037976683032e-11,4.38104605508409e-09
0.25,YY,ZX,"YY,ZX",False,2.1056883073734754e-09,-3.801135140403715e-10,2.1397218350443337e-09
0.25,YY,ZY,"YY,ZY",False,7.492679610393915e-09,1.5784517154403657e-09,7.657137687281674e-09
0.25,YY,ZZ,"YY,ZZ",False,5.962793554636805e-09,2.7227321099110302e-08,2.7872601622548175e-08
0.25,YZ,YZ,"YZ,YZ",True,4.680881146109679e-08,-1.3755022362812872e-17,4.680881146109679e-08
0.25,YZ,ZI,"YZ,ZI",False,-2.4715886945807504e-10,3.4149329244753996e-10,4.215509168990797e-10
0.25,YZ,ZX,"YZ,ZX",False,-7.075079973673331e-11,1.933422830188258e-09,1.9347169084795227e-09
0.25,YZ,ZY,"YZ,ZY",False,5.9627935260274205e-09,-1.5753293956173132e-09,6.167379454738498e-09
0.25,YZ,ZZ,"YZ,ZZ",False,7.5312807966371e-09,-1.578451636478061e-09,7.6949139050736e-09
0.25,ZI,ZI,"ZI,ZI",True,0.00016394197658300969,9.297963744747949e-18,0.00016394197658300969
0.25,ZI,ZX,"ZI,ZX",False,-1.5943494048267052e-09,-4.6226457936811275e-09,4.889867499074907e-09
0.25,ZI,ZY,"ZI,ZY",False,2.044462342984949e-08,-1.2186891996729617e-09,2.048091381149167e-08
0.25,ZI,ZZ,"ZI,ZZ",False,6.323101764404981e-10,2.0338339449420346e-10,6.642145469546709e-10
0.25,ZX,ZX,"ZX,ZX",True,8.164959686125984e-05,5.7565610796601946e-18,8.164959686125984e-05
0.25,ZX,ZY,"ZX,ZY",False,7.18230615250197e-11,1.8151232630448538e-09,1.8165436995055815e-09
0.25,ZX,ZZ,"ZX,ZZ",False,-1.228744250327517e-09,2.0313063110388793e-08,2.035019275975908e-08
0.25,ZY,ZY,"ZY,ZY",True,4.979153402032702e-08,1.2543656694643966e-17,4.979153402032702e-08
0.25,ZY,ZZ,"ZY,ZZ",False,5.95380432466333e-09,-8.769077482697082e-11,5.954450067669518e-09
0.25,ZZ,ZZ,"ZZ,ZZ",True,7.930092534719213e-08,-1.9895568824481843e-17,7.930092534719213e-08
0.5,II,II,"II,II",True,0.996617722672018,6.3575337934391515e-18,0.996617722672018
0.5,II,IX,"II,IX",False,1.8228939077670705e-10,2.896920759336211e-09,2.9026503936683165e-09
0.5,II,IY,"II,IY",False,-4.102767422280856e-09,4.157357130442838e-09,5.840917636071665e-09
0.5,II,IZ,"II,IZ",False,-7.907995341893681e-09,2.235851511316716e-10,7.91115545588751e-09
0.5,II,XI,"II,XI",False,-4.028473482565556e-09,5.556203182136875e-09,6.86294342107829e-09
0.5,II,XX,"II,XX",False,-0.000782958780253323,0.02115383127364638,0.021168315993613556
0.5,II,XY,"II,XY",False,-3.058076066680959e-10,-3.864020125079245e-09,3.876102400519559e-09
0.5,II,XZ,"II,XZ",False,4.085742631082595e-09,1.1126204538469418e-09,4.234526788410282e-09
0.5,II,YI,"II,YI",False,-2.526532288971325e-09,-1.887039767097939e-10,2.5335695368473256e-09
0.5,II,YX,"II,YX",False,3.1447917187010707e-12,5.358564344960966e-09,5.35856526775609e-09
0.5,II,YY,"II,YY",False,-4.0770553220385176e-11,2.2542220850380046e-09,2.2545907492675882e-09
0.5,II,YZ,"II,YZ",False,-1.0176561559436523e-09,-2.3848913367687544e-10,1.045227783122874e-09
0.5,II,ZI,"II,ZI",False,1.7969040699838956e-09,-2.794642298827963e-10,1.8185061156093684e-09
0.5,II,ZX,"II,ZX",False,-9.700541755257645e-10,1.2344855799672526e-09,1.5700190287388415e-09
0.5,II,ZY,"II,ZY",False,-1.2365659065684842e-09,-4.342961772066001e-09,4.515574403651677e-09
0.5,II,ZZ,"II,ZZ",False,4.540680414999443e-09,-3.354437143290186e-17,4.540680414999443e-09
0.5,IX,IX,"IX,IX",True,0.0008079728748002545,-7.972849427903394e-18,0.0008079728748002545
0.5,IX,IY,"IX,IY",False,-2.7643680360031167e-10,-2.405200636096741e-10,3.664249000594241e-10
0.5,IX,IZ,"IX,IZ",False,3.991158299606917e-09,-4.602789407683956e-09,6.092209361472142e-09
0.5,IX,XI,"IX,XI",False,0.0007829587802533444,3.9232883493557877e-10,0.0007829587802534427
0.5,IX,XX,"IX,XX",False,4.028473349987908e-09,5.570482867319644e-09,6.874509212057576e-09
0.5,IX,XY,"IX,XY",False,1.413363011355016e-09,3.871535982049884e-09,4.121454338237108e-09
0.5,IX,XZ,"IX,XZ",False,-4.093258473760342e-09,-5.065067701450734e-12,4.093261607559632e-09
0.5,IX,YI,"IX,YI",False,2.652231687048013e-11,-3.120570210248712e-09,3.1206829173089455e-09
0.5,IX,YX,"IX,YX",False,2.544790196670282e-09,-3.954929598363119e-10,2.5753391672455996e-09
0.5,IX,YY,"IX,YY",False,-1.5694806607657218e-10,-1.0176562031134669e-09,1.0296877406187245e-09
0.5,IX,YZ,"IX,YZ",False,-2.1890973531015662e-10,4.0770499823428175e-11,2.2267399010529943e-10
0.5,IX,ZI,"IX,ZI",False,-1.267939846655285e-09,-1.2048186852864123e-09,1.7490739032846803e-09
0.5,IX,ZX,"IX,ZX",False,-1.2127071655633048e-09,2.977220940664764e-10,1.248718188665446e-09
0.5,IX,ZY,"IX,ZY",False,3.978823880729149e-17,4.145243184458785e-09,4.145243184458785e-09
0.5,IX,ZZ,"IX,ZZ",False,-4.342961797730064e-09,-1.2365658770798182e-09,4.51557442025939e-09
0.5,IY,IY,"IY,IY",True,8.81830105576118e-05,2.5237917327826214e-17,8.81830105576118e-05
0.5,IY,IZ,"IY,IZ",False,1.0565803789263156e-09,-1.2283674748316404e-09,1.620261938809999e-09
0.5,IY,XI,"IY,XI",False,-6.806456845693154e-11,4.134209365689104e-09,4.134769626573012e-09
0.5,IY,XX,"IY,XX",False,-1.0394909253937057e-09,-4.12669404246865e-09,4.255601614827463e-09
0.5,IY,XY,"IY,XY",False,3.913933662670767e-09,5.656963878723311e-09,6.878961915941074e-09
0.5,IY,XZ,"IY,XZ",False,4.752796336738633e-05,5.170347324541249e-09,4.752796364861542e-05
0.5,IY,YI,"IY,YI",False,-1.8036280476953182e-13,-2.1890974637864334e-10,2.189098206803507e-10
0.5,IY,YX,"IY,YX",False,3.1700122281469307e-11,1.5083272589905928e-09,1.5086603388326793e-09
0.5,IY,YY,"IY,YY",False,-7.961444562737224e-09,-1.0557539697913115e-09,8.031140390397134e-09
0.5,IY,YZ,"IY,YZ",False,-3.0796193666211575e-09,-4.565243810831762e-11,3.0799577250951567e-09
0.5,IY,ZI,"IY,ZI",False,-1.289417534291532e-09,4.135812122329173e-09,4.332151831243151e-09
0.5,IY,ZX,"IY,ZX",False,1.8158047606816616e-17,-4.104292343345224e-09,4.104292343345224e-09
0.5,IY,ZY,"IY,ZY",False,1.2532972607520883e-09,-3.168524951661516e-10,1.2927294873645082e-09
0.5,IY,ZZ,"IY,ZZ",False,-1.1907372504479894e-09,1.1264515507861904e-09,1.639130347432153e-09
0.5,IZ,IZ,"IZ,IZ",True,0.00015742059164480793,1.33036688593678e-17,0.00015742059164480793
0.5,IZ,XI,"IZ,XI",False,3.912486293100222e-09,1.4864925196385967e-09,4.1853564967202754e-09
0.5,IZ,XX,"IZ,XX",False,-3.904970985132462e-09,-3.7893702585500844e-10,3.923313862577175e-09
0.5,IZ,XY,"IZ,XY",False,-5.460215403541545e-05,5.170347294264749e-09,5.4602154280208824e-05
0.5,IZ,XZ,"IZ,XZ",False,-3.91393350122244e-09,5.459624421273697e-09,6.717616710810427e-09
0.5,IZ,YI,"IZ,YI",False,-1.508327274689089e-09,-3.1339457626485976e-11,1.5086528192978452e-09
0.5,IZ,YX,"IZ,YX",False,2.7977447875776607e-09,-1.8029664133195195e-13,2.7977447933871395e-09
0.5,IZ,YY,"IZ,YY",False,-5.317613496373186e-09,-2.6083741069826703e-11,5.317677468440377e-09
0.5,IZ,YZ,"IZ,YZ",False,7.943186671804811e-09,-1.181362634265861e-09,8.030556156131229e-09
0.5,IZ,ZI,"IZ,ZI",False,4.167331882354297e-09,8.541937580394692e-18,4.167331882354297e-09
0.5,IZ,ZX,"IZ,ZX",False,-4.1358120974503476e-09,1.2894175039351696e-09,4.332151798456634e-09
0.5,IZ,ZY,"IZ,ZY",False,-1.2103061967846333e-09,-1.1115427223154888e-09,1.643279742925048e-09
0.5,IZ,ZZ,"IZ,ZZ",False,9.838192760458497e-10,2.985946397531006e-10,1.028133807832747e-09
0.5,XI,XI,"XI,XI",True,0.0008079835067658561,-2.929775120724906e-17,0.0008079835067658561
0.5,XI,XX,"XI,XX",False,-1.8228926802628073e-10,2.9103064634521754e-09,2.9160097888122847e-09
0.5,XI,XY,"XI,XY",False,4.53038989434449e-09,3.950568112145373e-09,6.010941773422742e-09
0.5,XI,XZ,"XI,XZ",False,-1.9992986874882955e-10,2.0403726918716737e-10,2.856626675561243e-10
0.5,XI,YI,"XI,YI",False,-2.1120693293851465e-10,-1.2532972513805158e-09,1.2709690668302081e-09
0.5,XI,YX,"XI,YX",False,1.2914979216643705e-09,-1.3088907998280824e-09,1.8387936283166706e-09
0.5,XI,YY,"XI,YY",False,-4.261420760303555e-09,-1.236565964829896e-09,4.437206585423065e-09
0.5,XI,YZ,"XI,YZ",False,2.1607524099950025e-17,-4.063702183646411e-09,4.063702183646411e-09
0.5,XI,ZI,"XI,ZI",False,-3.549028424239522e-10,-2.458274994397422e-09,2.483761658380338e-09
0.5,XI,ZX,"XI,ZX",False,-3.079619361471197e-09,6.015708162001562e-11,3.0802068576667544e-09
0.5,XI,ZY,"XI,ZY",False,2.1890975643755415e-10,4.077048369592086e-11,2.2267400792267746e-10
0.5,XI,ZZ,"XI,ZZ",False,-2.3848911649770186e-10,-1.0176561317998403e-09,1.0452277556961777e-09
0.5,XX,XX,"XX,XX",True,0.0007837124254121662,-9.739720425630561e-18,0.0007837124254121662
0.5,XX,XY,"XX,XY",False,-1.5118567882298303e-10,-7.86740523076035e-09,7.868857742676281e-09
0.5,XX,XZ,"XX,XZ",False,4.1167669729873475e-09,4.1751669685800685e-09,5.8634281376513425e-09
0.5,XX,YI,"XX,YI",False,-1.32116468342541e-09,-9.291034070746105e-10,1.6151499192855792e-09
0.5,XX,YX,"XX,YX",False,1.929489654913539e-10,1.8374942643839542e-09,1.8475969460161253e-09
0.5,XX,YY,"XX,YY",False,4.459139352902541e-09,9.922317075621229e-18,4.459139352902541e-09
0.5,XX,YZ,"XX,YZ",False,1.236565971309593e-09,4.261420786446129e-09,4.437206612335736e-09
0.5,XX,ZI,"XX,ZI",False,5.317613488214565e-09,-8.9823660662236e-11,5.3183720723597585e-09
0.5,XX,ZX,"XX,ZX",False,-2.2929412452560883e-10,2.440017084963742e-09,2.4507670575672675e-09
0.5,XX,ZY,"XX,ZY",False,1.0176561893552307e-09,1.5694808311195613e-10,1.0296877296178324e-09
0.5,XX,ZZ,"XX,ZZ",False,4.0770555876680486e-11,2.2542221058546863e-09,2.254590770128901e-09
0.5,XY,XY,"XY,XY",True,0.00015740170076449997,1.1053949911607493e-17,0.00015740170076449997
0.5,XY,XZ,"XY,XZ",False,1.2544859043571708e-09,1.228367396386842e-09,1.7557395435362893e-09
0.5,XY,YI,"XY,YI",False,4.136172808526785e-09,-1.2894175016202221e-09,4.3324961622003645e-09
0.5,XY,YX,"XY,YX",False,-4.167692555651081e-09,1.58196442442053e-17,4.167692555651081e-09
0.5,XY,YY,"XY,YY",False,-1.7381856947192732e-10,1.0244095259570596e-09,1.0390513808108022e-09
0.5,XY,YZ,"XY,YZ",False,-1.152493436066429e-09,1.3352462361540131e-09,1.7638377565240129e-09
0.5,XY,ZI,"XY,ZI",False,2.7977448014554485e-09,1.8029513700144616e-13,2.7977448072648305e-09
0.5,XY,ZX,"XY,ZX",False,-1.508327272330721e-09,-3.170012271694454e-11,1.5086603521790125e-09
0.5,XY,ZY,"XY,ZY",False,-1.2219528035464518e-09,-7.818410615520462e-09,7.913325041155462e-09
0.5,XY,ZZ,"XY,ZZ",False,-9.885653580454788e-11,-5.358564348443965e-09,5.359476139613458e-09
0.5,XZ,XZ,"XZ,XZ",True,8.81782082642409e-05,-8.243601372763885e-18,8.81782082642409e-05
0.5,XZ,YI,"XZ,YI",False,-2.3206363487002714e-17,-4.104652987734468e-09,4.104652987734468e-09
0.5,XZ,YX,"XZ,YX",False,-1.289417492535509e-09,4.136172760782291e-09,4.332496113915621e-09
0.5,XZ,YY,"XZ,YY",False,1.0855005343524105e-09,1.3156771559394183e-09,1.7056722395408225e-09
0.5,XZ,YZ,"XZ,YZ",False,1.9207652665768104e-10,1.2127071445094538e-09,1.2278240958855435e-09
0.5,XZ,ZI,"XZ,ZI",False,-3.133945704722049e-11,-1.5083272850295954e-09,1.508652829624087e-09
0.5,XZ,ZX,"XZ,ZX",False,-1.8035146130430285e-13,2.189097311913426e-10,2.1890980548370935e-10
0.5,XZ,ZY,"XZ,ZY",False,-7.928723459778449e-11,-3.1205702117801477e-09,3.1215773115878068e-09
0.5,XZ,ZZ,"XZ,ZZ",False,-1.015163797515894e-09,7.836668539412623e-09,7.902147260865648e-09
0.5,YI,YI,"YI,YI",True,8.81933861178121e-05,1.0814035112359261e-17,8.81933861178121e-05
0.5,YI,YX,"YI,YX",False,-1.6929223982428656e-10,3.4151273660668865e-09,3.419320808131883e-09
0.5,YI,YY,"YI,YY",False,-8.258025079916829e-09,4.061748562415065e-09,9.202868009746538e-09
0.5,YI,YZ,"YI,YZ",False,2.4052005065345813e-10,-3.949621938180192e-10,4.624338107360713e-10
0.5,YI,ZI,"YI,ZI",False,7.008681477815528e-09,4.024433551189681e-09,8.081935502428589e-09
0.5,YI,ZX,"YI,ZX",False,4.7533910014176346e-05,4.8495590434370155e-09,4.753391026155998e-05
0.5,YI,ZY,"YI,ZY",False,-4.0932584732250176e-09,-1.228605491608169e-10,4.095101908764725e-09
0.5,YI,ZZ,"YI,ZZ",False,-8.951563750206027e-10,-3.991675667730718e-09,4.0908164921068625e-09
0.5,YX,YX,"YX,YX",True,0.0001574022105952401,9.435191367214027e-18,0.0001574022105952401
0.5,YX,YY,"YX,YY",False,3.4211057612874083e-10,-8.197818462257755e-09,8.204953819884257e-09
0.5,YX,YZ,"YX,YZ",False,3.895549808217168e-09,-7.520952305300153e-09,8.469948753499073e-09
0.5,YX,ZI,"YX,ZI",False,-5.460071191806023e-05,-4.849559151870796e-09,5.460071213342577e-05
0.5,YX,ZX,"YX,ZX",False,7.2314525895113745e-09,-4.024433423877732e-09,8.275866778626576e-09
0.5,YX,ZY,"YX,ZY",False,3.965602964561483e-09,1.630827099097963e-09,4.287843735456214e-09
0.5,YX,ZZ,"YX,ZZ",False,-6.12810172398448e-10,3.864020138760521e-09,3.9123123520677506e-09
0.5,YY,YY,"YY,YY",True,6.189224746946942e-08,8.261911937549903e-18,6.189224746946942e-08
0.5,YY,YZ,"YY,YZ",False,1.3391960096350383e-09,1.241364688234098e-09,1.8260427819240569e-09
0.5,YY,ZI,"YY,ZI",False,3.904970968489959e-09,-3.0408970654038914e-10,3.916793179933455e-09
0.5,YY,ZX,"YY,ZX",False,-4.0326260499018694e-09,-1.203876890379021e-09,4.2084905162701525e-09
0.5,YY,ZY,"YY,ZY",False,6.897823049400738e-09,-4.138973393159774e-09,8.044318713858162e-09
0.5,YY,ZZ,"YY,ZZ",False,4.573679882741155e-09,2.0608776145694674e-08,2.1110191896170556e-08
0.5,YZ,YZ,"YZ,YZ",True,5.518455635818419e-08,-1.9387495412089884e-17,5.518455635818419e-08
0.5,YZ,ZI,"YZ,ZI",False,-1.322106546827317e-09,-4.0065542805348984e-09,4.2190571131517255e-09
0.5,YZ,ZX,"YZ,ZX",False,-1.858600573719689e-10,4.134209355822864e-09,4.138385066508385e-09
0.5,YZ,ZY,"YZ,ZY",False,4.573679974437554e-09,-5.554317944977285e-09,7.1950675008972495e-09
0.5,YZ,ZZ,"YZ,ZZ",False,7.332213303161126e-09,4.138973278323477e-09,8.419765538405971e-09
0.5,ZI,ZI,"ZI,ZI",True,0.00015742072339097746,8.188358315403631e-18,0.00015742072339097746
0.5,ZI,ZX,"ZI,ZX",False,1.6929209446169512e-10,3.1929220690843835e-09,3.1974069419598953e-09
0.5,ZI,ZY,"ZI,ZY",False,7.830402661448006e-09,3.9361399088253335e-09,8.764040348050637e-09
0.5,ZI,ZZ,"ZI,ZZ",False,-8.238408566452193e-09,-3.266025788067735e-11,8.238473305184506e-09
0.5,ZX,ZX,"ZX,ZX",True,8.816719112774847e-05,1.2718165480446925e-17,8.816719112774847e-05
0.5,ZX,ZY,"ZX,ZY",False,8.551187470937023e-11,1.9992988390733117e-10,2.17449394562298e-10
0.5,ZX,ZZ,"ZX,ZZ",False,4.102338813662827e-09,7.948574784484298e-09,8.944776400035057e-09
0.5,ZY,ZY,"ZY,ZY",True,4.442382526500556e-08,-1.9177430902109498e-17,4.442382526500556e-08
0.5,ZY,ZZ,"ZY,ZZ",False,1.7726925623391649e-09,-1.241364556073632e-09,2.164122196561109e-09
0.5,ZZ,ZZ,"ZZ,ZZ",True,7.999791176716009e-08,-1.1551883357468125e-17,7.999791176716009e-08
0.75,II,II,"II,II",True,0.9960565624421243,6.392229119081107e-19,0.9960565624421243
0.75,II,IX,"II,IX",False,-4.525628048017485e-09,3.5589898861291993e-09,5.757405512778519e-09
0.75,II,IY,"II,IY",False,-9.097168844054557e-09,-7.698842889274651e-10,9.129687990045129e-09
0.75,II,IZ,"II,IZ",False,1.0893697333091978e-09,-1.9414536046705418e-10,1.1065346071592318e-09
0.75,II,XI,"II,XI",False,5.979033044168583e-10,6.079743421295981e-09,6.109072632587074e-09
0.75,II,XX,"II,XX",False,-0.0009123047501918824,0.024921804207050275,0.024938496845074112
0.75,II,XY,"II,XY",False,7.498619780665915e-13,2.263289785865404e-09,2.2632899100856816e-09
0.75,II,XZ,"II,XZ",False,-1.9958188498865277e-09,2.0866625153718355e-10,2.006697407705746e-09
0.75,II,YI,"II,YI",False,-3.0484786839271054e-09,4.075617681462585e-09,5.089585618870007e-09
0.75,II,YX,"II,YX",False,-2.7421395362714485e-10,-2.521648475776019e-09,2.536514208071256e-09
0.75,II,YY,"II,YY",False,-3.993409858978232e-11,4.975849836330593e-10,4.991848837527938e-10
0.75,II,YZ,"II,YZ",False,-3.415424233889433e-10,2.6207131178204457e-10,4.305027287178954e-10
0.75,II,ZI,"II,ZI",False,-7.915227889787602e-09,1.8115802077163954e-10,7.917300725358446e-09
0.75,II,ZX,"II,ZX",False,-3.008976586407652e-10,7.292410362589478e-11,3.0960834269304616e-10
0.75,II,ZY,"II,ZY",False,-1.5604260323554572e-10,2.9978391211087937e-09,3.0018975149186674e-09
0.75,II,ZZ,"II,ZZ",False,-3.299844536508445e-09,-1.2915734126331042e-17,3.299844536508445e-09
0.75,IX,IX,"IX,IX",True,0.000937328174448055,-3.305047353826982e-18,0.000937328174448055
0.75,IX,IY,"IX,IY",False,8.114802184267749e-11,4.728666293165457e-10,4.797789601161884e-10
0.75,IX,IZ,"IX,IZ",False,-7.92352077021393e-10,-8.821875449451697e-09,8.857387214049e-09
0.75,IX,XI,"IX,XI",False,0.0009123047501919475,-3.0115747695902637e-09,0.0009123047501969182
0.75,IX,XX,"IX,XX",False,-5.979030459640311e-10,5.913082822983097e-09,5.9432345169807004e-09
0.75,IX,XY,"IX,XY",False,2.1641627198556134e-10,-3.157239281115968e-09,3.16464782890637e-09
0.75,IX,XZ,"IX,XZ",False,2.889768377850122e-09,8.499835778102135e-12,2.8897808783419513e-09
0.75,IX,YI,"IX,YI",False,-2.460226177824293e-10,3.5363631600696718e-09,3.5449106516749437e-09
0.75,IX,YX,"IX,YX",False,2.9122805743782906e-09,4.013284293037996e-09,4.958611596066648e-09
0.75,IX,YY,"IX,YY",False,3.4193942837500907e-10,-3.4154240066620556e-10,4.832947176726255e-10
0.75,IX,YZ,"IX,YZ",False,1.8549983331166432e-10,3.993406628055758e-11,1.8974961873046073e-10
0.75,IX,ZI,"IX,ZI",False,-7.138170810904123e-10,-5.931605075726102e-10,9.281024797942481e-10
0.75,IX,ZX,"IX,ZX",False,-1.736740882401014e-10,-3.173562037861051e-10,3.617701604714772e-10
0.75,IX,ZY,"IX,ZY",False,-4.561612949113172e-18,-2.695833668385668e-09,2.695833668385668e-09
0.75,IX,ZZ,"IX,ZZ",False,2.99783912393977e-09,-1.5604259917633244e-10,3.001897517534813e-09
0.75,IY,IY,"IY,IY",True,9.244780226439218e-05,8.13098340681646e-18,9.244780226439218e-05
0.75,IY,IZ,"IY,IZ",False,-4.070270399162714e-09,-9.875886755467276e-10,4.188368717575894e-09
0.75,IY,XI,"IY,XI",False,6.587100560712382e-11,-2.849765848674706e-09,2.8505270357694134e-09
0.75,IY,XX,"IY,XX",False,-2.8303712383712034e-10,1.9558169559154298e-09,1.9761907748282523e-09
0.75,IY,XY,"IY,XY",False,-1.284134933717441e-09,6.296098897694827e-09,6.425718937017671e-09
0.75,IY,XZ,"IY,XZ",False,4.918045851758355e-05,3.4366263591795616e-09,4.918045863765564e-05
0.75,IY,YI,"IY,YI",False,-6.841422773348058e-14,1.8549980887965336e-10,1.8549982149558657e-10
0.75,IY,YX,"IY,YX",False,-3.244047363879695e-10,8.354009245606642e-11,3.3498862673009677e-10
0.75,IY,YY,"IY,YY",False,-4.2299941379758225e-09,-5.151106759337363e-10,4.261242707916404e-09
0.75,IY,YZ,"IY,YZ",False,3.576365626876358e-09,-2.022616868607751e-11,3.5764228210605135e-09
0.75,IY,ZI,"IY,ZI",False,-2.690399200398767e-10,-3.0603093841518696e-09,3.0721126290067976e-09
0.75,IY,ZX,"IY,ZX",False,-5.176225725963235e-18,2.735836292171276e-09,2.735836292171276e-09
0.75,IY,ZY,"IY,ZY",False,2.1353961209957112e-10,5.110735527200189e-11,2.1957032517745635e-10
0.75,IY,ZZ,"IY,ZZ",False,-1.3580304146813762e-10,4.511947614207173e-10,4.711891115099061e-10
0.75,IZ,IZ,"IZ,IZ",True,0.0001531568397833069,-2.2028310761726672e-17,0.0001531568397833069
0.75,IZ,XI,"IZ,XI",False,-3.1172362100112473e-09,1.4204549553757773e-10,3.120470879820512e-09
0.75,IZ,XX,"IZ,XX",False,2.223287307396768e-09,7.512063887604725e-11,2.2245560369693357e-09
0.75,IZ,XY,"IZ,XY",False,-5.4107770844948055e-05,3.4366264380891952e-09,5.410777095408581e-05
0.75,IZ,XZ,"IZ,XZ",False,1.2841346919160727e-09,6.07894512397775e-09,6.213097112335784e-09
0.75,IZ,YI,"IZ,YI",False,-8.354021644098583e-11,3.2454159374029075e-10,3.3512119275046555e-10
0.75,IZ,YX,"IZ,YX",False,3.525801456349953e-10,-6.841912697204773e-14,3.5258015227345316e-10
0.75,IZ,YY,"IZ,YY",False,2.5616509737060836e-09,-1.582447645143148e-10,2.5665340669053113e-09
0.75,IZ,YZ,"IZ,YZ",False,4.366192291958489e-09,-4.977128427858857e-10,4.394468478010934e-09
0.75,IZ,ZI,"IZ,ZI",False,-3.384782489013194e-09,-6.093243561747205e-18,3.384782489013194e-09
0.75,IZ,ZX,"IZ,ZX",False,3.060309395516404e-09,2.690399517388289e-10,3.0721126431037014e-09
0.75,IZ,ZY,"IZ,ZY",False,2.215750619508139e-12,-5.635199254402313e-10,5.635242815699886e-10
0.75,IZ,ZZ,"IZ,ZZ",False,7.992838821357928e-10,8.50908598391341e-11,8.038004594862005e-10
0.75,XI,XI,"XI,XI",True,0.0009373239246853589,-6.5169958937912156e-18,0.0009373239246853589
0.75,XI,XX,"XI,XX",False,4.525627875934826e-09,3.3928486747206556e-09,5.656211612112128e-09
0.75,XI,XY,"XI,XY",False,8.896216918489803e-09,-8.322176769763264e-10,8.935058014512054e-09
0.75,XI,XZ,"XI,XZ",False,5.127322116958277e-10,-6.806512792607704e-12,5.127773878857091e-10
0.75,XI,YI,"XI,YI",False,7.684413613036268e-11,-2.1353959765257717e-10,2.2694532606609517e-10
0.75,XI,YX,"XI,YX",False,3.521585320472619e-10,-7.538194964438316e-10,8.320213127754085e-10
0.75,XI,YY,"XI,YY",False,3.0777072398729374e-09,-1.560425807592959e-10,3.0816604519927753e-09
0.75,XI,YZ,"XI,YZ",False,-1.0921663114703542e-18,2.775701911128829e-09,2.775701911128829e-09
0.75,XI,ZI,"XI,ZI",False,4.053149857362468e-09,-3.1527925579429156e-09,5.134990231700313e-09
0.75,XI,ZX,"XI,ZX",False,3.5763656417028226e-09,5.020427471100935e-12,3.5763691654867557e-09
0.75,XI,ZY,"XI,ZY",False,-1.854998204569614e-10,3.993406370557742e-11,1.8974960562174045e-10
0.75,XI,ZZ,"XI,ZZ",False,2.620713292513213e-10,-3.4154238457163533e-10,4.3050270855644254e-10
0.75,XX,XX,"XX,XX",True,0.0010861769377392243,2.302738834478842e-17,0.0010861769377392243
0.75,XX,XY,"XX,XY",False,1.1980396167356903e-10,1.129235326774447e-09,1.1355727244294283e-09
0.75,XX,XZ,"XX,XZ",False,-8.097498964486609e-10,9.022827383256387e-09,9.05908984848036e-09
0.75,XX,YI,"XX,YI",False,1.6807801764067283e-10,-2.6089510998538634e-10,3.1034896234449563e-10
0.75,XX,YX,"XX,YX",False,5.935393795566583e-11,-7.875362268566777e-09,7.875585930654055e-09
0.75,XX,YY,"XX,YY",False,-3.3797125480183876e-09,-1.5651414064657728e-18,3.3797125480183876e-09
0.75,XX,YZ,"XX,YZ",False,1.560425637471067e-10,-3.0777072093419645e-09,3.081660420639541e-09
0.75,XX,ZI,"XX,ZI",False,-2.561650972615105e-09,5.152159289478764e-10,2.6129491305690467e-09
