time_sim,alpha_real_per_spin_eigenvalue,alpha_imag_per_spin_eigenvalue,alpha_abs_per_spin_eigenvalue
6.245410646014178,0.49994880435581346,-0.004721489530556773,0.4999710986049039
6.270593753457783,0.4999884393292049,-0.0015739130222673114,0.49999091658254724
6.295776860901388,0.4999884393292049,0.0015739130222674584,0.49999091658254724
6.320959968344995,0.49994880435581346,0.00472148953055703,0.4999710986049039
6.3461430757886,0.49986954069296263,0.00786831746967332,0.4999314634351363
6.371326183232205,0.49975066090752013,0.011013897925370577,0.49987201264425046
6.3965092906758105,0.4995921838472971,0.014157732181185358,0.4997927485886782
6.421692398119417,0.4993941346380596,0.017299321797505818,0.4996936744101831
6.446875505563022,0.49915654467954546,0.02043816869059644,0.49957479403573624
6.472058613006627,0.4988794516404855,0.023573775211567456,0.49943611217736056
6.4972417204502335,0.4985628994526319,0.026705644225274314,0.49927763433194366
6.522424827893839,0.49820693830379237,0.029833279189135708,0.4990993667810206
6.547607935337444,0.4978116246298738,0.03295618423185865,0.4989013165905243
6.572791042781049,0.497377021105934,0.036073864232056004,0.49868349161050596
6.597974150224656,0.4969031966362455,0.03918582489674579,0.49844590047482357
6.623157257668261,0.49639022634337054,0.042291572839718496,0.49818855260079975
6.648340365111866,0.4958381915562511,0.045390615659761706,0.49791145818884885
6.673523472555472,0.4952471797973144,0.04848246201872761,0.4976146282220719
6.698706579999078,0.49461728476859695,0.0515666217194319,0.49729807446582214
6.723889687442683,0.4939486063368881,0.05464260578337287,0.4969618094672377
6.749072794886288,0.49324125051789697,0.05770992652825607,0.49660584655474554
6.7742559023298945,0.49249532945944413,0.060768097645314226,0.49623019983753186
6.7994390097735,0.4917109614236811,0.06381663427640866,0.4958348842049838
6.824622117217105,0.4908882707683403,0.06685505309090187,0.49541991532609864
6.849805224660711,0.4900273879270189,0.0698828723622869,0.494985309648863
6.874988332104317,0.4891284493884993,0.07289961204456238,0.4945310843996011
6.900171439547922,0.4881915976751093,0.07590479384834224,0.4940572575822918
6.925354546991527,0.4872169813201258,0.07889794131668558,0.49356384797785485
6.950537654435133,0.486204754844226,0.08187857990063693,0.4930508751434064
6.975720761878739,0.4851550787309884,0.08484623703446319,0.49251835941148414
7.000903869322344,0.4840681194014493,0.08780044221057728,0.4919663218892414
7.02608697676595,0.4829440491877172,0.09074072705413452,0.49139478445761015
7.0512700842095555,0.48178304630565083,0.09366662539729084,0.49080376977043416
7.076453191653161,0.4805852948266034,0.09657767335311208,0.49019330125357047
7.101636299096766,0.4793509846482393,0.09947340938912058,0.48956340310396174
7.126819406540372,0.47808031146442664,0.10235337440046907,0.48891410028867627
7.152002513983978,0.4767734767342111,0.10521711178272918,0.488245418543919
7.177185621427583,0.47543068764987534,0.10806416750428437,0.4875573843740112
7.202368728871189,0.4740521571040897,0.1108940901783142,0.4868500250503399
7.227551836314794,0.47263810365615944,0.11370643113435917,0.486123368610277
7.2527349437584,0.4711887514973727,0.11650074448945587,0.4853774438560679
7.277918051202005,0.4697043304154565,0.1192765872188291,0.4846122803536899
7.303101158645611,0.4681850757581447,0.12203351922613154,0.48382790843168016
7.3282842660892165,0.4666312283958652,0.12477110341321847,0.4830243591799343
7.353467373532822,0.4650430346835505,0.12748890574944816,0.4822016644484729
7.378650480976428,0.46342074642157977,0.13018649534049495,0.48135985684617993
7.403833588420033,0.46176462081585706,0.1328634444966653,0.4804989697395102
7.4290166958636386,0.4600749204370324,0.13551932880070627,0.4796190372511663
7.454199803307244,0.4583519131788727,0.1381537271750947,0.47872009425874673
7.47938291075085,0.4565958722157882,0.1407662219487969,0.4778021763933629
7.504566018194455,0.45480707595952247,0.14335639892348823,0.4768653200382275
7.529749125638061,0.45298580801501115,0.14592384743922265,0.47590956232721154
7.554932233081667,0.4511323571354178,0.1484681604395406,0.4749349411433732
7.580115340525272,0.449247017176354,0.1509889345360055,0.4739414951174559
7.605298447968877,0.4473300870492892,0.15348577007215977,0.4729292636263573
7.630481555412483,0.44538187067416035,0.15595827118688776,0.4718982867915684
7.655664662856089,0.4434026769311865,0.158406045877178,0.47084860547758317
7.680847770299694,0.4413928196118979,0.16082870606027289,0.46978026129027933
7.7060308777432995,0.43935261736938513,0.16322586763519797,0.4686932965752685
7.731213985186906,0.43728239366777866,0.1655971505436589,0.467587754416218
7.756397092630511,0.4351824767309653,0.16794217883029763,0.46646367863314375
